phase	decode_step	layer_id	input_shape	input_dtype	output_sha256	materialized_tensor_count	weight_bytes	kv_key_sha256	kv_value_sha256	peak_allocated	peak_reserved	post_release_allocated	post_release_reserved
DECODE	3	7	[1, 1, 2048]	torch.bfloat16	c613b83737126ef841587a27481eb8697d705fbcb6b0423c34b7d30697ca40db	393	1246241280	8e15be3c67cb2a6bb590275fa93e87507c7b6ae084ce6a973bf46a68d7e04137	7bd3a2da4a52bc69f176b0ae10b90b6ca7b5c0d7176b331d133c59e2a1a61144	1272961536	1981808640	21427200	1981808640
DECODE	3	8	[1, 1, 2048]	torch.bfloat16	5ea6938765feeff078f17df0a25d5545e6fe0745a4e7d6034933f3066ca95fe8	393	1246241280	d0e48672ace471d97460bdef01b77f3750d205fd8e0e9124832d539561f4d0f9	d219e7bd6caed821fe157e9b3784f09ac058a3ab89a5dde2f3f1f6f9bd8cb06f	1272963584	1981808640	21429248	1981808640
DECODE	3	9	[1, 1, 2048]	torch.bfloat16	49a62c668d7a63430dd9c08c732cf5b1f43b6c05d7b0a7c48660dc7676a500a8	393	1246241280	56908838441a6f853f1b886d9eeb495c10e6987438cc2b2dbf90ffd7130990fa	9c163eb0d47b0f481b16449e9075c35b5a18a45cc05dc6e29f1c2f46f8ae118d	1272965632	1981808640	21431296	1981808640
DECODE	3	10	[1, 1, 2048]	torch.bfloat16	15edc5d6e434a3bf038bd69529c8c8f2b28d7522efb46327c960ff1e5e8870ae	393	1246241280	22bd17314fa3b4c14bb3b0b121c1dc603b3ddd3a0d9fc63594b5bfda618ef448	27b41d51021f223f690527fe08d785f4decf62f8909bdab878a4f76eb18aaadf	1272967680	1981808640	21433344	1981808640
DECODE	3	11	[1, 1, 2048]	torch.bfloat16	f73f4a2fc750e473cb672feb4f5eb83ebaef81a0a5c046b994a60c87d341aa2b	393	1246241280	6068f406520aa1612f052e84655ab3fe82272ef03d5ffb05929f7d775884b774	692206728409675e868ee315a3073086f694b4895dfe4061e36c2f9b20036f0f	1272969728	1981808640	21435392	1981808640
DECODE	3	12	[1, 1, 2048]	torch.bfloat16	0c15e0ac2b11fcc6aebd93d195deeca22eefd575897222e7772a90b2fc9fe2fd	393	1246241280	4fae2d8053af3f54f8414fe42dbe931809c842b638fcc424dae483b06f6b52b2	dc8f1c4f46f6f0574d6142f6e756ef9434a161cf96dd610b3811958149363365	1272971776	1981808640	21437440	1981808640
DECODE	3	13	[1, 1, 2048]	torch.bfloat16	db036cb60b25dd0c7e21f9f41742ea8f4178bfe53bc29ad7eef002461b5d7729	393	1246241280	c0ebd344e5abad90037d31fef66b27223b208c8fed9c059281e736b09a2cb68a	efdb3b06892c04e97838f4c82e34181aafd6a069f566b7b03358df0814a62ac3	1272973824	1981808640	21439488	1981808640
DECODE	3	14	[1, 1, 2048]	torch.bfloat16	c7080af0b2fdba012e52d20085a0fd68cee0259614e877aa8e35bddb97b6772a	393	1246241280	0065666ccf55d94ebd4fbcaa74e901c0e265875fb7bde1a4a70c8f7d74e2c77f	56335d42645967a56739bf882a81e7d2f7ea8130743869c1e31dc289b1a62436	1272975872	1981808640	21441536	1981808640
DECODE	3	15	[1, 1, 2048]	torch.bfloat16	2bc25250d5f9fa9e33781a401a63dbe32fba5fffb880e99a93f4cabae7bc3be0	393	1246241280	ea9e083b3c938f8bf8bc7fdfddb0f4cd396202dd5a8344a20878a6643bea6cee	07c00717f50b0b90840cbd6af9cf407d4c49c5d15a58572852e99c6fe3f7a591	1272977920	1981808640	21443584	1981808640
DECODE	3	16	[1, 1, 2048]	torch.bfloat16	cef535c10752a07c18c7b49e560b9df3c8e48fb5ceafe5af0922646153892265	393	1246241280	09fc7033d73aa4455a7f2c9808cc2ed47e9a83e0dfd9a76a48f84077811bd802	55eab3743e543637e103e31d724cddaee7b79910a0ca3e29f1e12ba135f6cba4	1272979968	1981808640	21445632	1981808640
DECODE	3	17	[1, 1, 2048]	torch.bfloat16	c375174eef9c8335b0ffaeb32048b8536c076fb8c8bf1f5fa5f593e6140b3bc2	393	1246241280	98221f29b4c6088c0eafbfbe6ffee9d3d46d7f559e51e9cc4eb18ecfe4536929	d1a20b3ca59615dd74b4891f46d00bfa31ce23f20ba0771d55f2104e2730b53d	1272982016	1981808640	21447680	1981808640
DECODE	3	18	[1, 1, 2048]	torch.bfloat16	8e27f76178e4e8418363a9694899b79c53991f00a86894fb66fd067116ec9609	393	1246241280	b07cf8ea710b90157bde64a34e18d32fb2fc4860c2eb6a67270b59fc8081cc46	b6516a1b76700032c3de5499b9ff46c368508708087dbc1caf4c8ab895d8c1f2	1272984064	1981808640	21449728	1981808640
DECODE	3	19	[1, 1, 2048]	torch.bfloat16	830fbcdc5040a263b68404948178b082d3d15d2a8ff6797895c39e4b6f976db2	393	1246241280	aee2bfbae75a4eb97563593bc1507b3bda9152d5dbc9ed317084f60a0271207a	6e806a52385fca46975f56e848ad2f9e9e69bb5a7acda37b12411f0d71ba2163	1272986112	1981808640	21451776	1981808640
DECODE	3	20	[1, 1, 2048]	torch.bfloat16	92e0eb42a303d4bd44b674212f871c26d70df795b639c82c523d4db767a8365a	393	1246241280	dc94ef96ef1c3cad36c1da4ea47721933d047f6e2c8c1db08e78e3f25772739f	d94e881e43c6bf62f54cf516fcbbc52535e9b3b033fea8317f96bd0ad91c17b1	1272988160	1981808640	21453824	1981808640
DECODE	3	21	[1, 1, 2048]	torch.bfloat16	1e0ebaeec7809c00da91d0ddd40af22e11e018e930f9d6a5f276277c4c0a355c	393	1246241280	2755c69549d14beb14a56600514f5fa73f8c626ac6610a624166d3c0e8bce451	ee9ea4b72f22c80731e3aeb55e3a185541ba82a801d89ee804b23648aedef927	1272990208	1981808640	21455872	1981808640
DECODE	3	22	[1, 1, 2048]	torch.bfloat16	68e7bdcdbda30bb4f71a8528c40f0be28800d5c247c68d3e19fd0c37649e5c69	393	1246241280	65d5c436e8b8b4f24402b6388dad1f882a7270d1d4d722966c15856bbb173bc8	83bb47c19fa69aab111f4859fc4af617692094c7914e945fd7cc2690fe40e8f0	1272992256	1981808640	21457920	1981808640
DECODE	3	23	[1, 1, 2048]	torch.bfloat16	fd09e6efe48822d7b6f2780692411858e1d44991baa49222502caa89ab6feb8d	393	1246241280	2c0bcbf7b4f29c85fda72c6ff0f64dbd6b6c7b5aa9c22fc45ec8c44e5a8fe236	2e0127e84e3e4244196345f00c3592071c78ffdc0d13a62dfdad47a160d76c34	1272994304	1981808640	21459968	1981808640
DECODE	3	24	[1, 1, 2048]	torch.bfloat16	7483e48df76f62bbed4a8b235859f5d11eee06efd5ff2dc61d23d75dbecfbcc6	393	1246241280	ea0a4070672cfbb2bf351b07e2d2f98fa6f84da0ed9046d86a16bef81d0cae64	fdb044733f56c0b9b027eacae60cabdb77e2d2a3a527c011c4d74a08bd7f1b6e	1272996352	1981808640	21462016	1981808640
DECODE	3	25	[1, 1, 2048]	torch.bfloat16	a1883247e1a608f860ead9017f6ddf4372b1081dec2ec995876edf89d54868bf	393	1246241280	6ee13f9e4411897d2aa68d6f30c1578820b2be8fce8e7a74fa1971fb7f23e1d0	6827492a887bbccfc23e347cf6d6d68f2ea5f494325d72dfebd3510e71fd8dd8	1272998400	1981808640	21464064	1981808640
DECODE	3	26	[1, 1, 2048]	torch.bfloat16	8371e6eab1c383357618601f946e1004575c21810cd4957e22acbb6293df43ee	393	1246241280	a8ae32785a036e2c024135156187e09914cafa3cc5f4af71cbc135aabf27ebc6	bb1a74fa47a2bd5ef54443877a5857a806ef47f9550a7cc74fc3428a797c3e2e	1273000448	1981808640	21466112	1981808640
DECODE	3	27	[1, 1, 2048]	torch.bfloat16	c2efedba0583e55c9fc8b06779acfeeacd9adfb5abb8916515a4bcc2b2f53dbd	393	1246241280	16553194dbb8bba896a41faf5282d83866f215d6ee4f50488053b6027eca8ab1	e83b60386d1cb68a872e614ca61b4b011d67ccbfe326557900ad58c06a6d6878	1273002496	1981808640	21468160	1981808640
DECODE	3	28	[1, 1, 2048]	torch.bfloat16	9cb9b0628867382d5aa9fd276d67ff3e27fd7e43beb3dc31934580978dfb48a9	393	1246241280	00f6ec298e0c7ecc1a859956883d56759792849cd24385a9c7620e13f35d1ada	796a5933bc6a2017f9d1cf1ed37208eb7f7ea8610331e4c74f381ba273b78e61	1273004544	1981808640	21470208	1981808640
DECODE	3	29	[1, 1, 2048]	torch.bfloat16	53acbfbc92ee60dd3467573343f4c59e80a5674918116e9226b572ae82d6f67b	393	1246241280	5a08f0e9fc7688d18af8acd198da9778f95303d9bc5a99ecba992710637a9a43	6ebb205234be987a2926bdf5b57a65ee9b7969bcfa0ab6ff4545d39bb29b5630	1273006592	1981808640	21472256	1981808640
DECODE	3	30	[1, 1, 2048]	torch.bfloat16	b9bd2b27787cb498e2ff2bcf8c85e3befa07b2b6a1c680d89a2e1c7e668c3053	393	1246241280	44792c7b53716624165e5b04d9891496115fd2cffc42191a420c117be636503a	a28307ec163bde75216af37890070fc89c156967bbb8ecfb672ceb8587902377	1273008640	1981808640	21474304	1981808640
DECODE	3	31	[1, 1, 2048]	torch.bfloat16	3faba1bd5c3ff9fb7ed5f2c638fe23b3f671872d6138015123edbb1e910e7cb0	393	1246241280	a15b43f8c8eb3856ee5831db5e3018b2472d7aa3e4fcf6ce7aa33fd0c6038d28	5512a535aac292271351882d775dab873ea1fb91e3947ea2d27377516cfe0b8d	1273010688	1981808640	21476352	1981808640
DECODE	3	32	[1, 1, 2048]	torch.bfloat16	d77c423273844595a9ce05dc4f37591fb73096421a415c614c5cf6afbcb54178	393	1246241280	3642c33a0ed755fac2fd4fac2d1800455a1a3606f89350185a04b42d9a052515	01c63ad42800cf54484a1145d2594c0754380988e73448ad0972dfd5629eb916	1273012736	1981808640	21478400	1981808640
DECODE	3	33	[1, 1, 2048]	torch.bfloat16	7f1a67910de82bb917585e51a300269f3d32d4bdb006289ba19a2a6465313b0a	393	1246241280	2898cd534a911e2393d25c60cfe5a254ed294c056e4ec25157f6b24f930104b9	9381e3efd5b4d8a5ae7e7a7495bdd02cca482791f6babd938e7277df02d7bd79	1273014784	1981808640	21480448	1981808640
DECODE	3	34	[1, 1, 2048]	torch.bfloat16	5d4680a8641c7ca54180caa14f90072facbdd91914cd15398deaa87c70cbe169	393	1246241280	3723bfed9605aabd33ca1291163481d4906f71c604cc9a6bd5dfc7b9131b33b2	ec5b51b9854faafacd81d7feae35d7732938bca83ae518c40974704c0490a9f2	1273016832	1981808640	21482496	1981808640
DECODE	3	35	[1, 1, 2048]	torch.bfloat16	717cda4777e2dcaca82f4aa456ec3dca1dbffb5b9f3ead255c2186882d8606f0	393	1246241280	5a7a4066b27a79fc10cdb800fa29da03003985afa295d31245127ffb8aa7cc4c	3a35cb97f271182c3849d50f18a3b012eecc2c96ad9b2ff2ab98423612b348cd	1273018880	1981808640	21484544	1981808640
DECODE	3	36	[1, 1, 2048]	torch.bfloat16	cd4a8762b31a9e7580c6e1b447a446eadae1fd93ff0fb73b3d8a62f4e99bd34e	393	1246241280	78fe6198f631c2e216d214c0129ffd3a89846fe82435a942ae59e79a9dccecaf	9702f39fd5b68f8be3ee4b43f72791d734d71493643b1c447f30d5e5d94d3f9c	1273020928	1981808640	21486592	1981808640
DECODE	3	37	[1, 1, 2048]	torch.bfloat16	65b9b6f6867c58eef35e3a9a7da2878fc8307436cd958eb5e749dfa3f92da558	393	1246241280	b145f8b20b06ddc4be4200b8786acc8fa0d6c123823648b7fdaa656c75e92183	3de79b44c3818b7fb9ad02bfc34f07d256f7cd52785b9432696f7fdd1198f3e9	1273022976	1981808640	21488640	1981808640
DECODE	3	38	[1, 1, 2048]	torch.bfloat16	9a5b18af362c11c25b0814c310a690877de39f17b7408e3e65d79e9c5ef63023	393	1246241280	898ffda6d9275dd432d3ddcff98a0f2dd26d43a143523c0461651d5f99d52e8c	aa6434fcf5e8d9130f14aaebe2f311831417ad0d1663fa44591dabc137dbc812	1273025024	1981808640	21490688	1981808640
DECODE	3	39	[1, 1, 2048]	torch.bfloat16	75e3275001891d515eb031abc3a8e3fe0e421c273bf8403717e21d6883d09c5b	393	1246241280	9f539e10ac4320eb6dfd1a7c416323b08d62aac4d3b3a3e74ab65a8b1638eef2	06ceedf00548a2948cd537bf791b26510a627b07a3f8da456bdd2e634a5e83b8	1273027072	1981808640	21492736	1981808640
DECODE	3	40	[1, 1, 2048]	torch.bfloat16	a84ebaf99bfade89077f14ef1e690bc8403258aaeaec3ccdd36dcb7c0f5ade24	393	1246241280	a1db984acc14d4e7d521f716c2bb5dc2ff32fe235439a742cc04f12fc1a71527	bc6afaf69e0d2fc6a4d6ff6ce1f07d53709978317291559c83706bfdd8c35d02	1273029120	1981808640	21494784	1981808640
DECODE	3	41	[1, 1, 2048]	torch.bfloat16	96c4f3d6e2c744607ffbb2ea52e81ce0b5ae251998ac3f3b11c906e3c61c4ec8	393	1246241280	2e19ed4c2ed150eec4cc4545574869ad23d8227e813fe71d56978a0641e0ee34	8a43ca47b3eae7a6f85d9ccaa854d480d1187352bc99ef3d58fce92c581c10be	1273031168	1981808640	21496832	1981808640
DECODE	3	42	[1, 1, 2048]	torch.bfloat16	3d1138ea271a09811208fbc67582c641f165d00a73b6940efc7124cc0c9cb5d2	393	1246241280	4db25a9a098bc4f39c78ea14ccb928619323043f1630b6c7ba9f98db890d94fa	14f6006a6dd6cc14b1a5ccf266c02f59c21b869bfaca8a94e742c05a3419bd33	1273033216	1981808640	21498880	1981808640
DECODE	3	43	[1, 1, 2048]	torch.bfloat16	8ae3bc6e9c274ba342132aa829eb5d1ed51eb0d917163b76938d4fbcc066d1c7	393	1246241280	537b9bac5a17a81fc5dd0f2abfc24bea50f879c4240e86d5cb8fa3c7c86ae2cf	9c44b47ebf90b13fc7f296cc55333b2de5dd6324a16f1a4f68ebd9cea29b6a71	1273035264	1981808640	21500928	1981808640
DECODE	3	44	[1, 1, 2048]	torch.bfloat16	7f9da0139bc56768e21687a4301e13d85d41b29d67baf2be5e77199771cbb558	393	1246241280	bfa35c208b638ac8a5b020bd67146d500fb4f0b0d0919ccbf6698c5bb39367e9	61a84ec4a1e43d3d4e2b235923f29329b96f99c88c413f7d29491741665996f6	1273037312	1981808640	21502976	1981808640
DECODE	3	45	[1, 1, 2048]	torch.bfloat16	87948fd2bd8dd7deb69bbed0d44cf80a3cc34045e0a7bcc1280c8d2cc2ab0693	393	1246241280	dd7963af5c6d1b4fcb60979f88883fe69d5f5e1854188fb9b84988fe4ad0eb1d	5ce7388ff1b2756bfcbfa97d49a5a63639a79e8e844c3b74e1548ce51cbdfeae	1273039360	1981808640	21505024	1981808640
DECODE	3	46	[1, 1, 2048]	torch.bfloat16	5a2abff483a08426ab10ab29e15e457299343e5b593a1e1173ef074207fa3cbd	393	1246241280	025e02030f7cbe9f9ca18b03c2240acefb47618dfef21f50adb583289cd0762d	cbe06501ac596fee89c3e36b6b7c287fb669727d4842071b3d087c12e465bd3b	1273041408	1981808640	21507072	1981808640
DECODE	3	47	[1, 1, 2048]	torch.bfloat16	143a003fa89aaaa7d2659d51585031a4ba7b9927a0e0552e4bdc2d266f3203cc	393	1246241280	fc13bb5671c50f003d05684d96a3e5a48c3b5e6d57841e56ad34f48b80c32b4b	14a6ae875d8a865e678278b955b983cd58fdc356900fd3e01a45ebea6a038fe6	1273043456	1981808640	21509120	1981808640
