plan_id	phase	stratum_id	object_class	address_domain	page_bucket_bytes	sampled_units	sample_observed_unique_pages	population_union_estimate	line_observation	method	status	evidence_tier
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|ATTENTION_PROJECTION|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	5	108	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|EMBEDDING_OUTPUT|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	2	8016	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|EMBEDDING_OUTPUT|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	2	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|EMBEDDING_OUTPUT|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	2	2071	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|FFN_MLP|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	8	1030	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|FFN_MLP|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	8	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|FFN_MLP|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	8	130	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|NORM|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	2	2	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|NORM|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	2	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|NORM|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	2	128	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|OTHER_COMPUTE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	29	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|OTHER_COMPUTE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	29	38	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|OTHER_COMPUTE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	29	257	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|UNRESOLVED|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	1	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|UNRESOLVED|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	1	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|UNRESOLVED|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	1	2	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
