plan_id	identity	phase	rate	numerator_metric	denominator_metric	weighted_numerator	weighted_denominator	ratio_estimate	ratio_exact	ci_low	ci_high	variance_status	method	evidence_tier
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:20	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	7940525.61538	79896588.9231	0.0993850391164	0.104851244467	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:20	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	1443.69230769	17777.6153846	0.0812084341155	0.095455198162	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:20	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	79.3076923077	124.615384615	0.636419753086	0.571428571429	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:5	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	17713.6153846	72086270.3077	0.000245728004917	0.000409533658964	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:5	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	1111.07692308	17713.6153846	0.0627244579354	0.0879491689701	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:5	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	79.3076923077	124.615384615	0.636419753086	0.571428571429	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:10	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	8061863.61538	80088351.5385	0.100662124523	0.10629493496	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:10	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	1277.30769231	17697.6153846	0.0721739999739	0.0864610296232	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:10	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	79.3076923077	124.615384615	0.636419753086	0.568306010929	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:20	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	7940525.61538	79896588.9231	0.0993850391164	0.104851244467	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:20	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	1443.69230769	17777.6153846	0.0812084341155	0.095455198162	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:20	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	79.3076923077	124.615384615	0.636419753086	0.571428571429	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:5	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	17713.6153846	72086270.3077	0.000245728004917	0.000409533658964	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:5	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	1111.07692308	17713.6153846	0.0627244579354	0.0879491689701	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:5	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	79.3076923077	124.615384615	0.636419753086	0.571428571429	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F9:NONE	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	44932.0769231	80081529.1538	0.000561079157676	0.000762306129234	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F9:NONE	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	20206.9230769	44932.0769231	0.449721545512	0.383453845756	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F9:NONE	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	4144.61538462	15738.9230769	0.263335386059	0.261711825779	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-CAP-P320-REPAIRED-EXACTMODE-A1	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	1276695.71429	94533393.8571	0.0135052351576	0.0118454236839	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-CAP-P320-REPAIRED-EXACTMODE-A1	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	268321.857143	1276695.71429	0.210168996528	0.176990136687	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-CAP-P320-REPAIRED-EXACTMODE-A1	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	36372.7142857	58214.2857143	0.624807361963	0.644670235624	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	49264967.1429	94310913	0.522367619778	0.521279271972	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	4711	1182260.14286	0.00398474060761	0.00808386454321	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	2436	2502	0.973621103118	0.885365853659	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-EQ-P320S10-C12BIN-EXACTMODE	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	49278080.5714	94437544	0.521806036923	0.520659813279	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-EQ-P320S10-C12BIN-EXACTMODE	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	116197	1185943.57143	0.0979785234301	0.11932576242	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-EQ-P320S10-C12BIN-EXACTMODE	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	29568	33309	0.887688012249	0.87987089897	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-EQ-P320S10-NEWBIN-EXACTMODE	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	49278080.5714	94437544	0.521806036923	0.520659813279	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-EQ-P320S10-NEWBIN-EXACTMODE	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	116197	1185943.57143	0.0979785234301	0.11932576242	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-EQ-P320S10-NEWBIN-EXACTMODE	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	29568	33309	0.887688012249	0.87987089897	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-LAT-P8-REPAIRED-EXACTMODE-A1	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	1182217.85714	46389313	0.0254847028483	0.0219073575464	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-LAT-P8-REPAIRED-EXACTMODE-A1	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	115955	1182217.85714	0.0980825989892	0.118842386395	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-LAT-P8-REPAIRED-EXACTMODE-A1	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	29567	33307	0.887711291921	0.879896953007	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-LAT-P9-REPAIRED-EXACTMODE-A1	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	1180643.42857	46362440	0.0254655153735	0.0219115658033	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-LAT-P9-REPAIRED-EXACTMODE-A1	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	115058	1180643.42857	0.0974536402911	0.118119777544	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-LAT-P9-REPAIRED-EXACTMODE-A1	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	29567	33307	0.887711291921	0.879896953007	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-SEL-P10-REPAIRED-EXACTMODE-A1	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	32858132.4286	94437695	0.347934502516	0.346573112093	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-SEL-P10-REPAIRED-EXACTMODE-A1	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	128664	1221060.42857	0.105370706469	0.127287339977	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-SEL-P10-REPAIRED-EXACTMODE-A1	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	31775	42111	0.754553442094	0.74980622431	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F0:NONE	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	1287208.57143	94285293	0.0136522731221	0.011888594398	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F0:NONE	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	37641	1287208.57143	0.0292423472276	0.0403983110724	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F0:NONE	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	8353.71428571	20121.4285714	0.415165069223	0.412890568927	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F1:NONE	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	1287068.42857	94386113	0.0136362054508	0.0118794584485	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F1:NONE	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	144349	1287068.42857	0.112153322073	0.132552389575	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F1:NONE	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	33686	49501	0.680511504818	0.677743059728	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F2:NONE	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	1291370.42857	94338054.8571	0.0136887540296	0.0118880244496	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F2:NONE	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	116386.857143	1291370.42857	0.0901266240637	0.104315965637	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F2:NONE	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	27133.5714286	41346.7142857	0.656244925318	0.654135700026	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F5:NONE	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	1289046.42857	94369731.2857	0.0136595326808	0.0118852346037	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F5:NONE	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	118399.285714	1289046.42857	0.0918502880036	0.102687351743	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F5:NONE	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	24594.1428571	39243.8571429	0.626700448114	0.624570162256	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F7:10	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	49278080.5714	94437544	0.521806036923	0.520659813279	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F7:10	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	116197	1185943.57143	0.0979785234301	0.11932576242	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F7:10	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	29568	33309	0.887688012249	0.87987089897	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F7:20	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	49145000.1429	94216775	0.521616242361	0.520448056783	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F7:20	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	114931	1183256.14286	0.0971311247305	0.117873543824	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F7:20	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	29567	33309	0.887657990333	0.879815237024	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F7:5	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	1183815.85714	46547789	0.0254322682683	0.0217766373572	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F7:5	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	113732	1183815.85714	0.0960723741904	0.116573993455	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F7:5	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	29567	33308	0.887684640327	0.879844846475	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
