layer_id	expert_id	tensor_bytes
33	16	9437184
33	17	9437184
33	18	9437184
33	19	9437184
33	2	9437184
33	20	9437184
33	21	9437184
33	22	9437184
33	23	9437184
33	24	9437184
33	25	9437184
33	26	9437184
33	27	9437184
33	28	9437184
33	29	9437184
33	3	9437184
33	30	9437184
33	31	9437184
33	32	9437184
33	33	9437184
33	34	9437184
33	35	9437184
33	36	9437184
33	37	9437184
33	38	9437184
33	39	9437184
33	4	9437184
33	40	9437184
33	41	9437184
33	42	9437184
33	43	9437184
33	44	9437184
33	45	9437184
33	46	9437184
33	47	9437184
33	48	9437184
33	49	9437184
33	5	9437184
33	50	9437184
33	51	9437184
33	52	9437184
33	53	9437184
33	54	9437184
33	55	9437184
33	56	9437184
33	57	9437184
33	58	9437184
33	59	9437184
33	6	9437184
33	60	9437184
33	61	9437184
33	62	9437184
33	63	9437184
33	64	9437184
33	65	9437184
33	66	9437184
33	67	9437184
33	68	9437184
33	69	9437184
33	7	9437184
33	70	9437184
33	71	9437184
33	72	9437184
33	73	9437184
33	74	9437184
33	75	9437184
33	76	9437184
33	77	9437184
33	78	9437184
33	79	9437184
33	8	9437184
33	80	9437184
33	81	9437184
33	82	9437184
33	83	9437184
33	84	9437184
33	85	9437184
33	86	9437184
33	87	9437184
33	88	9437184
33	89	9437184
33	9	9437184
33	90	9437184
33	91	9437184
33	92	9437184
33	93	9437184
33	94	9437184
33	95	9437184
33	96	9437184
33	97	9437184
33	98	9437184
33	99	9437184
34	0	9437184
34	1	9437184
34	10	9437184
34	100	9437184
34	101	9437184
34	102	9437184
34	103	9437184
34	104	9437184
34	105	9437184
34	106	9437184
34	107	9437184
34	108	9437184
34	109	9437184
34	11	9437184
34	110	9437184
34	111	9437184
34	112	9437184
34	113	9437184
34	114	9437184
34	115	9437184
34	116	9437184
34	117	9437184
34	118	9437184
34	119	9437184
34	12	9437184
34	120	9437184
34	121	9437184
34	122	9437184
34	123	9437184
34	124	9437184
34	125	9437184
34	126	9437184
34	127	9437184
34	13	9437184
34	14	9437184
34	15	9437184
34	16	9437184
34	17	9437184
34	18	9437184
34	19	9437184
34	2	9437184
34	20	9437184
34	21	9437184
34	22	9437184
34	23	9437184
34	24	9437184
34	25	9437184
34	26	9437184
34	27	9437184
34	28	9437184
34	29	9437184
34	3	9437184
34	30	9437184
34	31	9437184
34	32	9437184
34	33	9437184
34	34	9437184
34	35	9437184
34	36	9437184
34	37	9437184
34	38	9437184
34	39	9437184
34	4	9437184
34	40	9437184
34	41	9437184
34	42	9437184
34	43	9437184
34	44	9437184
34	45	9437184
34	46	9437184
34	47	9437184
34	48	9437184
34	49	9437184
34	5	9437184
34	50	9437184
34	51	9437184
34	52	9437184
34	53	9437184
34	54	9437184
34	55	9437184
34	56	9437184
34	57	9437184
34	58	9437184
34	59	9437184
34	6	9437184
34	60	9437184
34	61	9437184
34	62	9437184
34	63	9437184
34	64	9437184
34	65	9437184
34	66	9437184
34	67	9437184
34	68	9437184
34	69	9437184
34	7	9437184
34	70	9437184
34	71	9437184
34	72	9437184
34	73	9437184
34	74	9437184
34	75	9437184
34	76	9437184
34	77	9437184
34	78	9437184
34	79	9437184
34	8	9437184
34	80	9437184
34	81	9437184
34	82	9437184
34	83	9437184
34	84	9437184
34	85	9437184
34	86	9437184
34	87	9437184
34	88	9437184
34	89	9437184
34	9	9437184
34	90	9437184
34	91	9437184
34	92	9437184
34	93	9437184
34	94	9437184
34	95	9437184
34	96	9437184
34	97	9437184
34	98	9437184
34	99	9437184
35	0	9437184
35	1	9437184
35	10	9437184
35	100	9437184
35	101	9437184
35	102	9437184
35	103	9437184
35	104	9437184
35	105	9437184
35	106	9437184
35	107	9437184
35	108	9437184
35	109	9437184
35	11	9437184
35	110	9437184
35	111	9437184
35	112	9437184
35	113	9437184
35	114	9437184
35	115	9437184
35	116	9437184
35	117	9437184
35	118	9437184
35	119	9437184
35	12	9437184
35	120	9437184
35	121	9437184
35	122	9437184
35	123	9437184
35	124	9437184
35	125	9437184
35	126	9437184
35	127	9437184
35	13	9437184
35	14	9437184
35	15	9437184
35	16	9437184
35	17	9437184
35	18	9437184
35	19	9437184
35	2	9437184
35	20	9437184
35	21	9437184
35	22	9437184
35	23	9437184
35	24	9437184
35	25	9437184
35	26	9437184
35	27	9437184
35	28	9437184
35	29	9437184
35	3	9437184
35	30	9437184
35	31	9437184
35	32	9437184
35	33	9437184
35	34	9437184
35	35	9437184
35	36	9437184
35	37	9437184
35	38	9437184
35	39	9437184
35	4	9437184
35	40	9437184
35	41	9437184
35	42	9437184
35	43	9437184
35	44	9437184
35	45	9437184
35	46	9437184
35	47	9437184
35	48	9437184
35	49	9437184
35	5	9437184
35	50	9437184
35	51	9437184
35	52	9437184
35	53	9437184
35	54	9437184
35	55	9437184
35	56	9437184
35	57	9437184
35	58	9437184
35	59	9437184
35	6	9437184
35	60	9437184
35	61	9437184
35	62	9437184
35	63	9437184
35	64	9437184
35	65	9437184
35	66	9437184
35	67	9437184
35	68	9437184
35	69	9437184
35	7	9437184
35	70	9437184
35	71	9437184
35	72	9437184
35	73	9437184
35	74	9437184
35	75	9437184
35	76	9437184
35	77	9437184
35	78	9437184
35	79	9437184
35	8	9437184
35	80	9437184
35	81	9437184
35	82	9437184
35	83	9437184
35	84	9437184
35	85	9437184
35	86	9437184
35	87	9437184
35	88	9437184
35	89	9437184
35	9	9437184
35	90	9437184
35	91	9437184
35	92	9437184
35	93	9437184
35	94	9437184
35	95	9437184
35	96	9437184
35	97	9437184
35	98	9437184
35	99	9437184
36	0	9437184
36	1	9437184
36	10	9437184
36	100	9437184
36	101	9437184
36	102	9437184
36	103	9437184
36	104	9437184
36	105	9437184
36	106	9437184
36	107	9437184
36	108	9437184
36	109	9437184
36	11	9437184
36	110	9437184
36	111	9437184
36	112	9437184
36	113	9437184
36	114	9437184
36	115	9437184
36	116	9437184
36	117	9437184
36	118	9437184
36	119	9437184
36	12	9437184
36	120	9437184
36	121	9437184
36	122	9437184
36	123	9437184
36	124	9437184
36	125	9437184
36	126	9437184
36	127	9437184
36	13	9437184
36	14	9437184
36	15	9437184
36	16	9437184
36	17	9437184
36	18	9437184
36	19	9437184
36	2	9437184
36	20	9437184
36	21	9437184
36	22	9437184
36	23	9437184
36	24	9437184
36	25	9437184
36	26	9437184
36	27	9437184
36	28	9437184
36	29	9437184
36	3	9437184
36	30	9437184
36	31	9437184
36	32	9437184
36	33	9437184
36	34	9437184
36	35	9437184
36	36	9437184
36	37	9437184
36	38	9437184
36	39	9437184
36	4	9437184
36	40	9437184
36	41	9437184
36	42	9437184
36	43	9437184
36	44	9437184
36	45	9437184
36	46	9437184
36	47	9437184
36	48	9437184
36	49	9437184
36	5	9437184
36	50	9437184
36	51	9437184
36	52	9437184
36	53	9437184
36	54	9437184
36	55	9437184
36	56	9437184
36	57	9437184
36	58	9437184
36	59	9437184
36	6	9437184
36	60	9437184
36	61	9437184
36	62	9437184
36	63	9437184
36	64	9437184
36	65	9437184
36	66	9437184
36	67	9437184
36	68	9437184
36	69	9437184
36	7	9437184
36	70	9437184
36	71	9437184
36	72	9437184
36	73	9437184
36	74	9437184
36	75	9437184
36	76	9437184
36	77	9437184
36	78	9437184
36	79	9437184
36	8	9437184
36	80	9437184
36	81	9437184
36	82	9437184
36	83	9437184
36	84	9437184
36	85	9437184
36	86	9437184
36	87	9437184
36	88	9437184
36	89	9437184
36	9	9437184
36	90	9437184
36	91	9437184
36	92	9437184
36	93	9437184
36	94	9437184
36	95	9437184
36	96	9437184
36	97	9437184
36	98	9437184
36	99	9437184
37	0	9437184
37	1	9437184
37	10	9437184
37	100	9437184
37	101	9437184
37	102	9437184
37	103	9437184
37	104	9437184
37	105	9437184
37	106	9437184
37	107	9437184
37	108	9437184
37	109	9437184
37	11	9437184
37	110	9437184
37	111	9437184
37	112	9437184
37	113	9437184
37	114	9437184
37	115	9437184
37	116	9437184
37	117	9437184
37	118	9437184
37	119	9437184
37	12	9437184
37	120	9437184
37	121	9437184
37	122	9437184
37	123	9437184
37	124	9437184
37	125	9437184
37	126	9437184
37	127	9437184
37	13	9437184
37	14	9437184
37	15	9437184
37	16	9437184
37	17	9437184
37	18	9437184
37	19	9437184
37	2	9437184
37	20	9437184
37	21	9437184
37	22	9437184
37	23	9437184
37	24	9437184
37	25	9437184
37	26	9437184
37	27	9437184
37	28	9437184
37	29	9437184
37	3	9437184
37	30	9437184
37	31	9437184
37	32	9437184
37	33	9437184
37	34	9437184
37	35	9437184
37	36	9437184
37	37	9437184
37	38	9437184
37	39	9437184
37	4	9437184
37	40	9437184
37	41	9437184
37	42	9437184
37	43	9437184
37	44	9437184
37	45	9437184
37	46	9437184
37	47	9437184
37	48	9437184
37	49	9437184
37	5	9437184
37	50	9437184
37	51	9437184
37	52	9437184
37	53	9437184
37	54	9437184
37	55	9437184
37	56	9437184
37	57	9437184
37	58	9437184
37	59	9437184
37	6	9437184
37	60	9437184
37	61	9437184
37	62	9437184
37	63	9437184
37	64	9437184
37	65	9437184
37	66	9437184
37	67	9437184
37	68	9437184
37	69	9437184
37	7	9437184
37	70	9437184
37	71	9437184
37	72	9437184
37	73	9437184
37	74	9437184
37	75	9437184
37	76	9437184
37	77	9437184
37	78	9437184
37	79	9437184
37	8	9437184
37	80	9437184
37	81	9437184
37	82	9437184
37	83	9437184
37	84	9437184
37	85	9437184
37	86	9437184
37	87	9437184
37	88	9437184
37	89	9437184
37	9	9437184
37	90	9437184
37	91	9437184
37	92	9437184
37	93	9437184
37	94	9437184
37	95	9437184
37	96	9437184
37	97	9437184
37	98	9437184
37	99	9437184
38	0	9437184
38	1	9437184
38	10	9437184
38	100	9437184
38	101	9437184
38	102	9437184
38	103	9437184
38	104	9437184
38	105	9437184
38	106	9437184
38	107	9437184
38	108	9437184
38	109	9437184
38	11	9437184
38	110	9437184
38	111	9437184
38	112	9437184
38	113	9437184
38	114	9437184
38	115	9437184
38	116	9437184
38	117	9437184
38	118	9437184
38	119	9437184
38	12	9437184
38	120	9437184
38	121	9437184
38	122	9437184
38	123	9437184
38	124	9437184
38	125	9437184
38	126	9437184
38	127	9437184
38	13	9437184
38	14	9437184
38	15	9437184
38	16	9437184
38	17	9437184
38	18	9437184
38	19	9437184
38	2	9437184
38	20	9437184
38	21	9437184
38	22	9437184
38	23	9437184
38	24	9437184
38	25	9437184
38	26	9437184
38	27	9437184
38	28	9437184
38	29	9437184
38	3	9437184
38	30	9437184
38	31	9437184
38	32	9437184
38	33	9437184
38	34	9437184
38	35	9437184
38	36	9437184
38	37	9437184
38	38	9437184
38	39	9437184
38	4	9437184
38	40	9437184
38	41	9437184
38	42	9437184
38	43	9437184
38	44	9437184
38	45	9437184
38	46	9437184
38	47	9437184
38	48	9437184
38	49	9437184
38	5	9437184
38	50	9437184
38	51	9437184
38	52	9437184
38	53	9437184
38	54	9437184
38	55	9437184
38	56	9437184
38	57	9437184
38	58	9437184
38	59	9437184
38	6	9437184
38	60	9437184
38	61	9437184
38	62	9437184
38	63	9437184
38	64	9437184
38	65	9437184
38	66	9437184
38	67	9437184
38	68	9437184
38	69	9437184
38	7	9437184
38	70	9437184
38	71	9437184
38	72	9437184
38	73	9437184
38	74	9437184
38	75	9437184
38	76	9437184
38	77	9437184
38	78	9437184
38	79	9437184
38	8	9437184
38	80	9437184
38	81	9437184
38	82	9437184
38	83	9437184
38	84	9437184
38	85	9437184
38	86	9437184
38	87	9437184
38	88	9437184
38	89	9437184
38	9	9437184
38	90	9437184
38	91	9437184
38	92	9437184
38	93	9437184
38	94	9437184
38	95	9437184
38	96	9437184
38	97	9437184
38	98	9437184
38	99	9437184
39	0	9437184
39	1	9437184
39	10	9437184
39	100	9437184
39	101	9437184
39	102	9437184
39	103	9437184
39	104	9437184
39	105	9437184
39	106	9437184
39	107	9437184
39	108	9437184
39	109	9437184
39	11	9437184
39	110	9437184
39	111	9437184
39	112	9437184
39	113	9437184
39	114	9437184
39	115	9437184
39	116	9437184
39	117	9437184
39	118	9437184
39	119	9437184
39	12	9437184
39	120	9437184
39	121	9437184
39	122	9437184
39	123	9437184
39	124	9437184
39	125	9437184
39	126	9437184
39	127	9437184
39	13	9437184
39	14	9437184
39	15	9437184
39	16	9437184
39	17	9437184
39	18	9437184
39	19	9437184
39	2	9437184
39	20	9437184
39	21	9437184
39	22	9437184
39	23	9437184
39	24	9437184
39	25	9437184
39	26	9437184
39	27	9437184
39	28	9437184
39	29	9437184
39	3	9437184
39	30	9437184
39	31	9437184
39	32	9437184
39	33	9437184
39	34	9437184
39	35	9437184
39	36	9437184
39	37	9437184
39	38	9437184
39	39	9437184
39	4	9437184
39	40	9437184
39	41	9437184
39	42	9437184
39	43	9437184
39	44	9437184
39	45	9437184
39	46	9437184
39	47	9437184
39	48	9437184
39	49	9437184
39	5	9437184
39	50	9437184
39	51	9437184
39	52	9437184
39	53	9437184
39	54	9437184
39	55	9437184
39	56	9437184
39	57	9437184
39	58	9437184
39	59	9437184
39	6	9437184
39	60	9437184
39	61	9437184
39	62	9437184
39	63	9437184
39	64	9437184
39	65	9437184
39	66	9437184
39	67	9437184
39	68	9437184
39	69	9437184
39	7	9437184
39	70	9437184
39	71	9437184
39	72	9437184
39	73	9437184
39	74	9437184
39	75	9437184
39	76	9437184
39	77	9437184
39	78	9437184
39	79	9437184
39	8	9437184
39	80	9437184
39	81	9437184
39	82	9437184
39	83	9437184
39	84	9437184
39	85	9437184
39	86	9437184
39	87	9437184
39	88	9437184
39	89	9437184
39	9	9437184
39	90	9437184
39	91	9437184
39	92	9437184
39	93	9437184
39	94	9437184
39	95	9437184
39	96	9437184
39	97	9437184
39	98	9437184
39	99	9437184
4	0	9437184
4	1	9437184
4	10	9437184
4	100	9437184
4	101	9437184
4	102	9437184
4	103	9437184
4	104	9437184
4	105	9437184
4	106	9437184
4	107	9437184
4	108	9437184
4	109	9437184
4	11	9437184
4	110	9437184
4	111	9437184
4	112	9437184
4	113	9437184
4	114	9437184
4	115	9437184
4	116	9437184
4	117	9437184
4	118	9437184
4	119	9437184
4	12	9437184
4	120	9437184
4	121	9437184
4	122	9437184
4	123	9437184
4	124	9437184
4	125	9437184
4	126	9437184
4	127	9437184
4	13	9437184
4	14	9437184
4	15	9437184
4	16	9437184
4	17	9437184
4	18	9437184
4	19	9437184
4	2	9437184
4	20	9437184
4	21	9437184
4	22	9437184
4	23	9437184
4	24	9437184
4	25	9437184
4	26	9437184
4	27	9437184
4	28	9437184
4	29	9437184
4	3	9437184
4	30	9437184
4	31	9437184
4	32	9437184
4	33	9437184
4	34	9437184
4	35	9437184
4	36	9437184
4	37	9437184
4	38	9437184
4	39	9437184
4	4	9437184
4	40	9437184
4	41	9437184
4	42	9437184
4	43	9437184
4	44	9437184
4	45	9437184
4	46	9437184
4	47	9437184
4	48	9437184
4	49	9437184
4	5	9437184
4	50	9437184
4	51	9437184
4	52	9437184
4	53	9437184
4	54	9437184
4	55	9437184
4	56	9437184
4	57	9437184
4	58	9437184
4	59	9437184
4	6	9437184
4	60	9437184
4	61	9437184
4	62	9437184
4	63	9437184
4	64	9437184
4	65	9437184
4	66	9437184
4	67	9437184
4	68	9437184
4	69	9437184
4	7	9437184
4	70	9437184
4	71	9437184
4	72	9437184
4	73	9437184
4	74	9437184
4	75	9437184
4	76	9437184
4	77	9437184
4	78	9437184
4	79	9437184
4	8	9437184
4	80	9437184
4	81	9437184
4	82	9437184
4	83	9437184
4	84	9437184
4	85	9437184
4	86	9437184
4	87	9437184
4	88	9437184
4	89	9437184
4	9	9437184
4	90	9437184
4	91	9437184
4	92	9437184
4	93	9437184
4	94	9437184
4	95	9437184
4	96	9437184
4	97	9437184
4	98	9437184
4	99	9437184
40	0	9437184
40	1	9437184
40	10	9437184
40	100	9437184
40	101	9437184
40	102	9437184
40	103	9437184
40	104	9437184
40	105	9437184
40	106	9437184
40	107	9437184
40	108	9437184
40	109	9437184
40	11	9437184
40	110	9437184
40	111	9437184
40	112	9437184
40	113	9437184
40	114	9437184
40	115	9437184
40	116	9437184
40	117	9437184
40	118	9437184
40	119	9437184
40	12	9437184
40	120	9437184
40	121	9437184
40	122	9437184
40	123	9437184
40	124	9437184
40	125	9437184
40	126	9437184
40	127	9437184
40	13	9437184
40	14	9437184
40	15	9437184
40	16	9437184
40	17	9437184
40	18	9437184
40	19	9437184
40	2	9437184
40	20	9437184
40	21	9437184
40	22	9437184
40	23	9437184
40	24	9437184
40	25	9437184
40	26	9437184
40	27	9437184
40	28	9437184
40	29	9437184
40	3	9437184
40	30	9437184
40	31	9437184
40	32	9437184
40	33	9437184
40	34	9437184
40	35	9437184
40	36	9437184
40	37	9437184
40	38	9437184
40	39	9437184
40	4	9437184
40	40	9437184
40	41	9437184
40	42	9437184
40	43	9437184
40	44	9437184
40	45	9437184
40	46	9437184
40	47	9437184
40	48	9437184
40	49	9437184
40	5	9437184
40	50	9437184
40	51	9437184
40	52	9437184
40	53	9437184
40	54	9437184
40	55	9437184
40	56	9437184
40	57	9437184
40	58	9437184
40	59	9437184
40	6	9437184
40	60	9437184
40	61	9437184
40	62	9437184
40	63	9437184
40	64	9437184
40	65	9437184
40	66	9437184
40	67	9437184
40	68	9437184
40	69	9437184
40	7	9437184
40	70	9437184
40	71	9437184
40	72	9437184
40	73	9437184
40	74	9437184
40	75	9437184
40	76	9437184
40	77	9437184
40	78	9437184
40	79	9437184
40	8	9437184
40	80	9437184
40	81	9437184
40	82	9437184
40	83	9437184
40	84	9437184
40	85	9437184
40	86	9437184
40	87	9437184
40	88	9437184
40	89	9437184
40	9	9437184
40	90	9437184
40	91	9437184
40	92	9437184
40	93	9437184
40	94	9437184
40	95	9437184
40	96	9437184
40	97	9437184
40	98	9437184
40	99	9437184
41	0	9437184
41	1	9437184
41	10	9437184
41	100	9437184
41	101	9437184
41	102	9437184
41	103	9437184
41	104	9437184
41	105	9437184
41	106	9437184
41	107	9437184
41	108	9437184
41	109	9437184
41	11	9437184
41	110	9437184
41	111	9437184
41	112	9437184
41	113	9437184
41	114	9437184
41	115	9437184
41	116	9437184
41	117	9437184
41	118	9437184
41	119	9437184
41	12	9437184
41	120	9437184
41	121	9437184
41	122	9437184
41	123	9437184
41	124	9437184
41	125	9437184
41	126	9437184
41	127	9437184
41	13	9437184
41	14	9437184
41	15	9437184
41	16	9437184
41	17	9437184
41	18	9437184
41	19	9437184
41	2	9437184
41	20	9437184
41	21	9437184
41	22	9437184
41	23	9437184
41	24	9437184
41	25	9437184
41	26	9437184
41	27	9437184
41	28	9437184
41	29	9437184
41	3	9437184
41	30	9437184
41	31	9437184
41	32	9437184
41	33	9437184
41	34	9437184
41	35	9437184
41	36	9437184
41	37	9437184
41	38	9437184
41	39	9437184
41	4	9437184
41	40	9437184
41	41	9437184
41	42	9437184
41	43	9437184
41	44	9437184
41	45	9437184
41	46	9437184
41	47	9437184
41	48	9437184
41	49	9437184
41	5	9437184
41	50	9437184
41	51	9437184
41	52	9437184
41	53	9437184
41	54	9437184
41	55	9437184
41	56	9437184
41	57	9437184
41	58	9437184
41	59	9437184
41	6	9437184
41	60	9437184
41	61	9437184
41	62	9437184
41	63	9437184
41	64	9437184
41	65	9437184
41	66	9437184
41	67	9437184
41	68	9437184
41	69	9437184
41	7	9437184
41	70	9437184
41	71	9437184
41	72	9437184
41	73	9437184
41	74	9437184
41	75	9437184
41	76	9437184
41	77	9437184
41	78	9437184
41	79	9437184
41	8	9437184
41	80	9437184
41	81	9437184
41	82	9437184
41	83	9437184
41	84	9437184
41	85	9437184
41	86	9437184
41	87	9437184
41	88	9437184
41	89	9437184
41	9	9437184
41	90	9437184
41	91	9437184
41	92	9437184
41	93	9437184
41	94	9437184
41	95	9437184
41	96	9437184
41	97	9437184
41	98	9437184
41	99	9437184
42	0	9437184
42	1	9437184
42	10	9437184
42	100	9437184
42	101	9437184
42	102	9437184
42	103	9437184
42	104	9437184
42	105	9437184
42	106	9437184
42	107	9437184
42	108	9437184
42	109	9437184
42	11	9437184
42	110	9437184
42	111	9437184
42	112	9437184
42	113	9437184
42	114	9437184
42	115	9437184
42	116	9437184
42	117	9437184
42	118	9437184
42	119	9437184
42	12	9437184
42	120	9437184
42	121	9437184
42	122	9437184
42	123	9437184
42	124	9437184
42	125	9437184
42	126	9437184
42	127	9437184
42	13	9437184
42	14	9437184
42	15	9437184
42	16	9437184
42	17	9437184
42	18	9437184
42	19	9437184
42	2	9437184
42	20	9437184
42	21	9437184
42	22	9437184
42	23	9437184
42	24	9437184
42	25	9437184
42	26	9437184
42	27	9437184
42	28	9437184
42	29	9437184
42	3	9437184
42	30	9437184
42	31	9437184
42	32	9437184
42	33	9437184
42	34	9437184
42	35	9437184
42	36	9437184
42	37	9437184
42	38	9437184
42	39	9437184
42	4	9437184
42	40	9437184
42	41	9437184
42	42	9437184
42	43	9437184
42	44	9437184
42	45	9437184
42	46	9437184
42	47	9437184
42	48	9437184
42	49	9437184
42	5	9437184
42	50	9437184
42	51	9437184
42	52	9437184
42	53	9437184
42	54	9437184
42	55	9437184
42	56	9437184
42	57	9437184
42	58	9437184
42	59	9437184
42	6	9437184
42	60	9437184
42	61	9437184
42	62	9437184
42	63	9437184
42	64	9437184
42	65	9437184
42	66	9437184
42	67	9437184
42	68	9437184
42	69	9437184
42	7	9437184
42	70	9437184
42	71	9437184
42	72	9437184
42	73	9437184
42	74	9437184
42	75	9437184
42	76	9437184
42	77	9437184
42	78	9437184
42	79	9437184
42	8	9437184
42	80	9437184
42	81	9437184
42	82	9437184
42	83	9437184
42	84	9437184
42	85	9437184
42	86	9437184
42	87	9437184
42	88	9437184
42	89	9437184
42	9	9437184
42	90	9437184
42	91	9437184
42	92	9437184
42	93	9437184
42	94	9437184
42	95	9437184
42	96	9437184
42	97	9437184
42	98	9437184
42	99	9437184
43	0	9437184
43	1	9437184
43	10	9437184
43	100	9437184
43	101	9437184
43	102	9437184
43	103	9437184
43	104	9437184
43	105	9437184
43	106	9437184
43	107	9437184
43	108	9437184
43	109	9437184
43	11	9437184
43	110	9437184
43	111	9437184
43	112	9437184
43	113	9437184
43	114	9437184
43	115	9437184
43	116	9437184
43	117	9437184
43	118	9437184
43	119	9437184
43	12	9437184
43	120	9437184
43	121	9437184
43	122	9437184
43	123	9437184
43	124	9437184
43	125	9437184
43	126	9437184
43	127	9437184
43	13	9437184
43	14	9437184
43	15	9437184
43	16	9437184
43	17	9437184
43	18	9437184
43	19	9437184
43	2	9437184
43	20	9437184
43	21	9437184
43	22	9437184
43	23	9437184
43	24	9437184
43	25	9437184
43	26	9437184
43	27	9437184
43	28	9437184
43	29	9437184
43	3	9437184
43	30	9437184
43	31	9437184
43	32	9437184
43	33	9437184
43	34	9437184
43	35	9437184
43	36	9437184
43	37	9437184
43	38	9437184
43	39	9437184
43	4	9437184
43	40	9437184
43	41	9437184
43	42	9437184
43	43	9437184
43	44	9437184
43	45	9437184
43	46	9437184
43	47	9437184
43	48	9437184
43	49	9437184
43	5	9437184
43	50	9437184
43	51	9437184
43	52	9437184
43	53	9437184
43	54	9437184
43	55	9437184
43	56	9437184
43	57	9437184
43	58	9437184
43	59	9437184
43	6	9437184
43	60	9437184
43	61	9437184
43	62	9437184
43	63	9437184
43	64	9437184
43	65	9437184
43	66	9437184
43	67	9437184
43	68	9437184
43	69	9437184
43	7	9437184
43	70	9437184
43	71	9437184
43	72	9437184
43	73	9437184
43	74	9437184
43	75	9437184
43	76	9437184
43	77	9437184
43	78	9437184
43	79	9437184
43	8	9437184
43	80	9437184
43	81	9437184
43	82	9437184
43	83	9437184
43	84	9437184
43	85	9437184
43	86	9437184
43	87	9437184
43	88	9437184
43	89	9437184
43	9	9437184
43	90	9437184
43	91	9437184
43	92	9437184
43	93	9437184
43	94	9437184
43	95	9437184
43	96	9437184
43	97	9437184
43	98	9437184
43	99	9437184
44	0	9437184
44	1	9437184
44	10	9437184
44	100	9437184
44	101	9437184
44	102	9437184
44	103	9437184
44	104	9437184
44	105	9437184
44	106	9437184
44	107	9437184
44	108	9437184
44	109	9437184
44	11	9437184
44	110	9437184
44	111	9437184
44	112	9437184
44	113	9437184
44	114	9437184
44	115	9437184
44	116	9437184
44	117	9437184
44	118	9437184
44	119	9437184
44	12	9437184
44	120	9437184
44	121	9437184
44	122	9437184
44	123	9437184
44	124	9437184
44	125	9437184
44	126	9437184
44	127	9437184
44	13	9437184
44	14	9437184
44	15	9437184
44	16	9437184
44	17	9437184
44	18	9437184
44	19	9437184
44	2	9437184
44	20	9437184
44	21	9437184
44	22	9437184
44	23	9437184
44	24	9437184
44	25	9437184
44	26	9437184
44	27	9437184
44	28	9437184
44	29	9437184
44	3	9437184
44	30	9437184
44	31	9437184
44	32	9437184
44	33	9437184
44	34	9437184
44	35	9437184
44	36	9437184
44	37	9437184
44	38	9437184
44	39	9437184
44	4	9437184
44	40	9437184
44	41	9437184
44	42	9437184
44	43	9437184
44	44	9437184
44	45	9437184
44	46	9437184
44	47	9437184
44	48	9437184
44	49	9437184
44	5	9437184
44	50	9437184
44	51	9437184
44	52	9437184
44	53	9437184
44	54	9437184
44	55	9437184
44	56	9437184
44	57	9437184
44	58	9437184
44	59	9437184
44	6	9437184
44	60	9437184
44	61	9437184
44	62	9437184
44	63	9437184
44	64	9437184
44	65	9437184
44	66	9437184
44	67	9437184
44	68	9437184
44	69	9437184
44	7	9437184
44	70	9437184
44	71	9437184
44	72	9437184
44	73	9437184
44	74	9437184
44	75	9437184
44	76	9437184
44	77	9437184
44	78	9437184
44	79	9437184
44	8	9437184
44	80	9437184
44	81	9437184
44	82	9437184
44	83	9437184
44	84	9437184
44	85	9437184
44	86	9437184
44	87	9437184
44	88	9437184
44	89	9437184
44	9	9437184
44	90	9437184
44	91	9437184
44	92	9437184
44	93	9437184
44	94	9437184
44	95	9437184
44	96	9437184
44	97	9437184
44	98	9437184
44	99	9437184
45	0	9437184
45	1	9437184
45	10	9437184
45	100	9437184
45	101	9437184
45	102	9437184
45	103	9437184
45	104	9437184
45	105	9437184
45	106	9437184
45	107	9437184
45	108	9437184
45	109	9437184
45	11	9437184
45	110	9437184
45	111	9437184
45	112	9437184
45	113	9437184
45	114	9437184
45	115	9437184
45	116	9437184
45	117	9437184
45	118	9437184
45	119	9437184
45	12	9437184
45	120	9437184
45	121	9437184
45	122	9437184
45	123	9437184
45	124	9437184
45	125	9437184
45	126	9437184
45	127	9437184
45	13	9437184
45	14	9437184
45	15	9437184
45	16	9437184
45	17	9437184
45	18	9437184
45	19	9437184
45	2	9437184
45	20	9437184
45	21	9437184
45	22	9437184
45	23	9437184
45	24	9437184
45	25	9437184
45	26	9437184
45	27	9437184
45	28	9437184
45	29	9437184
45	3	9437184
45	30	9437184
45	31	9437184
45	32	9437184
45	33	9437184
45	34	9437184
45	35	9437184
45	36	9437184
45	37	9437184
45	38	9437184
45	39	9437184
45	4	9437184
45	40	9437184
45	41	9437184
45	42	9437184
45	43	9437184
45	44	9437184
45	45	9437184
45	46	9437184
45	47	9437184
45	48	9437184
45	49	9437184
45	5	9437184
45	50	9437184
45	51	9437184
45	52	9437184
45	53	9437184
45	54	9437184
45	55	9437184
45	56	9437184
45	57	9437184
45	58	9437184
45	59	9437184
45	6	9437184
45	60	9437184
45	61	9437184
45	62	9437184
45	63	9437184
45	64	9437184
45	65	9437184
45	66	9437184
45	67	9437184
45	68	9437184
45	69	9437184
45	7	9437184
45	70	9437184
45	71	9437184
45	72	9437184
45	73	9437184
45	74	9437184
45	75	9437184
45	76	9437184
45	77	9437184
45	78	9437184
45	79	9437184
45	8	9437184
45	80	9437184
45	81	9437184
45	82	9437184
45	83	9437184
45	84	9437184
45	85	9437184
45	86	9437184
45	87	9437184
45	88	9437184
45	89	9437184
45	9	9437184
45	90	9437184
