catalog_row_type	scenario_binding	phase_class	phase	normalized_kernel_family	exact_implementation	implementation_match_key	grid	block	launches_per_prefill_pass	launches_per_decode_step_mean	launches_per_decode_step_min	launches_per_decode_step_max	launch_count_variation_max_minus_min	decode_step_count	count_stable_across_32_decode_steps	implementation_stable_across_32_decode_steps	shape_stable_across_32_decode_steps	structural_observation_label	cross_context_label	performance_weight_label	stratum_launch_count_s2	stratum_accumulated_gpu_duration_ns	stratum_gpu_time_share_full_s2	stratum_gpu_time_share_within_phase	family_accumulated_gpu_duration_ns	family_gpu_time_share_full_s2	family_gpu_time_share_within_phase	phase_accumulated_gpu_duration_ns	phase_gpu_time_share_full_s2	lane_c_asset_status	lane_c_accepted_target	lane_c_candidate_ids	asset_join_basis
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	DECODE	DECODE	AT_NATIVE_ELEMENTWISE	void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)	EXACT_IMPLEMENTATION_UNNORMALIZED	1,1,1	64,1,1	NOT_APPLICABLE	1	1	1	0	32	YES	YES	YES	OBSERVED_STABLE_WITHIN_S2	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	32	28160	0.0001818218093323272	0.00022996314048542166	20017079	0.12924508243352736	0.1634655664128119	122454407	0.790656315392656	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	CUBLAS_GEMM	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(T1::Params)	CUTLASS_F16_GEMM_256X128_32X3_TN_ALIGN8	128,3,1	256,1,1	48	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	48	9737876	0.0628749372646962	0.30214039940068826	23620241	0.15250976404423358	0.7328732723317193	32229639	0.20809841182910996	REUSABLE_NOW	T1	PREFILL_GEMM_PRIMARY_OCC0	EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	CUBLAS_GEMM	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(T1::Params)	CUTLASS_F16_GEMM_256X128_32X3_TN_ALIGN8	128,75,1	256,1,1	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	1	6155566	0.0397448916045652	0.19099084541406125	23620241	0.15250976404423358	0.7328732723317193	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	CUBLAS_GEMM	ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_tn	EXACT_IMPLEMENTATION_UNNORMALIZED	7,16,4	128,1,1	24	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	24	4783818	0.03088787089050266	0.14842915243326182	23620241	0.15250976404423358	0.7328732723317193	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	PYTORCH_FLASH_FWD	void pytorch_flash::flash_fwd_kernel<pytorch_flash::Flash_fwd_kernel_traits<(int)64, (int)128, (int)128, (int)4, (bool)0, (bool)0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<(int)64, (int)128, (int)128, (int)4, cutlass::half_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0>(pytorch_flash::Flash_fwd_params)	FLASH_FWD	16,1,14	128,1,1	24	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	24	3624299	0.023401157732292052	0.1124523610084494	3624299	0.023401157732292052	0.1124523610084494	32229639	0.20809841182910996	REUSABLE_NOW	T0	Q05_PREFILL_ATTN_FLASH	EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	CUBLAS_GEMM	ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_stages_32x1_tn	EXACT_IMPLEMENTATION_UNNORMALIZED	4,32,1	128,1,1	24	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	24	1258912	0.008128467955617141	0.03906069193018265	23620241	0.15250976404423358	0.7328732723317193	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	CUBLAS_GEMM	ampere_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_stages_32x1_tn	EXACT_IMPLEMENTATION_UNNORMALIZED	7,16,1	128,1,1	24	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	24	1236389	0.007983042791853221	0.0383618631285321	23620241	0.15250976404423358	0.7328732723317193	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	3584,1,1	128,1,1	97	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	97	688192	0.004443477081251169	0.021352767866869373	1901060	0.012274650882433024	0.058984836907419284	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_VECTORIZED_ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	19456,1,1	128,1,1	24	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	24	553380	0.0035730309960342057	0.017169909970136496	1695044	0.010944459054613111	0.0525927082211501	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	CUBLAS_GEMM	ampere_fp16_s16816gemm_fp16_64x64_ldg8_relu_f2f_stages_64x5_tn	EXACT_IMPLEMENTATION_UNNORMALIZED	2,32,1	128,1,1	48	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	48	446368	0.0028820822936098094	0.013849612153583228	23620241	0.15250976404423358	0.7328732723317193	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_VECTORIZED_ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 5)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	19456,1,1	128,1,1	24	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	24	407904	0.002633730231317244	0.012656176508833996	1695044	0.010944459054613111	0.0525927082211501	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	COPY_KERNEL	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	EXACT_IMPLEMENTATION_UNNORMALIZED	152,2,1	512,1,1	48	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	48	405827	0.0026203195815309075	0.012591732721548635	408995	0.002640774535080794	0.012690027337879894	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_UNROLLED_ELEMENTWISE	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	EXACT_IMPLEMENTATION_UNNORMALIZED	3584,1,1	128,1,1	49	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	49	368032	0.0023762870785580628	0.011419054367937538	717792	0.004634596596742536	0.022271177160873568	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	3584,1,1	128,1,1	48	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	48	360960	0.0023306250105325577	0.011199629012288968	1901060	0.012274650882433024	0.058984836907419284	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_VECTORIZED_ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	3584,1,1	128,1,1	48	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	48	357216	0.002306450974519055	0.011083462647533843	1695044	0.010944459054613111	0.0525927082211501	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	7168,1,1	128,1,1	49	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	49	354051	0.002286015391190333	0.010985261113225625	1901060	0.012274650882433024	0.058984836907419284	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_UNROLLED_ELEMENTWISE	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	EXACT_IMPLEMENTATION_UNNORMALIZED	3584,1,1	128,1,1	49	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	49	343520	0.0022180194581619688	0.010658512185010821	717792	0.004634596596742536	0.022271177160873568	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_VECTORIZED_ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	3584,1,1	128,1,1	49	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	49	265248	0.0017126374744950684	0.008229940149190006	1695044	0.010944459054613111	0.0525927082211501	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_REDUCE	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	128,1,1	32,16,1	49	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	49	244896	0.0015812298941139773	0.007598471704880095	244896	0.0015812298941139773	0.007598471704880095	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	3584,1,1	128,1,1	24	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	24	179585	0.0011595337226188204	0.005572045035937263	1901060	0.012274650882433024	0.058984836907419284	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	512,1,1	128,1,1	48	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	48	121216	0.0007826602428986993	0.0037610101683112243	1901060	0.012274650882433024	0.058984836907419284	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	1792,1,1	128,1,1	24	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	24	94784	0.0006119956809572195	0.002940895490638291	1901060	0.012274650882433024	0.058984836907419284	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_VECTORIZED_ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	4,1,1	128,1,1	49	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	49	55776	0.0003601311518934617	0.0017305809723776305	1695044	0.010944459054613111	0.0525927082211501	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	512,1,1	128,1,1	24	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	24	54720	0.00035331283404349946	0.0016978161002672105	1901060	0.012274650882433024	0.058984836907419284	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_VECTORIZED_ELEMENTWISE	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	4,1,1	128,1,1	49	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	49	49920	0.0003223204801800346	0.0015488848634016659	1695044	0.010944459054613111	0.0525927082211501	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	AT_NATIVE_ELEMENTWISE	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	EXACT_IMPLEMENTATION_UNNORMALIZED	256,1,1	128,1,1	24	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	24	46400	0.0002995927540134937	0.0014396686230335996	1901060	0.012274650882433024	0.058984836907419284	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
STRUCTURAL_STRATUM	B=1;Prefill=2048;Decode=32;FP16;SDPA;TEXT_S2	PREFILL	PREFILL	OTHER_EXACT_IMPLEMENTATION	void at::native::<unnamed>::indexSelectLargeIndex<c10::Half, long, unsigned int, (int)2, (int)2, (int)-2, (bool)1>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, T3, long)	EXACT_IMPLEMENTATION_UNNORMALIZED	608,1,1	128,1,1	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	SCENARIO_SPECIFIC	UNTESTED_ACROSS_CONTEXT	SCENARIO_SPECIFIC	1	17312	0.00011177908960089661	0.0005371453276283982	17312	0.00011177908960089661	0.0005371453276283982	32229639	0.20809841182910996	MISSING_SIM_TRACE			EXACT_PHASE_FAMILY_IMPLEMENTATION_KEY_GRID_BLOCK
