deployment_id	shard	tensor_name	logical_shape_json	stored_shape_json	storage_dtype	role	disk_data_start	disk_data_end	stored_bytes	semantic_alias_group	storage_dedup_basis	source_hash	status
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.14.self_attn.q_proj.scales	[28,3584]	[28,3584]	F16	QUANTIZATION_METADATA	3933818880	3934019584	200704	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.14.self_attn.v_proj.bias	[512]	[512]	F16	WEIGHT	3934019584	3934020608	1024	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.14.self_attn.v_proj.qweight	[3584,64]	[3584,64]	I32	WEIGHT_QUANTIZED_PACKED	821108736	822026240	917504	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.14.self_attn.v_proj.qzeros	[28,64]	[28,64]	I32	QUANTIZATION_METADATA	822026240	822033408	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.14.self_attn.v_proj.scales	[28,512]	[28,512]	F16	QUANTIZATION_METADATA	3934020608	3934049280	28672	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.input_layernorm.weight	[3584]	[3584]	F16	WEIGHT_NORM	3934049280	3934056448	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.mlp.down_proj.qweight	[18944,448]	[18944,448]	I32	WEIGHT_QUANTIZED_PACKED	822033408	855981056	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.mlp.down_proj.qzeros	[148,448]	[148,448]	I32	QUANTIZATION_METADATA	855981056	856246272	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.mlp.down_proj.scales	[148,3584]	[148,3584]	F16	QUANTIZATION_METADATA	3934056448	3935117312	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.mlp.gate_proj.qweight	[3584,2368]	[3584,2368]	I32	WEIGHT_QUANTIZED_PACKED	856246272	890193920	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.mlp.gate_proj.qzeros	[28,2368]	[28,2368]	I32	QUANTIZATION_METADATA	890193920	890459136	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.mlp.gate_proj.scales	[28,18944]	[28,18944]	F16	QUANTIZATION_METADATA	3935117312	3936178176	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.mlp.up_proj.qweight	[3584,2368]	[3584,2368]	I32	WEIGHT_QUANTIZED_PACKED	890459136	924406784	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.mlp.up_proj.qzeros	[28,2368]	[28,2368]	I32	QUANTIZATION_METADATA	924406784	924672000	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.mlp.up_proj.scales	[28,18944]	[28,18944]	F16	QUANTIZATION_METADATA	3936178176	3937239040	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.post_attention_layernorm.weight	[3584]	[3584]	F16	WEIGHT_NORM	3937239040	3937246208	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.k_proj.bias	[512]	[512]	F16	WEIGHT	3937246208	3937247232	1024	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.k_proj.qweight	[3584,64]	[3584,64]	I32	WEIGHT_QUANTIZED_PACKED	924672000	925589504	917504	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.k_proj.qzeros	[28,64]	[28,64]	I32	QUANTIZATION_METADATA	925589504	925596672	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.k_proj.scales	[28,512]	[28,512]	F16	QUANTIZATION_METADATA	3937247232	3937275904	28672	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.o_proj.qweight	[3584,448]	[3584,448]	I32	WEIGHT_QUANTIZED_PACKED	925596672	932019200	6422528	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.o_proj.qzeros	[28,448]	[28,448]	I32	QUANTIZATION_METADATA	932019200	932069376	50176	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.o_proj.scales	[28,3584]	[28,3584]	F16	QUANTIZATION_METADATA	3937275904	3937476608	200704	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.q_proj.bias	[3584]	[3584]	F16	WEIGHT	3937476608	3937483776	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.q_proj.qweight	[3584,448]	[3584,448]	I32	WEIGHT_QUANTIZED_PACKED	932069376	938491904	6422528	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.q_proj.qzeros	[28,448]	[28,448]	I32	QUANTIZATION_METADATA	938491904	938542080	50176	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.q_proj.scales	[28,3584]	[28,3584]	F16	QUANTIZATION_METADATA	3937483776	3937684480	200704	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.v_proj.bias	[512]	[512]	F16	WEIGHT	3937684480	3937685504	1024	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.v_proj.qweight	[3584,64]	[3584,64]	I32	WEIGHT_QUANTIZED_PACKED	938542080	939459584	917504	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.v_proj.qzeros	[28,64]	[28,64]	I32	QUANTIZATION_METADATA	939459584	939466752	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.15.self_attn.v_proj.scales	[28,512]	[28,512]	F16	QUANTIZATION_METADATA	3937685504	3937714176	28672	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.input_layernorm.weight	[3584]	[3584]	F16	WEIGHT_NORM	3937714176	3937721344	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.mlp.down_proj.qweight	[18944,448]	[18944,448]	I32	WEIGHT_QUANTIZED_PACKED	939466752	973414400	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.mlp.down_proj.qzeros	[148,448]	[148,448]	I32	QUANTIZATION_METADATA	973414400	973679616	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.mlp.down_proj.scales	[148,3584]	[148,3584]	F16	QUANTIZATION_METADATA	3937721344	3938782208	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.mlp.gate_proj.qweight	[3584,2368]	[3584,2368]	I32	WEIGHT_QUANTIZED_PACKED	973679616	1007627264	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.mlp.gate_proj.qzeros	[28,2368]	[28,2368]	I32	QUANTIZATION_METADATA	1007627264	1007892480	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.mlp.gate_proj.scales	[28,18944]	[28,18944]	F16	QUANTIZATION_METADATA	3938782208	3939843072	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.mlp.up_proj.qweight	[3584,2368]	[3584,2368]	I32	WEIGHT_QUANTIZED_PACKED	1007892480	1041840128	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.mlp.up_proj.qzeros	[28,2368]	[28,2368]	I32	QUANTIZATION_METADATA	1041840128	1042105344	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.mlp.up_proj.scales	[28,18944]	[28,18944]	F16	QUANTIZATION_METADATA	3939843072	3940903936	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.post_attention_layernorm.weight	[3584]	[3584]	F16	WEIGHT_NORM	3940903936	3940911104	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.k_proj.bias	[512]	[512]	F16	WEIGHT	3940911104	3940912128	1024	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.k_proj.qweight	[3584,64]	[3584,64]	I32	WEIGHT_QUANTIZED_PACKED	1042105344	1043022848	917504	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.k_proj.qzeros	[28,64]	[28,64]	I32	QUANTIZATION_METADATA	1043022848	1043030016	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.k_proj.scales	[28,512]	[28,512]	F16	QUANTIZATION_METADATA	3940912128	3940940800	28672	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.o_proj.qweight	[3584,448]	[3584,448]	I32	WEIGHT_QUANTIZED_PACKED	1043030016	1049452544	6422528	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.o_proj.qzeros	[28,448]	[28,448]	I32	QUANTIZATION_METADATA	1049452544	1049502720	50176	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.o_proj.scales	[28,3584]	[28,3584]	F16	QUANTIZATION_METADATA	3940940800	3941141504	200704	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.q_proj.bias	[3584]	[3584]	F16	WEIGHT	3941141504	3941148672	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.q_proj.qweight	[3584,448]	[3584,448]	I32	WEIGHT_QUANTIZED_PACKED	1049502720	1055925248	6422528	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.q_proj.qzeros	[28,448]	[28,448]	I32	QUANTIZATION_METADATA	1055925248	1055975424	50176	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.q_proj.scales	[28,3584]	[28,3584]	F16	QUANTIZATION_METADATA	3941148672	3941349376	200704	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.v_proj.bias	[512]	[512]	F16	WEIGHT	3941349376	3941350400	1024	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.v_proj.qweight	[3584,64]	[3584,64]	I32	WEIGHT_QUANTIZED_PACKED	1055975424	1056892928	917504	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.v_proj.qzeros	[28,64]	[28,64]	I32	QUANTIZATION_METADATA	1056892928	1056900096	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.16.self_attn.v_proj.scales	[28,512]	[28,512]	F16	QUANTIZATION_METADATA	3941350400	3941379072	28672	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.17.input_layernorm.weight	[3584]	[3584]	F16	WEIGHT_NORM	3941379072	3941386240	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.17.mlp.down_proj.qweight	[18944,448]	[18944,448]	I32	WEIGHT_QUANTIZED_PACKED	1056900096	1090847744	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.17.mlp.down_proj.qzeros	[148,448]	[148,448]	I32	QUANTIZATION_METADATA	1090847744	1091112960	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.17.mlp.down_proj.scales	[148,3584]	[148,3584]	F16	QUANTIZATION_METADATA	3941386240	3942447104	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.17.mlp.gate_proj.qweight	[3584,2368]	[3584,2368]	I32	WEIGHT_QUANTIZED_PACKED	1091112960	1125060608	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.17.mlp.gate_proj.qzeros	[28,2368]	[28,2368]	I32	QUANTIZATION_METADATA	1125060608	1125325824	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.17.mlp.gate_proj.scales	[28,18944]	[28,18944]	F16	QUANTIZATION_METADATA	3942447104	3943507968	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.17.mlp.up_proj.qweight	[3584,2368]	[3584,2368]	I32	WEIGHT_QUANTIZED_PACKED	1125325824	1159273472	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.17.mlp.up_proj.qzeros	[28,2368]	[28,2368]	I32	QUANTIZATION_METADATA	1159273472	1159538688	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
