condition	set_name	layer	decode_index	selected	token_id	median_ms	min_ms	max_ms	cv	samples_ms	input_sha256	output_sha256
CONTROL_N14A	N14A	16	1	False	11	0.08089599758386612	0.0798719972372055	0.08089599758386612	0.005739163029744788	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612, 0.0798719972372055]	9097b468d14e4553f9913c9dc8f9b0a25d32c47325252a5222b081b4d11a8e42	7efade29277486d5ab58b27b196a375cb127053940492d2e5be4dda90dd33634
CONTROL_N14A	N14A	16	2	False	323	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.00438338757353204	[0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.0809599980711937, 0.08089599758386612, 0.08089599758386612]	fcfe535cf418a0c6d7e2414c97dbc45ac7b8f65011dd13bbe37b3a26c88c98ce	b8e554b6a5b8cc8b2ff570fa11e1720a14a8b1c012998c8be222b9ea748655f4
CONTROL_N14A	N14A	16	3	False	3950	0.08089599758386612	0.08089599758386612	0.08156800270080566	0.002863148469762385	[0.08099199831485748, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08156800270080566]	7647b7c9328e19359149222c83bbf4a1e844d63d20f820e942f185bebb398e86	5a759d4d7228e1a077969418f103ea7c96925f910ca6712922d2a2146247123c
CONTROL_N14A	N14A	17	0	True	23578	0.08089599758386612	0.0798719972372055	0.08089599758386612	0.004773353660343724	[0.08028800040483475, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612]	083f35d2441964761403e636c33ed2f68efc1b6618ce89746ed5d479cf978a72	30b27c74a42e17c350faa8618be2963e01abf13f8ce115400549e0030a123570
CONTROL_N14A	N14A	17	1	True	11	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.004421463255511718	[0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	afd5aa0f63ca0bfd6a938b2d9b8bb978800ff5dcec1683bf9d74be1663a170d6	d202c2219a3f939a03b997178d172b332b6c88a9aeec3f6acbce9afbaee63e56
CONTROL_N14A	N14A	17	2	True	323	0.08191999793052673	0.08191999793052673	0.08294399827718735	0.005626830616555625	[0.08191999793052673, 0.08191999793052673, 0.08294399827718735, 0.08191999793052673, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673]	f271f086cc9ab00e398110c36c6058f9a8944392d6ffbae55a781c3a7b4eb777	4ba8c4fc857324ef89f8cd7ab5d24a0b67ae5bcc8546dcc1aeae0803bbe34c47
CONTROL_N14A	N14A	17	3	True	3950	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.006230400871289639	[0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673]	108da80fc0ed9841ce7d7b414ffa63f4ca10960cdb436fbf85fd4a9c9b7e74b3	aaf804a031be445798e6a712333a2aa23607ab72e78fa78f67a523015bf15a92
CONTROL_N14A	N14A	18	0	False	23578	0.08294399827718735	0.08191999793052673	0.08294399827718735	0.00432772195133548	[0.08294399827718735, 0.08191999793052673, 0.08294399827718735, 0.08294399827718735, 0.08294399827718735, 0.08294399827718735, 0.08294399827718735]	da63399839e396a12ce4f59a7bf34d7c25802b976a1fa418c2ce3906ef8e0600	bcf693412f83473f4aa4cc2975184d07ccb3ca540dd9ebc27421848a314a9b03
CONTROL_N14A	N14A	18	1	False	11	0.08089599758386612	0.0798719972372055	0.08111999928951263	0.006702367080423077	[0.0798719972372055, 0.0798719972372055, 0.08089599758386612, 0.08111999928951263, 0.08089599758386612, 0.08089599758386612, 0.0798719972372055]	25f5347681d82b8a751ccfdcc4410de182c2c31535643bac1fd7f804d0a461db	0fa3fa3ad2662788dd036538da808bf1c191f3a16a4827afaf5498c5722dadfa
CONTROL_N14A	N14A	18	2	False	323	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.005667166334626749	[0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	2c15ca90b8bd52f208def4e29d458fdccdaf2ca927e6547cae26cfb709f61fc6	9e7a04897d83df0457d3a57a2cc5c9d5c08d24b2e170678c7083f4d9018669f5
CONTROL_N14A	N14A	18	3	False	3950	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.004381915269224525	[0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	46a0feb90a37a5b416158b3b7b5d98786516b75b039e33c24144b97b033a8ca2	c27e2a252175fce8256549b1a11ab21c9fa2b5cef6b086e9f76148c7f4098fa8
CONTROL_N14A	N14A	19	0	False	23578	0.08089599758386612	0.0798719972372055	0.08131200075149536	0.006441345391501466	[0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.08131200075149536, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612]	8872ae23609e4ba1cbe4f3898895d375794782ce28359a782d6df8dbe871dfa2	b3e9ccf269300f10179c7ba4455bc222525cdbe5deb2c6e9c93d0dd8e657c554
CONTROL_N14A	N14A	19	1	False	11	0.08089599758386612	0.0798719972372055	0.08191999793052673	0.008826993304253988	[0.08191999793052673, 0.08191999793052673, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673]	4be63fdf7523c2bb1e9c3e72342aef8cbcc52e499b6910f8f7c4ea1382d06fa4	7a97758593fd1d567823ad673d1d6f96afc6439e7eb9e9a2eb439593e4c9c2a3
CONTROL_N14A	N14A	19	2	False	323	0.08089599758386612	0.0798719972372055	0.08089599758386612	0.00556828224654041	[0.08089599758386612, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.0798719972372055, 0.08044800162315369, 0.08089599758386612]	fa4417703d131cd353e0210d3bb0d620ad236a7d129c6d10ec90190bbf1747b2	c8524d8df24996c75f5af512371e4ec36230c92ca1871ce45ef5485a81797b9e
CONTROL_N14A	N14A	19	3	False	3950	0.08089599758386612	0.0798719972372055	0.08089599758386612	0.0060544939588718415	[0.08089599758386612, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.07999999821186066, 0.0798719972372055, 0.08089599758386612]	7b8db095799f66cfeb976abbd09b50bf9c7a2bb066d37a4e0a33216c3d405e4b	82c0ec7dbcba23b1942030e0c0e8c64895dabe73865f64397a34cc850aebd720
CONTROL_N14A	N14A	20	0	True	23578	0.08230400085449219	0.08191999793052673	0.08294399827718735	0.005667017119994649	[0.08191999793052673, 0.08294399827718735, 0.08191999793052673, 0.08230400085449219, 0.08198399841785431, 0.08294399827718735, 0.08294399827718735]	695cd154d2f681450682a18e83e7f19af8175abc94827bef586c7bdb1d1278ef	699d658867e72562c9ad701c6636cd5501300c92179f16c8ff24c5e7dcfcae94
CONTROL_N14A	N14A	20	1	True	11	0.08191999793052673	0.08089599758386612	0.08329600095748901	0.009152650513787513	[0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08329600095748901, 0.08191999793052673, 0.08191999793052673]	41b05dabd6ff99f73fccb78a89d210063272faccc0b52be4a811507f457287e4	bde0578e2f603774217c5ecea7795361bdbf0413095cf61da74871fe518c150e
CONTROL_N14A	N14A	20	2	True	323	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.005667166334626749	[0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	7a9272d7f108d54ea69b6da51f34812a31a441f2c6af8de298d54458217dda2f	40123668ef1a7b00b9341be4bc574fcfa97e4aa97966e52b745e17198ae5a672
CONTROL_N14A	N14A	20	3	True	3950	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.004484155942443121	[0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.0814720019698143, 0.08191999793052673]	ac97ddb8a10f852fe8bab9371db2492804e0cd2983ddcb90af5bcce96532aa16	ab20b390c7d8e0148f0c9245ad0cf51ccb560406c4aff8f61a9d5717cb8c7f34
CONTROL_N14A	N14A	21	0	False	23578	0.08191999793052673	0.08191999793052673	0.08191999793052673	0.0	[0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	fe6bf70a42283ee29a7497fdc87c6c018ecec4b978dafd764726257f4e6f4286	72be71c91a8b14989a22e29aa0d7308a4db639978f5a5660edb41ed13a2dc47e
CONTROL_N14A	N14A	21	1	False	11	0.08089599758386612	0.08089599758386612	0.08089599758386612	0.0	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	994d0a480b9912411761172a09d364b45f40551bb7208927f0b65208df97fa44	795054765a3bff99871f0da8a93f0a27d2dd8afd24e574d08846becfc4caff3a
CONTROL_N14A	N14A	21	2	False	323	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.004421463255511718	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612]	6ca21a13ab3a9a2f2351e6105e2a644c3a5530deac846e1ac78d07d1597b724b	797e66fcf70fd61bf7c8b4dfdb0a9c565e6a6a17d1f80f42269602b5ed1b38cb
CONTROL_N14A	N14A	21	3	False	3950	0.08191999793052673	0.08089599758386612	0.08294399827718735	0.009449115262797625	[0.08191999793052673, 0.08191999793052673, 0.08294399827718735, 0.08191999793052673, 0.08294399827718735, 0.08089599758386612, 0.08089599758386612]	bc333ab780edbf8676ef55710a7df414cca50a9756c671f7866eade994df3cd4	4fdce28d8f475eeeeed66473a9389b3de93cd71063e8ee4d02baef8876bf5493
CONTROL_N14A	N14A	22	0	False	23578	0.08294399827718735	0.08211199939250946	0.08396799862384796	0.006184030038942652	[0.08262400329113007, 0.08294399827718735, 0.08294399827718735, 0.08294399827718735, 0.08211199939250946, 0.08396799862384796, 0.08294399827718735]	a3be0ec3953eb83e0fbad71eb7bed522fbac705a7a1f69119b6a176df295d372	b08836519d4947354c14a02717fa93aad9fecb6f3df5bb9fc8a5aa27f574723e
CONTROL_N14A	N14A	22	1	False	11	0.08191999793052673	0.08191999793052673	0.08294399827718735	0.005626830616555625	[0.08191999793052673, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08294399827718735, 0.08191999793052673]	72708ffd5c7ebe5e0bd1caa535ba84ebf1ac7a3110b34b2d2bdab6afcc07e650	58babf704e6be493d0f45463b29892ab3e8bd7047e796ea05719a8d550a2e7c8
CONTROL_N14A	N14A	22	2	False	323	0.08191999793052673	0.08089599758386612	0.08294399827718735	0.0066815334785375055	[0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612]	6d6af9dd096727fdbec7987f1833bd607f63a10f4daf41ab9ab1bb29a6b02ac5	52e4b9940b003e889fa9febe9b82e2815037afc8a93853f281a82a849406f48d
CONTROL_N14A	N14A	22	3	False	3950	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.004381915269224525	[0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	cc95636cb258c75ecb6ffe2b031e073165704f59e29bd83235c2bffd04c4b095	9dd21425dde51b68c90176cb98b39026db2b83a74231f28ac2560382bd2898be
CONTROL_N14A	N14A	23	0	True	23578	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.004421463255511718	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	e52c3253a6db94f785f19cacd15c1b76fbc395b631389d53defb653ac72e1c8b	62d33c6425385d4f00063d1b6143ecba636749c938fb2bf1d3c398084d6abff7
CONTROL_N14A	N14A	23	1	True	11	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.004381915269224525	[0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673]	d9205d4c0425c5469b0965ec5e60b6b64e152b51acc196e9a818a4e3fa07ce8c	02c5f43104f709ea85eabdd020401fd3116c5f3373161de84481456f8669a8d7
CONTROL_N14A	N14A	23	2	True	323	0.08191999793052673	0.08191999793052673	0.08294399827718735	0.004366293462235168	[0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08294399827718735]	f577bc87f844ae7dbee4685961eaea00b7e5620d43af4ec4946234170609468e	cbb5a1b602e9590918b2a787224f9a3b52f9727ceb8207fd977d60425a3ede58
CONTROL_N14A	N14A	23	3	True	3950	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.004421463255511718	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673]	691d40f9603b19c8c9fd7ddc2c429109d2dc06b4a4ed231bf6240b6428f1dc26	3f37f6ce168c910701a9c0062ad5aa43a35db9ea8453bc19bdb1fb27fdc0ede5
CONTROL_N14A	N14A	24	0	False	23578	0.08191999793052673	0.08191999793052673	0.08230400085449219	0.00163919815554091	[0.08191999793052673, 0.08191999793052673, 0.08230400085449219, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	8d8692d4bdfa58c25d004e1e424722eb9e4d2e2a26a1488db3d8ef986da697b0	72834c6a0595773e3000c3099065a18f06a59950363ddb0ffa83d6958b4c4dbd
CONTROL_N14A	N14A	24	1	False	11	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.006230400871289639	[0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673]	8874bc8f8086653fb451ac5e4a41c9acec7f41b055835b869c6675bb84853d79	9efccb3778843ba2b882fb8e358fe13fd3b15cf4da18eaf117d816f54bf8f0db
CONTROL_N14A	N14A	24	2	False	323	0.08191999793052673	0.08191999793052673	0.08294399827718735	0.006152935823544116	[0.08294399827718735, 0.08191999793052673, 0.08294399827718735, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	c951c69df9f2a78f34831606f34494e0ea742115e275165860f0895ce61f9459	f4f0ca18dae3d13f545c13316b5835334a23af0a7cbaac0a6a33d917157d0a1e
CONTROL_N14A	N14A	24	3	False	3950	0.081216000020504	0.08089599758386612	0.08191999793052673	0.005827111403856992	[0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08092799782752991, 0.08191999793052673, 0.081216000020504]	6dcaaf40e352b6fef97f0a303c84c6e4735f703f26356c32723f2e8f3f88c5ab	3f7337ff17713761969e6803467b7e76939c5e9d36c1dca310596c15232aea24
CONTROL_N14A	N14A	25	0	True	23578	0.08089599758386612	0.0798719972372055	0.08111999928951263	0.004695942591631641	[0.08089599758386612, 0.08089599758386612, 0.08111999928951263, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.0798719972372055]	a91787ec1b6e95b5f2b187143624acbc71adcfbde3d48ba87025fe892da8f937	0cf5f15e8df003995ad0b3b92fa759509b53ffa4563ddbb9ed5a59c32b4ba6af
CONTROL_N14A	N14A	25	1	True	11	0.08089599758386612	0.0798719972372055	0.08089599758386612	0.004890900205550232	[0.08022399991750717, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	810eaade1f7126c0cbd2872b8a428ad0376cd43f87aec220e94898c6b0fd08e4	a1ecd4a4397d0c5f2258b5371e463218a2b2d216174e8a7e5faa7953d7a57017
CONTROL_N14A	N14A	25	2	True	323	0.08191999793052673	0.08191999793052673	0.08249600231647491	0.002457974795135736	[0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08249600231647491, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	8fcb4db6f8014d207c0342059bef6f6547546e12c9e3fc42cb05f46608e3ce34	78547d9977d2f369cb9dcc7325b36bc78efead0c058b63b5638d7f8a153ffeaa
CONTROL_N14A	N14A	25	3	True	3950	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.004421463255511718	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612]	2887d2958f2a9b3fb133dc858c886485047bc07dec91177b70b82cf405409129	d5b3ff2273ef19ebdacea7a93ea997410ee411cb93aef22d4273f5a4478a0ee4
CONTROL_N14A	N14A	26	0	False	23578	0.0798719972372055	0.0798719972372055	0.08089599758386612	0.004478045073273713	[0.0798719972372055, 0.08089599758386612, 0.0798719972372055, 0.0798719972372055, 0.0798719972372055, 0.0798719972372055, 0.0798719972372055]	702d1a281c6a7b7e000e93b6f7ebb762b81bff07f4f89758156c1f6511cf2171	5a1b2bcdac71b74ec838943707f595e8b4431a566c7d992ce36b330158312f1b
CONTROL_N14A	N14A	26	1	False	11	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.004745931798677057	[0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08150400221347809, 0.08089599758386612]	eb5dad4a9c8df1eaa2758c60cb7102977d845383171d3b41f57524746c5a414e	135765e4aac8eb26a665f3c2e73641bcc197238df9fb17607437dd100be21e5b
CONTROL_N14A	N14A	26	2	False	323	0.08191999793052673	0.08191999793052673	0.08294399827718735	0.006152935823544116	[0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08294399827718735, 0.08294399827718735]	5f99e76cafdb0ae87951f7ef9cfc705101b8238e7298b604521f1ac277008098	f33505dccbdb7f55143af20ac24f96475ced5b7b297265193f5f217d1516ff6e
CONTROL_N14A	N14A	26	3	False	3950	0.0798719972372055	0.0798719972372055	0.08089599758386612	0.006309841349036774	[0.08089599758386612, 0.08089599758386612, 0.0798719972372055, 0.0798719972372055, 0.0798719972372055, 0.0798719972372055, 0.08089599758386612]	6d319f8ab3fcb89a3dea57d653f678b0ad58b8e2cc3a7c12846dcfdc0c52a34e	fa727555d18d8aac3f2038445d7954ad86c19942a0e60718b91c75e45020ae05
CONTROL_N14A	N14A	27	0	True	23578	0.08089599758386612	0.0798719972372055	0.08191999793052673	0.008072450540746652	[0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673]	123a4c698b1d1444d22a0dd049d7678e89f7c5bcffdfad91dad0be3e7b62af14	68d4f5d6e1f52b7eadc5f6553dc773c497aff00dbda87a74f1de812de0d295c9
CONTROL_N14A	N14A	27	1	True	11	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.004421463255511718	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612]	25f75cea3a67d2734a5c22709775000f3625b6ec0bfe71f79ea35c445214e927	fea6479c0caf9d27b8c4a4c50b0fa3105410d710225b265e6705255cf2eb2e84
CONTROL_N14A	N14A	27	2	True	323	0.08089599758386612	0.0798719972372055	0.08191999793052673	0.008072450540746652	[0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.0798719972372055, 0.08089599758386612]	7d452f770d2fe1deae4c212058547a2b4b774d16216364eb1a414a6ef86dc58a	ef9a63f56c2f7971f05f038b29a62a04dee537fad10435a415ac6a3033102e9f
CONTROL_N14A	N14A	27	3	True	3950	0.08124800026416779	0.0798719972372055	0.08191999793052673	0.008698266770482355	[0.08124800026416779, 0.0798719972372055, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612]	4a9895c88865674444d5efaee79347d5b331aa4941838205c6ffc98cad22ea14	f825b2517eb79085b740f79fa45f0fff74772bf1835f222925069ce660c5d3ff
FAIR_N14A	N14A	0	0	True	23578	0.09385599941015244	0.09318400174379349	0.0942080020904541	0.005044478068025556	[0.09318400174379349, 0.0942080020904541, 0.09318400174379349, 0.09417600184679031, 0.0942080020904541, 0.09385599941015244, 0.09318400174379349]	1241b8f94067b40d63d7946e485ab95746b0f01055ccf76f2646e7d9f7bf42ef	858e096b29bd6b0ba94ee9aa1d980ceb45430073354ca232ecc3bba2ed948876
FAIR_N14A	N14A	0	1	True	11	0.06143999844789505	0.06032000109553337	0.06143999844789505	0.008582458035412795	[0.06143999844789505, 0.060416001826524734, 0.06143999844789505, 0.060416001826524734, 0.06143999844789505, 0.06143999844789505, 0.06032000109553337]	d2f9eab5b3cde9b1e8e5c4487a91b5e396c6dc12d30d6dda077361b7ff955a66	7b97011d4566bef596de6999abdf634e5c246e2db456b87146cc512378cfbe6b
FAIR_N14A	N14A	0	2	True	323	0.060416001826524734	0.060416001826524734	0.062463998794555664	0.012227841219552067	[0.060416001826524734, 0.06143999844789505, 0.06143999844789505, 0.060416001826524734, 0.060416001826524734, 0.060416001826524734, 0.062463998794555664]	10f11af8b788226f394a91405cc3886e6c7856bde09025a7ad9cd0f7cc361177	1a5703302916b1bb76afbbc8fec106ab2f0c8be1d55050b4acef2594177d3328
FAIR_N14A	N14A	0	3	True	3950	0.06143999844789505	0.060416001826524734	0.06143999844789505	0.007565232671672336	[0.060416001826524734, 0.06143999844789505, 0.06143999844789505, 0.060416001826524734, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505]	9e7734930ffe1cb6f035cd455794ce8e535a9853c7ceb5a236770a4cc2b33a06	abb444c62e12fec00485479cc7d40d69aa816d2965f7ba1af6f781a3ede0d142
FAIR_N14A	N14A	1	0	True	23578	0.07168000191450119	0.07168000191450119	0.07475200295448303	0.0184409541400369	[0.07475200295448303, 0.07168000191450119, 0.0727040022611618, 0.07168000191450119, 0.07475200295448303, 0.07168000191450119, 0.07168000191450119]	db6650c0130f05765968af959f30b49088e3776a2723cccf932989e55b9c44da	d9ad4b44025c6f3defe33de7c2c266549f3f5eb9108cb00bec82df16e7626432
FAIR_N14A	N14A	1	1	True	11	0.061216000467538834	0.060416001826524734	0.06143999844789505	0.007948496950919976	[0.060416001826524734, 0.061216000467538834, 0.06143999844789505, 0.060416001826524734, 0.060416001826524734, 0.06143999844789505, 0.06143999844789505]	77926c0871ec99596aa206d8f0d9495db1c9fb6244490cbaa74da4ae17104b9c	cdee50ac23114dae0e0a80d691448855c9f374c2b1ff61c0ac63bad84ffd6f59
FAIR_N14A	N14A	1	2	True	323	0.06143999844789505	0.06143999844789505	0.06143999844789505	0.0	[0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505]	c794c82c7f47e34ce6f1c4948ca3078047ff7a6aad4b8a192bcbc8f16b489c6f	0cc8070b490af6d0e71282a544424b492865abf292e926e26654403dd8163443
FAIR_N14A	N14A	1	3	True	3950	0.06143999844789505	0.060416001826524734	0.06143999844789505	0.005846018385607298	[0.06143999844789505, 0.06143999844789505, 0.060416001826524734, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505]	1e5c56c5c3415beb57492c0644c0e933eeb27d164b6b71351726cb9fa0b46272	a3c2689c3af35d336b6ad99ef7dbc096fc3e333da9985fb8829df10b3758b980
FAIR_N14A	N14A	2	0	True	23578	0.07065600156784058	0.07065600156784058	0.07289600372314453	0.011165221544647257	[0.07065600156784058, 0.07081600278615952, 0.07065600156784058, 0.07065600156784058, 0.07065600156784058, 0.07289600372314453, 0.07168000191450119]	9d2364762e2f758fe3a74a08daf52c733b3c6c6a44ca0c5ba446d6235903ff7c	100cacb2bdc8e7ac596f46462444f47613f7d6fc10297a130d283bcfb6e59e4d
FAIR_N14A	N14A	2	1	True	11	0.060416001826524734	0.060416001826524734	0.06143999844789505	0.008327139817268703	[0.06143999844789505, 0.06143999844789505, 0.060416001826524734, 0.060416001826524734, 0.06143999844789505, 0.060416001826524734, 0.060416001826524734]	6d7fb6ecc82a1ac1629524618b7e6702fb83cb9e8a10dad449ba4b6828075d4a	9f5458f5f4810751976f3aadd15293a6d9efb25170de53da9fbb124f46c3e041
FAIR_N14A	N14A	2	2	True	323	0.06143999844789505	0.060416001826524734	0.06143999844789505	0.007565232671672336	[0.060416001826524734, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.060416001826524734]	1eabc51ddc487bf718ae82d3e1bd9fbfe64b0ed81b48526767f83c714a939d3a	08b0046801df0b8cb949428d77e19d69dbd47eca1eb9702aaa52aedb344e9aff
FAIR_N14A	N14A	2	3	True	3950	0.06143999844789505	0.060416001826524734	0.06143999844789505	0.008307170722888467	[0.06143999844789505, 0.060416001826524734, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.060416001826524734, 0.060416001826524734]	ec2b80502f212d82f905bbadb8a0690524d8f55de1b02a458a27cd15c83ff4ff	f4aaf9be868bc590ed71c2498abdc60456038634315d335081b316d057d88cd0
FAIR_N14A	N14A	3	0	True	23578	0.07065600156784058	0.06860800087451935	0.07097599655389786	0.01110709489110493	[0.07097599655389786, 0.06963200122117996, 0.07065600156784058, 0.06860800087451935, 0.07065600156784058, 0.07065600156784058, 0.07065600156784058]	84768be5fd04665506f33dec4e4ca648631cbcfb1e6fa578d87e27771a79433e	f4109c32b5e6345b93d352ced308455b6ae884acb24e5145f0aa79cd2bb6cee3
FAIR_N14A	N14A	3	1	True	11	0.06143999844789505	0.06143999844789505	0.062463998794555664	0.007493551670962187	[0.062463998794555664, 0.06143999844789505, 0.062463998794555664, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505]	67fd164dce1f7d1f43c8c225479dd6098831f5c048e5373e94f31716106b3774	5728827171266cf46df3fa3dcb273fe9ec08b9f289c8e03e5e8dc073f3a22bfa
FAIR_N14A	N14A	3	2	True	323	0.06143999844789505	0.06143999844789505	0.06143999844789505	0.0	[0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505]	4b48b3842989242e406f5db0164366ad77e1e08422c20e35af6bbb3acc138789	b9925dfe1d50ca472370db5620297b4ac3789bb5c4f147ad67956aa357cf8b22
FAIR_N14A	N14A	3	3	True	3950	0.06143999844789505	0.060416001826524734	0.06143999844789505	0.006999460900701013	[0.0607680007815361, 0.06060799956321716, 0.06143999844789505, 0.06143999844789505, 0.060416001826524734, 0.06143999844789505, 0.06143999844789505]	69188eb15b513a1826417f3251a92fc3d759252f2967475a8e3994decf92ec22	a7b553def2574f4ab648c1cb3a51245c864a022c50bfc09a238413b045ad5ce4
FAIR_N14A	N14A	4	0	False	23578	0.06963200122117996	0.06860800087451935	0.07065600156784058	0.009375550078694546	[0.06963200122117996, 0.06963200122117996, 0.07065600156784058, 0.07065600156784058, 0.06963200122117996, 0.06963200122117996, 0.06860800087451935]	5786c729bc46cd8f9d4cb40663b84acae527db21a41d5ab7bef9873ee97afa47	9b859a4a1fb7dfd39aa2b9a1425c8a9b6f11b771f436086a8cb1231adbfe84c4
