evidence_label	area	config_id	roi	metric	expected	observed	result	scope
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-mshr-128	decode1	vm_l1_tlb_hits	1536	1536	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-mshr-128	decode1	vm_l1_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-mshr-128	decode1	vm_l2_tlb_accesses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-mshr-128	decode1	vm_l2_tlb_hits	0	0	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-mshr-128	decode1	vm_l2_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-mshr-128	decode1	vm_translation_mshr_allocations	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-mshr-128	decode1	vm_translation_mshr_merges	30	30	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-mshr-128	decode1	vm_translation_walk_starts	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-mshr-128	decode1	vm_pwc_accesses	6	6	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-mshr-128	decode1	vm_pwc_hits	1	1	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-mshr-128	decode1	vm_pwc_misses	5	5	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-mshr-128	decode1	vm_pte_requests	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-mshr-128	decode1	vm_pte_responses	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	prefill	vm_l1_tlb_accesses	99119	99119	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	prefill	vm_l1_tlb_hits	97229	97229	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	prefill	vm_l1_tlb_misses	1890	1890	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	prefill	vm_l2_tlb_accesses	1890	1890	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	prefill	vm_l2_tlb_hits	1075	1075	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	prefill	vm_l2_tlb_misses	815	815	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	prefill	vm_translation_mshr_allocations	38	38	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	prefill	vm_translation_mshr_merges	777	777	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	prefill	vm_translation_walk_starts	38	38	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	prefill	vm_pwc_accesses	114	114	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	prefill	vm_pwc_hits	109	109	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	prefill	vm_pwc_misses	5	5	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	prefill	vm_pte_requests	43	43	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	prefill	vm_pte_responses	43	43	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	decode1	vm_l1_tlb_accesses	1568	1568	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	decode1	vm_l1_tlb_hits	1536	1536	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	decode1	vm_l1_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	decode1	vm_l2_tlb_accesses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	decode1	vm_l2_tlb_hits	0	0	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	decode1	vm_l2_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	decode1	vm_translation_mshr_allocations	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	decode1	vm_translation_mshr_merges	30	30	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	decode1	vm_translation_walk_starts	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	decode1	vm_pwc_accesses	6	6	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	decode1	vm_pwc_hits	1	1	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	decode1	vm_pwc_misses	5	5	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	decode1	vm_pte_requests	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-8	decode1	vm_pte_responses	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	prefill	vm_l1_tlb_accesses	99119	99119	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	prefill	vm_l1_tlb_hits	97229	97229	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	prefill	vm_l1_tlb_misses	1890	1890	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	prefill	vm_l2_tlb_accesses	1890	1890	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	prefill	vm_l2_tlb_hits	1075	1075	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	prefill	vm_l2_tlb_misses	815	815	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	prefill	vm_translation_mshr_allocations	38	38	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	prefill	vm_translation_mshr_merges	777	777	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	prefill	vm_translation_walk_starts	38	38	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	prefill	vm_pwc_accesses	114	114	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	prefill	vm_pwc_hits	109	109	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	prefill	vm_pwc_misses	5	5	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	prefill	vm_pte_requests	43	43	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	prefill	vm_pte_responses	43	43	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	decode1	vm_l1_tlb_accesses	1568	1568	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	decode1	vm_l1_tlb_hits	1536	1536	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	decode1	vm_l1_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	decode1	vm_l2_tlb_accesses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	decode1	vm_l2_tlb_hits	0	0	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	decode1	vm_l2_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	decode1	vm_translation_mshr_allocations	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	decode1	vm_translation_mshr_merges	30	30	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	decode1	vm_translation_walk_starts	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	decode1	vm_pwc_accesses	6	6	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	decode1	vm_pwc_hits	1	1	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	decode1	vm_pwc_misses	5	5	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	decode1	vm_pte_requests	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-16	decode1	vm_pte_responses	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	prefill	vm_l1_tlb_accesses	99119	99119	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	prefill	vm_l1_tlb_hits	97229	97229	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	prefill	vm_l1_tlb_misses	1890	1890	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	prefill	vm_l2_tlb_accesses	1890	1890	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	prefill	vm_l2_tlb_hits	1075	1075	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	prefill	vm_l2_tlb_misses	815	815	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	prefill	vm_translation_mshr_allocations	38	38	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	prefill	vm_translation_mshr_merges	777	777	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	prefill	vm_translation_walk_starts	38	38	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	prefill	vm_pwc_accesses	114	114	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	prefill	vm_pwc_hits	109	109	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	prefill	vm_pwc_misses	5	5	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	prefill	vm_pte_requests	43	43	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	prefill	vm_pte_responses	43	43	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	decode1	vm_l1_tlb_accesses	1568	1568	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	decode1	vm_l1_tlb_hits	1536	1536	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	decode1	vm_l1_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	decode1	vm_l2_tlb_accesses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	decode1	vm_l2_tlb_hits	0	0	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	decode1	vm_l2_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	decode1	vm_translation_mshr_allocations	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	decode1	vm_translation_mshr_merges	30	30	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	decode1	vm_translation_walk_starts	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	decode1	vm_pwc_accesses	6	6	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	decode1	vm_pwc_hits	1	1	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	decode1	vm_pwc_misses	5	5	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	decode1	vm_pte_requests	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwq-64	decode1	vm_pte_responses	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-1	decode1	vm_l1_tlb_accesses	1568	1568	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-1	decode1	vm_l1_tlb_hits	1536	1536	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-1	decode1	vm_l1_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-1	decode1	vm_l2_tlb_accesses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-1	decode1	vm_l2_tlb_hits	0	0	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-1	decode1	vm_l2_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-1	decode1	vm_translation_mshr_allocations	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-1	decode1	vm_translation_mshr_merges	30	30	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-1	decode1	vm_translation_walk_starts	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-1	decode1	vm_pwc_accesses	6	6	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-1	decode1	vm_pwc_hits	1	1	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-1	decode1	vm_pwc_misses	5	5	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-1	decode1	vm_pte_requests	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-1	decode1	vm_pte_responses	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-4	decode1	vm_l1_tlb_accesses	1568	1568	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-4	decode1	vm_l1_tlb_hits	1536	1536	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-4	decode1	vm_l1_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-4	decode1	vm_l2_tlb_accesses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-4	decode1	vm_l2_tlb_hits	0	0	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-4	decode1	vm_l2_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-4	decode1	vm_translation_mshr_allocations	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-4	decode1	vm_translation_mshr_merges	30	30	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-4	decode1	vm_translation_walk_starts	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-4	decode1	vm_pwc_accesses	6	6	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-4	decode1	vm_pwc_hits	1	1	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-4	decode1	vm_pwc_misses	5	5	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-4	decode1	vm_pte_requests	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-4	decode1	vm_pte_responses	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-8	decode1	vm_l1_tlb_accesses	1568	1568	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-8	decode1	vm_l1_tlb_hits	1536	1536	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-8	decode1	vm_l1_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-8	decode1	vm_l2_tlb_accesses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-8	decode1	vm_l2_tlb_hits	0	0	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-8	decode1	vm_l2_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-8	decode1	vm_translation_mshr_allocations	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-8	decode1	vm_translation_mshr_merges	30	30	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-8	decode1	vm_translation_walk_starts	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-8	decode1	vm_pwc_accesses	6	6	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-8	decode1	vm_pwc_hits	1	1	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-8	decode1	vm_pwc_misses	5	5	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-8	decode1	vm_pte_requests	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-8	decode1	vm_pte_responses	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-32	decode1	vm_l1_tlb_accesses	1568	1568	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-32	decode1	vm_l1_tlb_hits	1536	1536	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-32	decode1	vm_l1_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-32	decode1	vm_l2_tlb_accesses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-32	decode1	vm_l2_tlb_hits	0	0	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-32	decode1	vm_l2_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-32	decode1	vm_translation_mshr_allocations	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-32	decode1	vm_translation_mshr_merges	30	30	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-32	decode1	vm_translation_walk_starts	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-32	decode1	vm_pwc_accesses	6	6	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-32	decode1	vm_pwc_hits	1	1	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-32	decode1	vm_pwc_misses	5	5	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-32	decode1	vm_pte_requests	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-walkers-32	decode1	vm_pte_responses	7	7	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwc-off	decode1	vm_l1_tlb_accesses	1568	1568	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwc-off	decode1	vm_l1_tlb_hits	1536	1536	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwc-off	decode1	vm_l1_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwc-off	decode1	vm_l2_tlb_accesses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwc-off	decode1	vm_l2_tlb_hits	0	0	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwc-off	decode1	vm_l2_tlb_misses	32	32	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwc-off	decode1	vm_translation_mshr_allocations	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwc-off	decode1	vm_translation_mshr_merges	30	30	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwc-off	decode1	vm_translation_walk_starts	2	2	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwc-off	decode1	vm_pwc_accesses	0	0	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwc-off	decode1	vm_pwc_hits	0	0	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwc-off	decode1	vm_pwc_misses	0	0	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwc-off	decode1	vm_pte_requests	8	8	PASS	one-kernel smoke only
SPECULATIVE_DIAGNOSTIC	B2_smoke_object_ptw	b2-pwc-off	decode1	vm_pte_responses	8	8	PASS	one-kernel smoke only
