deployment_id	scenario	role	function_full_name	function_mangled_name	code_object_sha256	static_instruction_index	instruction_offset	opcode	memory_space	load	store	width_bytes	raw_map_path	raw_map_sha256
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2904	46464	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3017	48272	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3021	48336	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3029	48464	STG.E.U8	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3030	48480	STG.E.U8	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3038	48608	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3042	48672	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3155	50480	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3159	50544	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3167	50672	STG.E.U8	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3168	50688	STG.E.U8	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3176	50816	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3180	50880	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3293	52688	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3297	52752	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3305	52880	STG.E.U8	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3306	52896	STG.E.U8	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3314	53024	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3318	53088	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3431	54896	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3435	54960	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3443	55088	STG.E.U8	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3444	55104	STG.E.U8	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3452	55232	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3456	55296	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3569	57104	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3573	57168	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3581	57296	STG.E.U8	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3582	57312	STG.E.U8	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3590	57440	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3594	57504	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3707	59312	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3711	59376	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	3719	59504	STG.E.U8	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
