asset_role	model	revision	model_path	tensor_name	tensor_pattern	shape	dtype	byte_count	layer_id	expert_id	tensor_group	source_file	source_file_sha256	total_parameter_bytes	expert_pool_bytes	non_expert_bytes
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.20.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	20	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.20.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	20	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.20.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	20	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.21.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	21	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.21.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	21	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.21.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	21	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.22.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	22	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.22.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	22	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.22.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	22	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.23.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	23	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.23.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	23	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.23.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	23	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.24.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	24	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.24.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	24	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.24.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	24	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.25.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	25	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.25.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	25	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.25.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	25	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.26.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	26	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.26.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	26	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.26.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	26	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.27.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	27	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.27.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	27	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.27.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	27	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.28.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	28	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.28.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	28	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.28.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	28	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.29.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	29	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.29.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	29	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.29.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	29	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.3.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	3	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.3.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	3	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.3.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	3	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.30.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	30	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.30.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	30	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.30.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	30	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.31.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	31	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.31.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	31	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.31.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	31	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.32.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	32	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.32.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	32	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.32.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	32	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.33.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	33	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.33.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	33	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.33.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	33	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.34.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	34	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.34.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	34	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.34.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	34	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.35.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	35	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.35.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	35	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.35.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	35	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.36.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	5	36	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.36.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	5	36	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.5.mlp.experts.36.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	5	36	EXPERT	model-00001-of-000004.safetensors	0d7e9f39bde40111a4c0f390b87497dce4565cf578d916395e6b2c7851f1e8da	31412968448	29689380864	1723587584
