source	identity	roi	arm	lseg	compute_index	metric	value	unit
C12	prefill:F9:NONE	prefill	F9	NONE	117	vm_l1_tlb_hits	16050	events
C12	prefill:F9:NONE	prefill	F9	NONE	117	vm_l1_tlb_misses	334	events
C12	prefill:F9:NONE	prefill	F9	NONE	117	vm_l2_tlb_accesses	334	events
C12	prefill:F9:NONE	prefill	F9	NONE	117	vm_l2_tlb_hits	334	events
C12	prefill:F9:NONE	prefill	F9	NONE	117	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	117	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	117	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	117	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	117	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	117	vm_translation_requester_latency_cycles_total	190777	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	118	gpu_sim_cycle	17521	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	118	vm_l1_tlb_accesses	16392	events
C12	prefill:F9:NONE	prefill	F9	NONE	118	vm_l1_tlb_hits	15852	events
C12	prefill:F9:NONE	prefill	F9	NONE	118	vm_l1_tlb_misses	540	events
C12	prefill:F9:NONE	prefill	F9	NONE	118	vm_l2_tlb_accesses	540	events
C12	prefill:F9:NONE	prefill	F9	NONE	118	vm_l2_tlb_hits	532	events
C12	prefill:F9:NONE	prefill	F9	NONE	118	vm_l2_tlb_misses	8	events
C12	prefill:F9:NONE	prefill	F9	NONE	118	vm_translation_walk_starts	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	118	vm_pte_requests	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	118	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	118	vm_pte_dram_responses	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	118	vm_translation_requester_latency_cycles_total	208756	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	119	gpu_sim_cycle	39664	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	119	vm_l1_tlb_accesses	22085	events
C12	prefill:F9:NONE	prefill	F9	NONE	119	vm_l1_tlb_hits	21563	events
C12	prefill:F9:NONE	prefill	F9	NONE	119	vm_l1_tlb_misses	522	events
C12	prefill:F9:NONE	prefill	F9	NONE	119	vm_l2_tlb_accesses	522	events
C12	prefill:F9:NONE	prefill	F9	NONE	119	vm_l2_tlb_hits	441	events
C12	prefill:F9:NONE	prefill	F9	NONE	119	vm_l2_tlb_misses	81	events
C12	prefill:F9:NONE	prefill	F9	NONE	119	vm_translation_walk_starts	18	events
C12	prefill:F9:NONE	prefill	F9	NONE	119	vm_pte_requests	18	events
C12	prefill:F9:NONE	prefill	F9	NONE	119	vm_pte_l2_only_responses	13	events
C12	prefill:F9:NONE	prefill	F9	NONE	119	vm_pte_dram_responses	5	events
C12	prefill:F9:NONE	prefill	F9	NONE	119	vm_translation_requester_latency_cycles_total	289566	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	120	gpu_sim_cycle	16344	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	120	vm_l1_tlb_accesses	16501	events
C12	prefill:F9:NONE	prefill	F9	NONE	120	vm_l1_tlb_hits	16018	events
C12	prefill:F9:NONE	prefill	F9	NONE	120	vm_l1_tlb_misses	483	events
C12	prefill:F9:NONE	prefill	F9	NONE	120	vm_l2_tlb_accesses	483	events
C12	prefill:F9:NONE	prefill	F9	NONE	120	vm_l2_tlb_hits	366	events
C12	prefill:F9:NONE	prefill	F9	NONE	120	vm_l2_tlb_misses	117	events
C12	prefill:F9:NONE	prefill	F9	NONE	120	vm_translation_walk_starts	8	events
C12	prefill:F9:NONE	prefill	F9	NONE	120	vm_pte_requests	8	events
C12	prefill:F9:NONE	prefill	F9	NONE	120	vm_pte_l2_only_responses	6	events
C12	prefill:F9:NONE	prefill	F9	NONE	120	vm_pte_dram_responses	2	events
C12	prefill:F9:NONE	prefill	F9	NONE	120	vm_translation_requester_latency_cycles_total	225906	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	121	gpu_sim_cycle	146472	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	121	vm_l1_tlb_accesses	220227	events
C12	prefill:F9:NONE	prefill	F9	NONE	121	vm_l1_tlb_hits	219374	events
C12	prefill:F9:NONE	prefill	F9	NONE	121	vm_l1_tlb_misses	853	events
C12	prefill:F9:NONE	prefill	F9	NONE	121	vm_l2_tlb_accesses	853	events
C12	prefill:F9:NONE	prefill	F9	NONE	121	vm_l2_tlb_hits	784	events
C12	prefill:F9:NONE	prefill	F9	NONE	121	vm_l2_tlb_misses	69	events
C12	prefill:F9:NONE	prefill	F9	NONE	121	vm_translation_walk_starts	32	events
C12	prefill:F9:NONE	prefill	F9	NONE	121	vm_pte_requests	32	events
C12	prefill:F9:NONE	prefill	F9	NONE	121	vm_pte_l2_only_responses	23	events
C12	prefill:F9:NONE	prefill	F9	NONE	121	vm_pte_dram_responses	9	events
C12	prefill:F9:NONE	prefill	F9	NONE	121	vm_translation_requester_latency_cycles_total	2296054	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	122	gpu_sim_cycle	47179	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	122	vm_l1_tlb_accesses	49152	events
C12	prefill:F9:NONE	prefill	F9	NONE	122	vm_l1_tlb_hits	46250	events
C12	prefill:F9:NONE	prefill	F9	NONE	122	vm_l1_tlb_misses	2902	events
C12	prefill:F9:NONE	prefill	F9	NONE	122	vm_l2_tlb_accesses	2902	events
C12	prefill:F9:NONE	prefill	F9	NONE	122	vm_l2_tlb_hits	2902	events
C12	prefill:F9:NONE	prefill	F9	NONE	122	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	122	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	122	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	122	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	122	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	122	vm_translation_requester_latency_cycles_total	723956	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	123	gpu_sim_cycle	46481	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	123	vm_l1_tlb_accesses	65536	events
C12	prefill:F9:NONE	prefill	F9	NONE	123	vm_l1_tlb_hits	63083	events
C12	prefill:F9:NONE	prefill	F9	NONE	123	vm_l1_tlb_misses	2453	events
C12	prefill:F9:NONE	prefill	F9	NONE	123	vm_l2_tlb_accesses	2453	events
C12	prefill:F9:NONE	prefill	F9	NONE	123	vm_l2_tlb_hits	2453	events
C12	prefill:F9:NONE	prefill	F9	NONE	123	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	123	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	123	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	123	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	123	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	123	vm_translation_requester_latency_cycles_total	851915	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	124	gpu_sim_cycle	67743	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	124	vm_l1_tlb_accesses	65839	events
C12	prefill:F9:NONE	prefill	F9	NONE	124	vm_l1_tlb_hits	62905	events
C12	prefill:F9:NONE	prefill	F9	NONE	124	vm_l1_tlb_misses	2934	events
C12	prefill:F9:NONE	prefill	F9	NONE	124	vm_l2_tlb_accesses	2934	events
C12	prefill:F9:NONE	prefill	F9	NONE	124	vm_l2_tlb_hits	2631	events
C12	prefill:F9:NONE	prefill	F9	NONE	124	vm_l2_tlb_misses	303	events
C12	prefill:F9:NONE	prefill	F9	NONE	124	vm_translation_walk_starts	32	events
C12	prefill:F9:NONE	prefill	F9	NONE	124	vm_pte_requests	32	events
C12	prefill:F9:NONE	prefill	F9	NONE	124	vm_pte_l2_only_responses	23	events
C12	prefill:F9:NONE	prefill	F9	NONE	124	vm_pte_dram_responses	9	events
C12	prefill:F9:NONE	prefill	F9	NONE	124	vm_translation_requester_latency_cycles_total	1426630	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	125	gpu_sim_cycle	44564	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	125	vm_l1_tlb_accesses	33280	events
C12	prefill:F9:NONE	prefill	F9	NONE	125	vm_l1_tlb_hits	33204	events
C12	prefill:F9:NONE	prefill	F9	NONE	125	vm_l1_tlb_misses	76	events
C12	prefill:F9:NONE	prefill	F9	NONE	125	vm_l2_tlb_accesses	76	events
C12	prefill:F9:NONE	prefill	F9	NONE	125	vm_l2_tlb_hits	76	events
C12	prefill:F9:NONE	prefill	F9	NONE	125	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	125	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	125	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	125	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	125	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	125	vm_translation_requester_latency_cycles_total	338953	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	126	gpu_sim_cycle	5837	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	126	vm_l1_tlb_accesses	32	events
C12	prefill:F9:NONE	prefill	F9	NONE	126	vm_l1_tlb_hits	31	events
C12	prefill:F9:NONE	prefill	F9	NONE	126	vm_l1_tlb_misses	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	126	vm_l2_tlb_accesses	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	126	vm_l2_tlb_hits	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	126	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	126	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	126	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	126	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	126	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	126	vm_translation_requester_latency_cycles_total	400	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	127	gpu_sim_cycle	5899	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	127	vm_l1_tlb_accesses	32	events
C12	prefill:F9:NONE	prefill	F9	NONE	127	vm_l1_tlb_hits	31	events
C12	prefill:F9:NONE	prefill	F9	NONE	127	vm_l1_tlb_misses	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	127	vm_l2_tlb_accesses	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	127	vm_l2_tlb_hits	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	127	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	127	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	127	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	127	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	127	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	127	vm_translation_requester_latency_cycles_total	400	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	128	gpu_sim_cycle	61258	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	128	vm_l1_tlb_accesses	98304	events
C12	prefill:F9:NONE	prefill	F9	NONE	128	vm_l1_tlb_hits	94392	events
C12	prefill:F9:NONE	prefill	F9	NONE	128	vm_l1_tlb_misses	3912	events
C12	prefill:F9:NONE	prefill	F9	NONE	128	vm_l2_tlb_accesses	3912	events
C12	prefill:F9:NONE	prefill	F9	NONE	128	vm_l2_tlb_hits	3912	events
C12	prefill:F9:NONE	prefill	F9	NONE	128	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	128	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	128	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	128	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	128	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	128	vm_translation_requester_latency_cycles_total	1296330	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	129	gpu_sim_cycle	52114	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	129	vm_l1_tlb_accesses	49152	events
C12	prefill:F9:NONE	prefill	F9	NONE	129	vm_l1_tlb_hits	46735	events
C12	prefill:F9:NONE	prefill	F9	NONE	129	vm_l1_tlb_misses	2417	events
C12	prefill:F9:NONE	prefill	F9	NONE	129	vm_l2_tlb_accesses	2417	events
C12	prefill:F9:NONE	prefill	F9	NONE	129	vm_l2_tlb_hits	2417	events
C12	prefill:F9:NONE	prefill	F9	NONE	129	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	129	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	129	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	129	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	129	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	129	vm_translation_requester_latency_cycles_total	685205	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	130	gpu_sim_cycle	43811	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	130	vm_l1_tlb_accesses	98304	events
C12	prefill:F9:NONE	prefill	F9	NONE	130	vm_l1_tlb_hits	96297	events
C12	prefill:F9:NONE	prefill	F9	NONE	130	vm_l1_tlb_misses	2007	events
C12	prefill:F9:NONE	prefill	F9	NONE	130	vm_l2_tlb_accesses	2007	events
C12	prefill:F9:NONE	prefill	F9	NONE	130	vm_l2_tlb_hits	2007	events
C12	prefill:F9:NONE	prefill	F9	NONE	130	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	130	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	130	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	130	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	130	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	130	vm_translation_requester_latency_cycles_total	1143853	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	131	gpu_sim_cycle	429021	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	131	vm_l1_tlb_accesses	806306	events
C12	prefill:F9:NONE	prefill	F9	NONE	131	vm_l1_tlb_hits	804206	events
C12	prefill:F9:NONE	prefill	F9	NONE	131	vm_l1_tlb_misses	2100	events
C12	prefill:F9:NONE	prefill	F9	NONE	131	vm_l2_tlb_accesses	2100	events
C12	prefill:F9:NONE	prefill	F9	NONE	131	vm_l2_tlb_hits	1835	events
C12	prefill:F9:NONE	prefill	F9	NONE	131	vm_l2_tlb_misses	265	events
C12	prefill:F9:NONE	prefill	F9	NONE	131	vm_translation_walk_starts	128	events
C12	prefill:F9:NONE	prefill	F9	NONE	131	vm_pte_requests	128	events
C12	prefill:F9:NONE	prefill	F9	NONE	131	vm_pte_l2_only_responses	95	events
C12	prefill:F9:NONE	prefill	F9	NONE	131	vm_pte_dram_responses	33	events
C12	prefill:F9:NONE	prefill	F9	NONE	131	vm_translation_requester_latency_cycles_total	8302465	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	132	gpu_sim_cycle	30188	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	132	vm_l1_tlb_accesses	32768	events
C12	prefill:F9:NONE	prefill	F9	NONE	132	vm_l1_tlb_hits	30734	events
C12	prefill:F9:NONE	prefill	F9	NONE	132	vm_l1_tlb_misses	2034	events
C12	prefill:F9:NONE	prefill	F9	NONE	132	vm_l2_tlb_accesses	2034	events
C12	prefill:F9:NONE	prefill	F9	NONE	132	vm_l2_tlb_hits	2034	events
C12	prefill:F9:NONE	prefill	F9	NONE	132	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	132	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	132	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	132	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	132	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	132	vm_translation_requester_latency_cycles_total	490709	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	133	gpu_sim_cycle	429370	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	133	vm_l1_tlb_accesses	806437	events
C12	prefill:F9:NONE	prefill	F9	NONE	133	vm_l1_tlb_hits	804368	events
C12	prefill:F9:NONE	prefill	F9	NONE	133	vm_l1_tlb_misses	2069	events
C12	prefill:F9:NONE	prefill	F9	NONE	133	vm_l2_tlb_accesses	2069	events
C12	prefill:F9:NONE	prefill	F9	NONE	133	vm_l2_tlb_hits	1811	events
C12	prefill:F9:NONE	prefill	F9	NONE	133	vm_l2_tlb_misses	258	events
C12	prefill:F9:NONE	prefill	F9	NONE	133	vm_translation_walk_starts	128	events
C12	prefill:F9:NONE	prefill	F9	NONE	133	vm_pte_requests	128	events
C12	prefill:F9:NONE	prefill	F9	NONE	133	vm_pte_l2_only_responses	95	events
C12	prefill:F9:NONE	prefill	F9	NONE	133	vm_pte_dram_responses	33	events
C12	prefill:F9:NONE	prefill	F9	NONE	133	vm_translation_requester_latency_cycles_total	8295871	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	134	gpu_sim_cycle	47657	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	134	vm_l1_tlb_accesses	49152	events
C12	prefill:F9:NONE	prefill	F9	NONE	134	vm_l1_tlb_hits	46248	events
C12	prefill:F9:NONE	prefill	F9	NONE	134	vm_l1_tlb_misses	2904	events
C12	prefill:F9:NONE	prefill	F9	NONE	134	vm_l2_tlb_accesses	2904	events
C12	prefill:F9:NONE	prefill	F9	NONE	134	vm_l2_tlb_hits	2904	events
C12	prefill:F9:NONE	prefill	F9	NONE	134	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	134	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	134	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	134	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	134	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	134	vm_translation_requester_latency_cycles_total	724082	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	135	gpu_sim_cycle	430139	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	135	vm_l1_tlb_accesses	806154	events
C12	prefill:F9:NONE	prefill	F9	NONE	135	vm_l1_tlb_hits	804055	events
C12	prefill:F9:NONE	prefill	F9	NONE	135	vm_l1_tlb_misses	2099	events
C12	prefill:F9:NONE	prefill	F9	NONE	135	vm_l2_tlb_accesses	2099	events
C12	prefill:F9:NONE	prefill	F9	NONE	135	vm_l2_tlb_hits	1840	events
C12	prefill:F9:NONE	prefill	F9	NONE	135	vm_l2_tlb_misses	259	events
C12	prefill:F9:NONE	prefill	F9	NONE	135	vm_translation_walk_starts	127	events
C12	prefill:F9:NONE	prefill	F9	NONE	135	vm_pte_requests	127	events
C12	prefill:F9:NONE	prefill	F9	NONE	135	vm_pte_l2_only_responses	95	events
C12	prefill:F9:NONE	prefill	F9	NONE	135	vm_pte_dram_responses	32	events
C12	prefill:F9:NONE	prefill	F9	NONE	135	vm_translation_requester_latency_cycles_total	8296893	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	136	gpu_sim_cycle	47220	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	136	vm_l1_tlb_accesses	49152	events
C12	prefill:F9:NONE	prefill	F9	NONE	136	vm_l1_tlb_hits	46149	events
C12	prefill:F9:NONE	prefill	F9	NONE	136	vm_l1_tlb_misses	3003	events
C12	prefill:F9:NONE	prefill	F9	NONE	136	vm_l2_tlb_accesses	3003	events
C12	prefill:F9:NONE	prefill	F9	NONE	136	vm_l2_tlb_hits	3003	events
C12	prefill:F9:NONE	prefill	F9	NONE	136	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	136	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	136	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	136	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	136	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	136	vm_translation_requester_latency_cycles_total	732023	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	137	gpu_sim_cycle	46596	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	137	vm_l1_tlb_accesses	65580	events
C12	prefill:F9:NONE	prefill	F9	NONE	137	vm_l1_tlb_hits	63103	events
C12	prefill:F9:NONE	prefill	F9	NONE	137	vm_l1_tlb_misses	2477	events
C12	prefill:F9:NONE	prefill	F9	NONE	137	vm_l2_tlb_accesses	2477	events
C12	prefill:F9:NONE	prefill	F9	NONE	137	vm_l2_tlb_hits	2433	events
C12	prefill:F9:NONE	prefill	F9	NONE	137	vm_l2_tlb_misses	44	events
C12	prefill:F9:NONE	prefill	F9	NONE	137	vm_translation_walk_starts	8	events
C12	prefill:F9:NONE	prefill	F9	NONE	137	vm_pte_requests	8	events
C12	prefill:F9:NONE	prefill	F9	NONE	137	vm_pte_l2_only_responses	5	events
C12	prefill:F9:NONE	prefill	F9	NONE	137	vm_pte_dram_responses	3	events
C12	prefill:F9:NONE	prefill	F9	NONE	137	vm_translation_requester_latency_cycles_total	864925	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	138	gpu_sim_cycle	67096	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	138	vm_l1_tlb_accesses	65536	events
C12	prefill:F9:NONE	prefill	F9	NONE	138	vm_l1_tlb_hits	62464	events
C12	prefill:F9:NONE	prefill	F9	NONE	138	vm_l1_tlb_misses	3072	events
C12	prefill:F9:NONE	prefill	F9	NONE	138	vm_l2_tlb_accesses	3072	events
C12	prefill:F9:NONE	prefill	F9	NONE	138	vm_l2_tlb_hits	3072	events
C12	prefill:F9:NONE	prefill	F9	NONE	138	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	138	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	138	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	138	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	138	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	138	vm_translation_requester_latency_cycles_total	901553	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	139	gpu_sim_cycle	44596	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	139	vm_l1_tlb_accesses	33283	events
C12	prefill:F9:NONE	prefill	F9	NONE	139	vm_l1_tlb_hits	33206	events
C12	prefill:F9:NONE	prefill	F9	NONE	139	vm_l1_tlb_misses	77	events
C12	prefill:F9:NONE	prefill	F9	NONE	139	vm_l2_tlb_accesses	77	events
C12	prefill:F9:NONE	prefill	F9	NONE	139	vm_l2_tlb_hits	74	events
C12	prefill:F9:NONE	prefill	F9	NONE	139	vm_l2_tlb_misses	3	events
C12	prefill:F9:NONE	prefill	F9	NONE	139	vm_translation_walk_starts	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	139	vm_pte_requests	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	139	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	139	vm_pte_dram_responses	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	139	vm_translation_requester_latency_cycles_total	340084	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	140	gpu_sim_cycle	5837	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	140	vm_l1_tlb_accesses	32	events
C12	prefill:F9:NONE	prefill	F9	NONE	140	vm_l1_tlb_hits	31	events
C12	prefill:F9:NONE	prefill	F9	NONE	140	vm_l1_tlb_misses	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	140	vm_l2_tlb_accesses	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	140	vm_l2_tlb_hits	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	140	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	140	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	140	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	140	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	140	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	140	vm_translation_requester_latency_cycles_total	400	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	141	gpu_sim_cycle	5899	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	141	vm_l1_tlb_accesses	32	events
C12	prefill:F9:NONE	prefill	F9	NONE	141	vm_l1_tlb_hits	31	events
C12	prefill:F9:NONE	prefill	F9	NONE	141	vm_l1_tlb_misses	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	141	vm_l2_tlb_accesses	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	141	vm_l2_tlb_hits	1	events
C12	prefill:F9:NONE	prefill	F9	NONE	141	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	141	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	141	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	141	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	141	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	141	vm_translation_requester_latency_cycles_total	400	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	142	gpu_sim_cycle	61212	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	142	vm_l1_tlb_accesses	98304	events
C12	prefill:F9:NONE	prefill	F9	NONE	142	vm_l1_tlb_hits	94406	events
C12	prefill:F9:NONE	prefill	F9	NONE	142	vm_l1_tlb_misses	3898	events
C12	prefill:F9:NONE	prefill	F9	NONE	142	vm_l2_tlb_accesses	3898	events
C12	prefill:F9:NONE	prefill	F9	NONE	142	vm_l2_tlb_hits	3898	events
C12	prefill:F9:NONE	prefill	F9	NONE	142	vm_l2_tlb_misses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	142	vm_translation_walk_starts	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	142	vm_pte_requests	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	142	vm_pte_l2_only_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	142	vm_pte_dram_responses	0	events
C12	prefill:F9:NONE	prefill	F9	NONE	142	vm_translation_requester_latency_cycles_total	1295249	cycles
C12	prefill:F9:NONE	prefill	F9	NONE	143	gpu_sim_cycle	52346	cycles
