split_id	roi	compute_index	split_role	previously_seen	seed	note
C12_RETROSPECTIVE_ALL_SEEN	decode1	20	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	21	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	22	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	23	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	24	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	25	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	26	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	27	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	28	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	29	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	30	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	31	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	32	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	33	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	34	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	35	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	36	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	37	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	38	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	39	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	40	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	41	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	42	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	43	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	44	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	45	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	46	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	47	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	48	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	49	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	50	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	51	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	52	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	53	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	54	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	55	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	56	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	57	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	58	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	59	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	60	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	61	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	62	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	63	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	64	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	65	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	66	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	67	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	68	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	69	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	70	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	71	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	72	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	73	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	74	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	75	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	76	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	77	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	78	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	79	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	80	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	81	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	82	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	83	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	84	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	85	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	86	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	87	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	88	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	89	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	90	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	91	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	92	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	93	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	94	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	95	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	96	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	97	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	98	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	99	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	100	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	101	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	102	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	103	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	104	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	105	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	106	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	107	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	108	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	109	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	110	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	111	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	112	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	113	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	114	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	115	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	116	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	117	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	118	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	119	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	120	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	121	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	122	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	123	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	124	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	125	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	126	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	127	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	128	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	129	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	130	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	131	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	132	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	133	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	134	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	135	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	136	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	137	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	138	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	139	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	140	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	141	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	142	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	143	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	144	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	145	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	146	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	147	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	148	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	149	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	150	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	151	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	152	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	153	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	154	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	155	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	156	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	157	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	158	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	159	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	160	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	161	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	162	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	163	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	164	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	165	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	166	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	167	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	168	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	169	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	170	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	171	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	172	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	173	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	174	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	175	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	176	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	177	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	178	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	179	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	180	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	181	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	182	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	183	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	184	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	185	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	186	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	187	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	188	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	189	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	190	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	191	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	192	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	193	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	194	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	195	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	196	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	197	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	198	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	199	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	200	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	201	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	202	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	203	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	204	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	205	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	206	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	decode1	207	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
