static_index	nomalized_class	oiginal_object_label	active_addess_count	active_addess_faction
999	EXPERT_DOWN_INPUT	input	0	0
999	EXPERT_DOWN_OUTPUT	output	0	0
999	OTHER_OR_UNCLASSIFIED	UNMAPPED_ADDRESS	0	0
1021	EXPERT_DOWN_WEIGHT	weight	0	0
1021	EXPERT_DOWN_INPUT	input	0	0
1021	EXPERT_DOWN_OUTPUT	output	0	0
1021	OTHER_OR_UNCLASSIFIED	UNMAPPED_ADDRESS	0	0
1024	EXPERT_DOWN_WEIGHT	weight	0	0
1024	EXPERT_DOWN_INPUT	input	0	0
1024	EXPERT_DOWN_OUTPUT	output	0	0
1024	OTHER_OR_UNCLASSIFIED	UNMAPPED_ADDRESS	0	0
1028	EXPERT_DOWN_WEIGHT	weight	0	0
1028	EXPERT_DOWN_INPUT	input	0	0
1028	EXPERT_DOWN_OUTPUT	output	0	0
1028	OTHER_OR_UNCLASSIFIED	UNMAPPED_ADDRESS	0	0
1029	EXPERT_DOWN_WEIGHT	weight	0	0
1029	EXPERT_DOWN_INPUT	input	0	0
1029	EXPERT_DOWN_OUTPUT	output	0	0
1029	OTHER_OR_UNCLASSIFIED	UNMAPPED_ADDRESS	0	0
1084	EXPERT_DOWN_WEIGHT	weight	0	0
1084	EXPERT_DOWN_INPUT	input	0	0
1084	EXPERT_DOWN_OUTPUT	output	0	0
1084	OTHER_OR_UNCLASSIFIED	UNMAPPED_ADDRESS	0	0
1086	EXPERT_DOWN_WEIGHT	weight	0	0
1086	EXPERT_DOWN_INPUT	input	0	0
1086	EXPERT_DOWN_OUTPUT	output	0	0
1086	OTHER_OR_UNCLASSIFIED	UNMAPPED_ADDRESS	0	0
1105	EXPERT_DOWN_WEIGHT	weight	0	0.0
1105	EXPERT_DOWN_INPUT	input	0	0.0
1105	EXPERT_DOWN_OUTPUT	output	2048	1.0
1105	OTHER_OR_UNCLASSIFIED	UNMAPPED_ADDRESS	0	0.0
