condition	budget_name	layer	role	decode_index	median_ms	min_ms	max_ms	cv	samples_ms	input_sha256	output_sha256
CONTROL_B24	B24	1	down_proj	0	0.07782399654388428	0.07680000364780426	0.0798719972372055	0.011821581567131251	[0.07884799689054489, 0.07782399654388428, 0.0798719972372055, 0.07884799689054489, 0.07782399654388428, 0.07680000364780426, 0.07782399654388428]	6e242188a4dbb58ebd2eca1235ca2f8ea9d3d7015bcc30df7b189885e0eb2674	fc587d356a45f3f79d0e194514cc6fdbe98a16daa4727b46bd49f27bc7d02e89
CONTROL_B24	B24	1	down_proj	1	0.07782399654388428	0.07680000364780426	0.07884799689054489	0.009065460570430083	[0.07782399654388428, 0.07782399654388428, 0.07692799717187881, 0.07788799703121185, 0.07884799689054489, 0.07680000364780426, 0.07680000364780426]	baea5cd493907b955b4728fb9f72a6ed53c76e5abf487df78ff1a5109adbcb88	f85da85dbecbb713c24a4232c97210230cd04e6fd25f5a46c29763dd91cfb893
CONTROL_B24	B24	1	down_proj	2	0.07782399654388428	0.07680000364780426	0.07849600166082382	0.005917095978585252	[0.07782399654388428, 0.07782399654388428, 0.07680000364780426, 0.07782399654388428, 0.07782399654388428, 0.07782399654388428, 0.07849600166082382]	f67ca23147bf6bc7ef1c657b908179f8b10dff7ee02819820ce6749c5ccaec09	a544f517fe6f33834a508497bb1d406e66f4cafcd0accf7ca6615075bc5f0842
CONTROL_B24	B24	1	down_proj	3	0.07884799689054489	0.077504001557827	0.0798719972372055	0.00980852607627184	[0.07782399654388428, 0.0798719972372055, 0.07884799689054489, 0.077504001557827, 0.07782399654388428, 0.07884799689054489, 0.07884799689054489]	a65b7b78fb1e12662e7d21971e8c6c01378174a510ec52b40400aa03332679ce	37a4f0a882f354cfdd16630d300920307459661ca74f0e3554fa54caf01b0c76
CONTROL_B24	B24	2	gate_proj	0	0.09068799763917923	0.0899519994854927	0.09216000139713287	0.008075151075037207	[0.09216000139713287, 0.09008000046014786, 0.09113600105047226, 0.09068799763917923, 0.0899519994854927, 0.09011200070381165, 0.09110400080680847]	9d2364762e2f758fe3a74a08daf52c733b3c6c6a44ca0c5ba446d6235903ff7c	b0a39a108e9e46d7856e99421aba4702d3ff9d5a95d519a4da79a8577a9cd4d4
CONTROL_B24	B24	2	gate_proj	1	0.07475200295448303	0.07372800260782242	0.07577600330114365	0.009333613613776907	[0.07475200295448303, 0.07475200295448303, 0.07372800260782242, 0.07475200295448303, 0.07388799637556076, 0.07577600330114365, 0.07372800260782242]	6d7fb6ecc82a1ac1629524618b7e6702fb83cb9e8a10dad449ba4b6828075d4a	b36470a029db1670f15dfe47cd44176db54148cef17dcbe12c0b9e398f0c1957
CONTROL_B24	B24	2	gate_proj	2	0.07475200295448303	0.0727040022611618	0.07475200295448303	0.010057240730353977	[0.07475200295448303, 0.07475200295448303, 0.0727040022611618, 0.07372800260782242, 0.07475200295448303, 0.07372800260782242, 0.07475200295448303]	1eabc51ddc487bf718ae82d3e1bd9fbfe64b0ed81b48526767f83c714a939d3a	00b792116b67ab05be943fbe490439c5de68c96154d16badef91c2f7095069a6
CONTROL_B24	B24	2	gate_proj	3	0.07372800260782242	0.0727040022611618	0.07395199686288834	0.007357584567087999	[0.0727040022611618, 0.07372800260782242, 0.07395199686288834, 0.07372800260782242, 0.0727040022611618, 0.07372800260782242, 0.0727040022611618]	ec2b80502f212d82f905bbadb8a0690524d8f55de1b02a458a27cd15c83ff4ff	46df8a2b0bfd87d62839f5c4c54d6ff6f0014c71c9cf60aa2473fa712680ea86
CONTROL_B24	B24	2	up_proj	0	0.08499199897050858	0.08396799862384796	0.08640000224113464	0.008072042938903347	[0.08640000224113464, 0.08489599823951721, 0.08495999872684479, 0.08560000360012054, 0.08396799862384796, 0.08499199897050858, 0.08499199897050858]	9d2364762e2f758fe3a74a08daf52c733b3c6c6a44ca0c5ba446d6235903ff7c	100cacb2bdc8e7ac596f46462444f47613f7d6fc10297a130d283bcfb6e59e4d
CONTROL_B24	B24	2	up_proj	1	0.08499199897050858	0.08489599823951721	0.08601599931716919	0.005453206385044162	[0.08489599823951721, 0.08499199897050858, 0.08499199897050858, 0.08579199761152267, 0.08499199897050858, 0.08588799834251404, 0.08601599931716919]	6d7fb6ecc82a1ac1629524618b7e6702fb83cb9e8a10dad449ba4b6828075d4a	9f5458f5f4810751976f3aadd15293a6d9efb25170de53da9fbb124f46c3e041
CONTROL_B24	B24	2	up_proj	2	0.08499199897050858	0.08476799726486206	0.0870399996638298	0.009054687412402404	[0.08499199897050858, 0.08476799726486206, 0.0870399996638298, 0.08499199897050858, 0.08601599931716919, 0.08499199897050858, 0.08601599931716919]	1eabc51ddc487bf718ae82d3e1bd9fbfe64b0ed81b48526767f83c714a939d3a	08b0046801df0b8cb949428d77e19d69dbd47eca1eb9702aaa52aedb344e9aff
CONTROL_B24	B24	2	up_proj	3	0.08499199897050858	0.08422400057315826	0.08601599931716919	0.006949939021885066	[0.08601599931716919, 0.08422400057315826, 0.08499199897050858, 0.08499199897050858, 0.08601599931716919, 0.08499199897050858, 0.08499199897050858]	ec2b80502f212d82f905bbadb8a0690524d8f55de1b02a458a27cd15c83ff4ff	f4aaf9be868bc590ed71c2498abdc60456038634315d335081b316d057d88cd0
CONTROL_B24	B24	2	down_proj	0	0.07782399654388428	0.07680000364780426	0.0785600021481514	0.006104892983415318	[0.07680000364780426, 0.07782399654388428, 0.07782399654388428, 0.07782399654388428, 0.07782399654388428, 0.0785600021481514, 0.07782399654388428]	9d7a7b6ba093a514d4fed07e1469264c84ae22946ab236385cad08d4170e8d97	fe7ebcda6ca62b134eafc463e1dff24758704d518a9c44f6bb470ce96a73e084
CONTROL_B24	B24	2	down_proj	1	0.07660800218582153	0.07577600330114365	0.07782399654388428	0.0092645769574375	[0.07577600330114365, 0.07577600330114365, 0.07680000364780426, 0.07577600330114365, 0.07680000364780426, 0.07660800218582153, 0.07782399654388428]	d7b79af020c333dff56446d1b49d8b86c10332f60d733e2764f00d4d2b53803d	a3819453ab34e9388fd194e5f87b34bc13bcf28d589d351a511c5ce2b7c2ba04
CONTROL_B24	B24	2	down_proj	2	0.07680000364780426	0.07577600330114365	0.07782399654388428	0.007126942696272187	[0.07782399654388428, 0.07680000364780426, 0.07577600330114365, 0.07680000364780426, 0.07680000364780426, 0.07680000364780426, 0.07680000364780426]	0bd85cd5008a0d9b97450a67781b17c964599e7715a6e3c3d257b22200da7b7e	f3b15affe0cba4319833c18cc9c15d41c18ebdb162db4636f4a434b05d76afb9
CONTROL_B24	B24	2	down_proj	3	0.07782399654388428	0.07577600330114365	0.07884799689054489	0.013047430781263414	[0.07782399654388428, 0.07680000364780426, 0.07782399654388428, 0.07577600330114365, 0.07884799689054489, 0.07884799689054489, 0.07782399654388428]	88bd7914e67822b605576b3288d469cf7fdae1bfdb6667053c654f1f5fb51738	0603c6363428cf66a48cbf22292a571047eb4090d589471e9cdc7e9f95096ce6
CONTROL_B24	B24	3	gate_proj	0	0.08991999924182892	0.08908800035715103	0.09011200070381165	0.0047986307989298805	[0.08908800035715103, 0.09011200070381165, 0.09011200070381165, 0.08975999802350998, 0.08908800035715103, 0.08991999924182892, 0.09011200070381165]	84768be5fd04665506f33dec4e4ca648631cbcfb1e6fa578d87e27771a79433e	a00092d369c03e5f49ae89c0fc1542510bcea41ad78d0af951257d5a2563c6b8
CONTROL_B24	B24	3	gate_proj	1	0.0727040022611618	0.07168000191450119	0.07372800260782242	0.007528488002192562	[0.0727040022611618, 0.0727040022611618, 0.0727040022611618, 0.0727040022611618, 0.0727040022611618, 0.07372800260782242, 0.07168000191450119]	67fd164dce1f7d1f43c8c225479dd6098831f5c048e5373e94f31716106b3774	9c7bb20636f4e0f49ac3cb45ea7bcf4848ad2176c966c303b13624bb5ee9de17
CONTROL_B24	B24	3	gate_proj	2	0.07372800260782242	0.0727040022611618	0.07372800260782242	0.004869762399321685	[0.07372800260782242, 0.07372800260782242, 0.07372800260782242, 0.0727040022611618, 0.07372800260782242, 0.07372800260782242, 0.07372800260782242]	4b48b3842989242e406f5db0164366ad77e1e08422c20e35af6bbb3acc138789	6f1e691556fc0ef897b9096036103b21120e2da14a699f4ada2417399e7c8b71
CONTROL_B24	B24	3	gate_proj	3	0.07372800260782242	0.07372800260782242	0.07475200295448303	0.004850476205766281	[0.07372800260782242, 0.07372800260782242, 0.07372800260782242, 0.07372800260782242, 0.07372800260782242, 0.07372800260782242, 0.07475200295448303]	69188eb15b513a1826417f3251a92fc3d759252f2967475a8e3994decf92ec22	6f2b4442464cf7425cf7f07a70acc4b2959005374329be02a53d4b9fe5f78ea8
CONTROL_B24	B24	3	up_proj	0	0.08601599931716919	0.08499199897050858	0.0870399996638298	0.007592763161033102	[0.08601599931716919, 0.0870399996638298, 0.08601599931716919, 0.08499199897050858, 0.08601599931716919, 0.0870399996638298, 0.08601599931716919]	84768be5fd04665506f33dec4e4ca648631cbcfb1e6fa578d87e27771a79433e	f4109c32b5e6345b93d352ced308455b6ae884acb24e5145f0aa79cd2bb6cee3
CONTROL_B24	B24	3	up_proj	1	0.08601599931716919	0.08499199897050858	0.0870399996638298	0.007250563903339455	[0.08601599931716919, 0.08563199639320374, 0.08601599931716919, 0.08601599931716919, 0.0870399996638298, 0.08499199897050858, 0.08671999722719193]	67fd164dce1f7d1f43c8c225479dd6098831f5c048e5373e94f31716106b3774	5728827171266cf46df3fa3dcb273fe9ec08b9f289c8e03e5e8dc073f3a22bfa
CONTROL_B24	B24	3	up_proj	2	0.08579199761152267	0.08499199897050858	0.08601599931716919	0.005665016021950401	[0.08601599931716919, 0.08499199897050858, 0.08601599931716919, 0.08601599931716919, 0.08499199897050858, 0.08499199897050858, 0.08579199761152267]	4b48b3842989242e406f5db0164366ad77e1e08422c20e35af6bbb3acc138789	b9925dfe1d50ca472370db5620297b4ac3789bb5c4f147ad67956aa357cf8b22
CONTROL_B24	B24	3	up_proj	3	0.08499199897050858	0.0846719965338707	0.08601599931716919	0.006515058474361154	[0.0846719965338707, 0.08499199897050858, 0.08499199897050858, 0.08601599931716919, 0.08499199897050858, 0.08601599931716919, 0.08601599931716919]	69188eb15b513a1826417f3251a92fc3d759252f2967475a8e3994decf92ec22	a7b553def2574f4ab648c1cb3a51245c864a022c50bfc09a238413b045ad5ce4
CONTROL_B24	B24	3	down_proj	0	0.07782399654388428	0.07699199765920639	0.07942400127649307	0.009921488959131	[0.07884799689054489, 0.07782399654388428, 0.07942400127649307, 0.07782399654388428, 0.07699199765920639, 0.07782399654388428, 0.07884799689054489]	25f39cd25efcc1c78fe81b74236edba55393c510c07b34d16d3696c1470714f6	6df61eef7d12fcaca7629a62f96bfe31c27a8a42b0d61589f4dbff6416479976
CONTROL_B24	B24	3	down_proj	1	0.07782399654388428	0.07782399654388428	0.0798719972372055	0.00917412238685476	[0.07782399654388428, 0.0798719972372055, 0.07782399654388428, 0.07782399654388428, 0.07782399654388428, 0.07782399654388428, 0.07782399654388428]	54cd43cad1e0e174e2756af78dc85e45be51b40404f01e1141666c8392958162	6232129cb536613a517b8e8653e4fe002718093127d4537ce9bba801b40b6853
CONTROL_B24	B24	3	down_proj	2	0.07680000364780426	0.07673600316047668	0.07782399654388428	0.006669573434400572	[0.07782399654388428, 0.07673600316047668, 0.07680000364780426, 0.07680000364780426, 0.07680000364780426, 0.07782399654388428, 0.07782399654388428]	ce5283243f221ac4a72116137e6987526474f45c20b503fe2edac2826f9ea7c5	e7f1bb5d7166f4d4f0f43c77c5d9a2b36f2471b63b75ea79d02d5cfdb49975b0
CONTROL_B24	B24	3	down_proj	3	0.07680000364780426	0.07667200267314911	0.07782399654388428	0.006789097449310629	[0.07782399654388428, 0.07782399654388428, 0.07667200267314911, 0.07680000364780426, 0.07782399654388428, 0.07680000364780426, 0.07680000364780426]	b6e999e684bd366c60f1a0a22841fe99f47326aaa81a877e398e73dfad778f91	097e73dbd9ac1013f722424269c09263adf297bdbcd1ab1e4c4bcf39925c29f7
CONTROL_B24	B24	4	gate_proj	0	0.08908800035715103	0.08886399865150452	0.09216000139713287	0.012087463176995654	[0.08908800035715103, 0.09216000139713287, 0.08905600011348724, 0.08886399865150452, 0.09011200070381165, 0.08937600255012512, 0.08905600011348724]	5786c729bc46cd8f9d4cb40663b84acae527db21a41d5ab7bef9873ee97afa47	f955b7dec1197e52f59ce9eb55078a42433e1e62296adc36e51513b240b2884b
CONTROL_B24	B24	4	gate_proj	1	0.0727040022611618	0.0727040022611618	0.07295999675989151	0.0014944532603948823	[0.0727040022611618, 0.07295999675989151, 0.0727040022611618, 0.0727040022611618, 0.0727040022611618, 0.07292799651622772, 0.0727040022611618]	2242ea4ca5d34319d7d8b1529ea734c56165eed6c317b9fa5892dd75e51d8fd4	45fdb378252eebab62ba1463475428f8b2045b7481ac73c46008b15ca9987302
CONTROL_B24	B24	4	gate_proj	2	0.07372800260782242	0.07372800260782242	0.07475200295448303	0.004850476205766281	[0.07372800260782242, 0.07372800260782242, 0.07372800260782242, 0.07372800260782242, 0.07475200295448303, 0.07372800260782242, 0.07372800260782242]	cc5d61e17fcac2723f45f88ebb2812eb26de8746c3604021bef7a63be6eae504	f6a906df5f149741fdaf0b9b3346b7d0a93517b5804ee0e4fb2d9b3bdd914b03
CONTROL_B24	B24	4	gate_proj	3	0.0727040022611618	0.07168000191450119	0.0727040022611618	0.004938488905967496	[0.0727040022611618, 0.07168000191450119, 0.0727040022611618, 0.0727040022611618, 0.0727040022611618, 0.0727040022611618, 0.0727040022611618]	d808a683e40bb2853c4a60702d93bb1facb3920d979280b8acd269a323a7d770	f9ed027a8391f3e1df464bbab7ad57bffe90e165b9fdaf0bdc686529cefdefde
CONTROL_B24	B24	4	up_proj	0	0.08499199897050858	0.08499199897050858	0.08601599931716919	0.005424148825407479	[0.08499199897050858, 0.08499199897050858, 0.08601599931716919, 0.08499199897050858, 0.08601599931716919, 0.08499199897050858, 0.08499199897050858]	5786c729bc46cd8f9d4cb40663b84acae527db21a41d5ab7bef9873ee97afa47	9b859a4a1fb7dfd39aa2b9a1425c8a9b6f11b771f436086a8cb1231adbfe84c4
CONTROL_B24	B24	4	up_proj	1	0.08499199897050858	0.08476799726486206	0.08591999858617783	0.004771524263748853	[0.08499199897050858, 0.08499199897050858, 0.08476799726486206, 0.0857279971241951, 0.08591999858617783, 0.08499199897050858, 0.08499199897050858]	2242ea4ca5d34319d7d8b1529ea734c56165eed6c317b9fa5892dd75e51d8fd4	8a438aa6546df4e3ac3ed4379ba960c13197b6834105c66f0938115e5026f881
CONTROL_B24	B24	4	up_proj	2	0.08499199897050858	0.08396799862384796	0.08499199897050858	0.005373765613058777	[0.08499199897050858, 0.08396799862384796, 0.08499199897050858, 0.08396799862384796, 0.08489599823951721, 0.08499199897050858, 0.08499199897050858]	cc5d61e17fcac2723f45f88ebb2812eb26de8746c3604021bef7a63be6eae504	d4d7b4421b71bbc741306a46112982aea48b24ac9c8ed416493299d2d57589a5
CONTROL_B24	B24	4	up_proj	3	0.08601599931716919	0.08499199897050858	0.08601599931716919	0.004237179819156519	[0.08601599931716919, 0.08601599931716919, 0.08601599931716919, 0.08499199897050858, 0.08601599931716919, 0.08560000360012054, 0.08601599931716919]	d808a683e40bb2853c4a60702d93bb1facb3920d979280b8acd269a323a7d770	f6be93433947f0fc41951535f11fa0735c264ad44a5b615b8f3e053cdbf32e0e
CONTROL_B24	B24	4	down_proj	0	0.07884799689054489	0.07782399654388428	0.0798719972372055	0.009122870287037278	[0.07782399654388428, 0.07782399654388428, 0.07884799689054489, 0.07782399654388428, 0.07884799689054489, 0.07884799689054489, 0.0798719972372055]	d04b8edff6934b25d85da9e7890bd8f883213553788606357be48528de1ada5f	0a1ca85ca3aa1c162cd91dd92929591810381781583320716fabace6e20aaaf2
CONTROL_B24	B24	4	down_proj	1	0.07782399654388428	0.07782399654388428	0.07903999835252762	0.005822929018752769	[0.07782399654388428, 0.07782399654388428, 0.07782399654388428, 0.07852800190448761, 0.07782399654388428, 0.07903999835252762, 0.07782399654388428]	8aa73e5c1bbc6cf74dc7108cbd03544769e57b3a928ebc613187cf1d6e9215cf	d240af3119c2a356ef50fa0e0a2ca7049413cb63f4c2a28c6575ff4e39c2fc4e
CONTROL_B24	B24	4	down_proj	2	0.07680000364780426	0.07638400048017502	0.07782399654388428	0.007444736406483906	[0.07680000364780426, 0.07782399654388428, 0.07680000364780426, 0.07782399654388428, 0.07680000364780426, 0.07782399654388428, 0.07638400048017502]	3140ea28134185e7ed19fcbd272094ef5019700c5c89958589856ab6c976240d	8e7dc767e4149e14c839b4f43fd312a1e0ae671dbc55de4e6930b438ec493788
CONTROL_B24	B24	4	down_proj	3	0.07849600166082382	0.07782399654388428	0.07884799689054489	0.0058304271923757004	[0.07868800312280655, 0.07849600166082382, 0.07782399654388428, 0.07884799689054489, 0.07884799689054489, 0.07782399654388428, 0.07782399654388428]	a9043341363f27f81f78c1283f4f0b5fd0b4b955b701820f07bc84b7a629c805	d6149388dc4cb24564b373d3b5447a9c559262f0ed85ec10126a48e8563d9e91
CONTROL_B24	B24	5	gate_proj	0	0.08828800171613693	0.08803199976682663	0.09113600105047226	0.011580621704810874	[0.08806400001049042, 0.09113600105047226, 0.08828800171613693, 0.08803199976682663, 0.08892799913883209, 0.08876799792051315, 0.08806400001049042]	e88d67a53cc321aa72b09a6affdd523330e771cf02f155d321aba82114087784	f0ddcd9a0c10b3a6b18c7849bb99a2affeffbbd3ff58fcf7a6a98c2c078f5259
CONTROL_B24	B24	5	gate_proj	1	0.10691200196743011	0.07372800260782242	0.13312000036239624	0.19484427037923333	[0.07372800260782242, 0.10444799810647964, 0.13312000036239624, 0.10751999914646149, 0.13209599256515503, 0.10691200196743011, 0.08329600095748901]	54cf790663cfb4157d18d99ecb56cb10caec0266402a66dde80ed2b92aefc1bc	e43f64573542bfea3c0e843739f57e1cb7207f5bb842423e40e6af1c3a17a9a0
CONTROL_B24	B24	5	gate_proj	2	0.07475200295448303	0.07372800260782242	0.07491199672222137	0.006445937751111994	[0.07372800260782242, 0.07475200295448303, 0.07491199672222137, 0.07372800260782242, 0.07475200295448303, 0.07475200295448303, 0.07475200295448303]	348f03c23c076bce3631b90aff4d8e605655aee1bf03dadec22104dd6919022e	0a55870a3ab30187cbbf54e78b3bc3f172517cb61b29a3ac65663f98521e5f34
CONTROL_B24	B24	5	gate_proj	3	0.07372800260782242	0.07168000191450119	0.07372800260782242	0.010013419733680168	[0.07372800260782242, 0.07372800260782242, 0.07372800260782242, 0.0727040022611618, 0.07289600372314453, 0.07372800260782242, 0.07168000191450119]	5390eabdd47afc8e6d4937805645b53098a9e40b8de53281ebe82653455ac412	7bff6fea1c38ef4eb92276c43e5889dbe1c9d71e13ed69233f725a331f4040dd
CONTROL_B24	B24	5	up_proj	0	0.08601599931716919	0.08579199761152267	0.0870399996638298	0.005411826487010479	[0.08601599931716919, 0.08579199761152267, 0.08601599931716919, 0.08681599795818329, 0.08588799834251404, 0.0870399996638298, 0.08665599673986435]	e88d67a53cc321aa72b09a6affdd523330e771cf02f155d321aba82114087784	5bcc1ebd1c522b62cfaf6a3f700f82e16ebf62bc4d279900fb23304d6147c0b6
CONTROL_B24	B24	5	up_proj	1	0.10649599879980087	0.10444799810647964	0.11161600053310394	0.024416015188303275	[0.10649599879980087, 0.10444799810647964, 0.1085439994931221, 0.11142399907112122, 0.11161600053310394, 0.10547199845314026, 0.1064319983124733]	54cf790663cfb4157d18d99ecb56cb10caec0266402a66dde80ed2b92aefc1bc	b2076a80f5643f9d9460fb286adb1a2f113fe482d335016db0dd1da6c21481c5
CONTROL_B24	B24	5	up_proj	2	0.08601599931716919	0.08499199897050858	0.0870399996638298	0.006430676636179212	[0.08601599931716919, 0.08499199897050858, 0.08601599931716919, 0.08601599931716919, 0.08601599931716919, 0.0870399996638298, 0.08579199761152267]	348f03c23c076bce3631b90aff4d8e605655aee1bf03dadec22104dd6919022e	307d556dbea7088594e2a264dfcd886570384eb1f84a960e5e108b442c4de438
CONTROL_B24	B24	5	up_proj	3	0.08601599931716919	0.08582399785518646	0.0870399996638298	0.005752741519589575	[0.08588799834251404, 0.08601599931716919, 0.0870399996638298, 0.08601599931716919, 0.08601599931716919, 0.08582399785518646, 0.0870399996638298]	5390eabdd47afc8e6d4937805645b53098a9e40b8de53281ebe82653455ac412	830ce61ed6667e564b09f87610dc74652ca951ae003207ecc4f18d736ba6ac32
CONTROL_B24	B24	5	down_proj	0	0.07782399654388428	0.07680000364780426	0.0798719972372055	0.01477296132096162	[0.07680000364780426, 0.0798719972372055, 0.07782399654388428, 0.07680000364780426, 0.07680000364780426, 0.07884799689054489, 0.07884799689054489]	39abe1bf0a4b0f1ea5dfc9844e7b89a7af28ff0d7069dd437029a7bab1801acc	af0d30de5e7d93240fec1ddead434c688842488e0b920096f66ef9ef2c2b3fa5
CONTROL_B24	B24	5	down_proj	1	0.07680000364780426	0.07475200295448303	0.07680000364780426	0.009768239475347709	[0.07680000364780426, 0.07680000364780426, 0.07577600330114365, 0.07475200295448303, 0.07680000364780426, 0.07680000364780426, 0.07680000364780426]	73c998fcda5170ffe4d586dbccc0c21000f002ad0c93e3542b2acf5a8a53aaa6	e9228a79e5a2169f856275d939d50bad2ef1c934655ffc4947f01b351ad4dc36
CONTROL_B24	B24	5	down_proj	2	0.07667200267314911	0.07561600208282471	0.07680000364780426	0.006256142849706025	[0.07561600208282471, 0.07680000364780426, 0.07680000364780426, 0.07667200267314911, 0.07680000364780426, 0.07619199901819229, 0.07577600330114365]	46e964bf3d6ab2d3fdcf8e759ba9433b826e683095944d0ad4179ee1b9a6ae2a	785298407f6bad67a51eb522a4e4e278abb46e08d328442a249a6eb3e9ffb1d7
CONTROL_B24	B24	5	down_proj	3	0.07680000364780426	0.07577600330114365	0.07782399654388428	0.009295937060516807	[0.07680000364780426, 0.07782399654388428, 0.07577600330114365, 0.07680000364780426, 0.07782399654388428, 0.07680000364780426, 0.07782399654388428]	c306a5a0dd226f6a992ae3b949ff7f4678688b7648eec616396d1bb3a34901b8	45dc0c5b68920fb1c648a7601ad422571899fdeae8f4bd2146746355a257bc4f
CONTROL_B24	B24	6	gate_proj	0	0.08985599875450134	0.08899199962615967	0.09011200070381165	0.004773103111323987	[0.08908800035715103, 0.08988799899816513, 0.09011200070381165, 0.08979199826717377, 0.08899199962615967, 0.08985599875450134, 0.09011200070381165]	705de1db06576a4cb10835fb7f7c26e0aa0b6a9662d52dbd6c36659e23cc10d3	92ac0195da364f98abd1f833597d6b2ca1300ae5a35b222b7992e13f3af64668
CONTROL_B24	B24	6	gate_proj	1	0.09011200070381165	0.08908800035715103	0.09097599983215332	0.006527057883889572	[0.0899519994854927, 0.09011200070381165, 0.09011200070381165, 0.09011200070381165, 0.08921600133180618, 0.09097599983215332, 0.08908800035715103]	5bf235e279c339cc5161ea937facd05826d3b9734c7d6be5daa83a28c9f8c957	742600105d6507e472b1582757017fb1f0f26ba476fb62543ec22213a8eb746b
CONTROL_B24	B24	6	gate_proj	2	0.07372800260782242	0.07372800260782242	0.07475200295448303	0.004850476205766281	[0.07372800260782242, 0.07372800260782242, 0.07372800260782242, 0.07475200295448303, 0.07372800260782242, 0.07372800260782242, 0.07372800260782242]	1d1b6cdb8d3c79c06e95eafefc5fe9d68b7605c058e506ee746b6c2c58341a86	968f33ddf08b35b47868f3a27e9801e31c6b548e548da7c2a868e54f14688cd2
CONTROL_B24	B24	6	gate_proj	3	0.0727040022611618	0.0727040022611618	0.07372800260782242	0.004852969824373652	[0.0727040022611618, 0.07372800260782242, 0.0727040022611618, 0.0727040022611618, 0.0727040022611618, 0.0727040022611618, 0.07283200323581696]	c71d96579c6670e46719d31d3c4e895aa0a0a1e8284db9a10a6b6d32b3e02241	b45a553fd9a287977e873b7b9302049cd43dffedfa65a3e000a67dbab8fedb9f
CONTROL_B24	B24	6	up_proj	0	0.08601599931716919	0.08601599931716919	0.08713600039482117	0.005467541261981851	[0.08601599931716919, 0.08620800077915192, 0.08713600039482117, 0.08601599931716919, 0.08601599931716919, 0.0870399996638298, 0.08601599931716919]	705de1db06576a4cb10835fb7f7c26e0aa0b6a9662d52dbd6c36659e23cc10d3	a5fab22ae7fcff9a0e48bac0c89c5590076516ab0f652cfb1d3fea22f5fd51cf
CONTROL_B24	B24	6	up_proj	1	0.08601599931716919	0.08499199897050858	0.0870399996638298	0.006963968157175279	[0.0870399996638298, 0.08601599931716919, 0.08575999736785889, 0.08662399649620056, 0.08601599931716919, 0.08499199897050858, 0.08601599931716919]	5bf235e279c339cc5161ea937facd05826d3b9734c7d6be5daa83a28c9f8c957	c5a16bc6916cf0699f740342b3714f5ee995be6cd853f5b639be8d319add0d24
CONTROL_B24	B24	6	up_proj	2	0.08601599931716919	0.08499199897050858	0.08601599931716919	0.0041728970918465365	[0.08601599931716919, 0.08601599931716919, 0.08601599931716919, 0.08601599931716919, 0.08601599931716919, 0.08601599931716919, 0.08499199897050858]	1d1b6cdb8d3c79c06e95eafefc5fe9d68b7605c058e506ee746b6c2c58341a86	3982f195527300ba6e00bfab3f498d833fc07ab23e9c32254aa4de33bd694ecd
CONTROL_B24	B24	6	up_proj	3	0.08499199897050858	0.08396799862384796	0.08579199761152267	0.007794055213709016	[0.08499199897050858, 0.08579199761152267, 0.08396799862384796, 0.08499199897050858, 0.08396799862384796, 0.08396799862384796, 0.08499199897050858]	c71d96579c6670e46719d31d3c4e895aa0a0a1e8284db9a10a6b6d32b3e02241	7ef7ba57a664d8b1274917ce75f39168b4dad8a37241e28bae002b619f4f2233
CONTROL_B24	B24	6	down_proj	0	0.07782399654388428	0.07782399654388428	0.07884799689054489	0.004595667315278645	[0.07884799689054489, 0.07782399654388428, 0.07782399654388428, 0.07782399654388428, 0.07782399654388428, 0.07782399654388428, 0.07782399654388428]	d20b72bf35b0a2039c15c3d345d083c936e9788e54da5cac2bc175f8e0226e97	2f283c5d3eb66b9377d56a70cf2fdb05eb7929bfc903d4d4b5d645c0fb3f352b
CONTROL_B24	B24	6	down_proj	1	0.07782399654388428	0.07680000364780426	0.07878399640321732	0.008192158565680356	[0.07782399654388428, 0.07878399640321732, 0.0777600035071373, 0.07680000364780426, 0.07782399654388428, 0.07782399654388428, 0.07680000364780426]	06eedd1ef457efc93e62c17f562004466cbdd0eebe8b344d30e77e25ea535a89	72666642cd4ef34e30836da071e15ef81c5a30062d623eb60f8abfde38c4e9a7
CONTROL_B24	B24	6	down_proj	2	0.07680000364780426	0.07577600330114365	0.07782399654388428	0.008883902341406498	[0.07680000364780426, 0.07680000364780426, 0.07638400048017502, 0.07782399654388428, 0.07680000364780426, 0.07577600330114365, 0.07782399654388428]	52e6486bc1427daec071d990c3b029aa0f69ca1a773dc518559c3e34edbb5a5f	259c81b9a6db04cc5d9219e4def1b240dcdd08dc6904eb6b08dff4f492d57eaf
CONTROL_B24	B24	6	down_proj	3	0.07782399654388428	0.07680000364780426	0.07884799689054489	0.008952484056898557	[0.07872000336647034, 0.07680000364780426, 0.07884799689054489, 0.07782399654388428, 0.07782399654388428, 0.07884799689054489, 0.07782399654388428]	02bd403724824b232a65c406fd6bf437565189f435c33b87c51fa7b7c6cb7448	4ec6a78b2cd596fb26cac940b227fe104765efbea3d6a45e6e82e4fcce9f1c29
CONTROL_B24	B24	7	gate_proj	0	0.08867199718952179	0.08806400001049042	0.08908800035715103	0.0046393217964253095	[0.08867199718952179, 0.08806400001049042, 0.08899199962615967, 0.08841600269079208, 0.08806400001049042, 0.08902399986982346, 0.08908800035715103]	65b1ab78eeadc2e65cd348e3760e320ef7f89abf4ef4c40157f86503f42506d9	867eb769c839f5734d9766f4c737e3faa6de16891a52bf50a9f13565ff464672
