profile_id	condition	category	kernel_index	kernel_name	metric_name	unit	value	replay_pass_count
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	5	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.26	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	6	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	sm__warps_active.avg.pct_of_peak_sustained_active	%	4.16	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	7	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.32	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	8	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.27	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	9	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.31	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	10	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.31	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	11	void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	sm__warps_active.avg.pct_of_peak_sustained_active	%	77.05	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	12	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.3	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	13	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.22	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	14	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.3	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	15	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.31	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	16	void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	sm__warps_active.avg.pct_of_peak_sustained_active	%	69.89	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	17	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.3	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	18	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.28	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	19	void at::<unnamed>::CatArrayBatchedCopy_contig<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	sm__warps_active.avg.pct_of_peak_sustained_active	%	75.09	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	20	void at::<unnamed>::CatArrayBatchedCopy_contig<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	sm__warps_active.avg.pct_of_peak_sustained_active	%	72.81	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	21	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	sm__warps_active.avg.pct_of_peak_sustained_active	%	85.85	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	22	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	sm__warps_active.avg.pct_of_peak_sustained_active	%	85.59	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	23	void pytorch_flash::flash_fwd_splitkv_kernel<pytorch_flash::Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t>>, 0, 0, 0, 0, 1, 1, 0>(pytorch_flash::Flash_fwd_params)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.33	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	24	void pytorch_flash::flash_fwd_splitkv_combine_kernel<pytorch_flash::Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t>>, 4, 3, 1>(pytorch_flash::Flash_fwd_params)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.27	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	25	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	sm__warps_active.avg.pct_of_peak_sustained_active	%	11.64	3
L0_SELF_ATTN_D3_CONTROL_BFULL	CONTROL_BFULL	self_attn	26	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.32	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	0	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	l1tex__t_bytes.sum	byte	8859648.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	1	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	l1tex__t_bytes.sum	byte	86016.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	2	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	l1tex__t_bytes.sum	byte	21504.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	3	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	l1tex__t_bytes.sum	byte	1265664.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	4	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	l1tex__t_bytes.sum	byte	12288.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	5	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	l1tex__t_bytes.sum	byte	3072.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	6	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	l1tex__t_bytes.sum	byte	1265664.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	7	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	l1tex__t_bytes.sum	byte	12288.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	8	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	l1tex__t_bytes.sum	byte	3072.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	9	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	l1tex__t_bytes.sum	byte	21504.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	10	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	l1tex__t_bytes.sum	byte	7168.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	11	void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	l1tex__t_bytes.sum	byte	14336.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	12	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	l1tex__t_bytes.sum	byte	21504.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	13	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	l1tex__t_bytes.sum	byte	21504.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	14	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	l1tex__t_bytes.sum	byte	3072.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	15	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	l1tex__t_bytes.sum	byte	1024.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	16	void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	l1tex__t_bytes.sum	byte	2048.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	17	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	l1tex__t_bytes.sum	byte	3072.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	18	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	l1tex__t_bytes.sum	byte	3072.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	19	void at::<unnamed>::CatArrayBatchedCopy_contig<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	l1tex__t_bytes.sum	byte	4202496.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	20	void at::<unnamed>::CatArrayBatchedCopy_contig<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	l1tex__t_bytes.sum	byte	4202496.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	21	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	l1tex__t_bytes.sum	byte	29417472.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	22	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	l1tex__t_bytes.sum	byte	29417472.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	23	void pytorch_flash::flash_fwd_splitkv_kernel<pytorch_flash::Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t>>, 0, 0, 0, 0, 1, 1, 0>(pytorch_flash::Flash_fwd_params)	l1tex__t_bytes.sum	byte	29565312.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	24	void pytorch_flash::flash_fwd_splitkv_combine_kernel<pytorch_flash::Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t>>, 4, 3, 1>(pytorch_flash::Flash_fwd_params)	l1tex__t_bytes.sum	byte	80192.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	25	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	l1tex__t_bytes.sum	byte	8859648.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	26	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	l1tex__t_bytes.sum	byte	86016.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	0	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	lts__t_bytes.sum	byte	7886112.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	1	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	lts__t_bytes.sum	byte	601760.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	2	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	lts__t_bytes.sum	byte	65376.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	3	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	lts__t_bytes.sum	byte	1158080.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	4	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	lts__t_bytes.sum	byte	27680.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	5	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	lts__t_bytes.sum	byte	13792.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	6	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	lts__t_bytes.sum	byte	1157376.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	7	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	lts__t_bytes.sum	byte	25824.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	8	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	lts__t_bytes.sum	byte	14176.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	9	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_bytes.sum	byte	172800.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	10	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_bytes.sum	byte	146560.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	11	void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	lts__t_bytes.sum	byte	81920.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	12	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_bytes.sum	byte	34688.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	13	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	lts__t_bytes.sum	byte	45312.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	14	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_bytes.sum	byte	13856.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	15	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_bytes.sum	byte	12320.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	16	void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	lts__t_bytes.sum	byte	18752.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	17	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_bytes.sum	byte	13824.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	18	void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::Half>, detail::Array<char *, 3>>(int, T2, T3)	lts__t_bytes.sum	byte	13696.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	19	void at::<unnamed>::CatArrayBatchedCopy_contig<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	lts__t_bytes.sum	byte	4293376.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	20	void at::<unnamed>::CatArrayBatchedCopy_contig<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 128, 1>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)	lts__t_bytes.sum	byte	4265184.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	21	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_bytes.sum	byte	29140576.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	22	void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	lts__t_bytes.sum	byte	28956000.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	23	void pytorch_flash::flash_fwd_splitkv_kernel<pytorch_flash::Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t>>, 0, 0, 0, 0, 1, 1, 0>(pytorch_flash::Flash_fwd_params)	lts__t_bytes.sum	byte	30052352.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	24	void pytorch_flash::flash_fwd_splitkv_combine_kernel<pytorch_flash::Flash_fwd_kernel_traits<128, 64, 128, 4, 0, 0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t>>, 4, 3, 1>(pytorch_flash::Flash_fwd_params)	lts__t_bytes.sum	byte	156256.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	25	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	lts__t_bytes.sum	byte	7844800.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	26	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	lts__t_bytes.sum	byte	542048.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	0	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	dram__bytes.sum	byte	6686336.0	3
L0_SELF_ATTN_D3_FAIR_B16	FAIR_B16	self_attn	1	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	dram__bytes.sum	byte	35712.0	3
