scope	target	arm	path	sha256	bytes
NEW_RUN	T1	L2_CAP_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_UB/run.log	9dadd6b4eed4fc63c8182fb6e704512b0afa85c1f9ee10b24fe339664b2395ca	191245
NEW_RUN	T1	L2_CAP_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_UB/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	T1	L2_CAP_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_UB/start_utc.txt	e17ff4f34e4a11ec65ea9ea82c6aa93a4812e21dfc6fb20c6519b69b326d36b5	21
NEW_RUN	T1	L2_CAP_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_UB/traces/kernelslist.g	c9dd68f84606deceb8d7dcece6e35c93750b16bf507ac3666c3adb2a0e0cdc41	39
NEW_RUN	T1	L2_CAP_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_UB/wall_seconds.txt	ad6579a62ae50cd2e5d70f802a99212d52790faa10875ef54d00cf9d2f8e2cae	11
NEW_RUN	T1	TENSOR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__TENSOR_2X/command.json	9586f8eb41760bdb5f059766d32adf0c3b062ea07558a7c051a08fe6803f5532	3228
NEW_RUN	T1	TENSOR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__TENSOR_2X/end_utc.txt	eb4e230e01ab9a24ce1692a00726cc93684553f19dae95ec8297dfac98df5290	21
NEW_RUN	T1	TENSOR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__TENSOR_2X/rc.txt	d7b906a85360766ca93a7f2a3391ddc205bb248d2ec6e045769e67889fc1ebd5	3
NEW_RUN	T1	TENSOR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__TENSOR_2X/run.log	4079c77b304983478212a18afed487ce60ad275a73a2cc1e01251bb79f102e2c	50150
NEW_RUN	T1	TENSOR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__TENSOR_2X/run.stderr	8d1d6f07aa320377a1ac16ec919d17075a02b2e10cad3a05b78d5136eabd6dac	158
NEW_RUN	T1	TENSOR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__TENSOR_2X/start_utc.txt	d5382550928538475d5d4d355991f8b098a6d0922bee0620bd4649ee1d08e3f6	21
NEW_RUN	T1	TENSOR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__TENSOR_2X/traces/kernelslist.g	c9dd68f84606deceb8d7dcece6e35c93750b16bf507ac3666c3adb2a0e0cdc41	39
NEW_RUN	T1	TENSOR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__TENSOR_2X/wall_seconds.txt	762542c1006bbd8d11e08a981283b4654d730d22f5d7cf46ef51ad3e545ad543	9
NEW_RUN	T2	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__DRAM_2X/command.json	2b5116b5b0884c23fd0d94dd6d17c1a2c6b9ddd6852ab2c708ff98318bec4e15	3376
NEW_RUN	T2	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__DRAM_2X/end_utc.txt	a8b857c22fda5a1e0c3f4b3522f58ab6088e5d96d42a9dea326c26f1002bcc76	21
NEW_RUN	T2	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__DRAM_2X/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	T2	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__DRAM_2X/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
NEW_RUN	T2	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__DRAM_2X/run.log	80baf5731c761c626b9b7e62bf5095d10cb1392719a9cda17a18d21d13a2c4e4	169057
NEW_RUN	T2	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__DRAM_2X/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	T2	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__DRAM_2X/start_utc.txt	a80db7371f61a90fd3b9196ce2b5f6fd928d76bda8c42fd3f973a6dfbc4a180d	21
NEW_RUN	T2	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__DRAM_2X/traces/kernelslist.g	2a458d31a945cf11ce465b563582e6ab29292ae692bd3d2acd74bf4e8b5c2c4a	42
NEW_RUN	T2	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__DRAM_2X/wall_seconds.txt	b8446688f25f18fe101f05f7d7e37a85ed81cb052e6e0c8a31f5e6972eecf524	11
NEW_RUN	T2	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_2X/command.json	63d49f2aa1ccd70c50c08976e6f6b9b37336c9c7852d3211e0d1f73cf47de246	3430
NEW_RUN	T2	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_2X/end_utc.txt	4bc20be0a6ebbbf7c36e7281bdd91f72f55b43b5d191bf9f45abdd3ce7ef662a	21
NEW_RUN	T2	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_2X/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	T2	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_2X/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
NEW_RUN	T2	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_2X/run.log	c15786d68be1b01473ccfef86898c3e752d8a7d9bd461945c1812e243f27f9ca	168885
NEW_RUN	T2	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_2X/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	T2	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_2X/start_utc.txt	a80db7371f61a90fd3b9196ce2b5f6fd928d76bda8c42fd3f973a6dfbc4a180d	21
NEW_RUN	T2	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_2X/traces/kernelslist.g	2a458d31a945cf11ce465b563582e6ab29292ae692bd3d2acd74bf4e8b5c2c4a	42
NEW_RUN	T2	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_2X/wall_seconds.txt	00511dcb83c90379da51f76d3b3149dbcefebe4ac19c10772905a568bb30ba7e	11
NEW_RUN	T2	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_UB/command.json	86504ebe0cd74d1438a554db28bb941253806902ceb684ad47fb8099ae2125f7	3432
NEW_RUN	T2	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_UB/end_utc.txt	b0878c4ebc5b1e6d108c3ccd3dc7eb89e663ca461da67e0b85816ad15301a807	21
NEW_RUN	T2	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_UB/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	T2	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_UB/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
NEW_RUN	T2	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_UB/run.log	e084b53c9161ef888af9e01e18b3b02019812f10fb72174eb2a4c6e8007100e9	168886
NEW_RUN	T2	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_UB/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	T2	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_UB/start_utc.txt	e17ff4f34e4a11ec65ea9ea82c6aa93a4812e21dfc6fb20c6519b69b326d36b5	21
NEW_RUN	T2	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_UB/traces/kernelslist.g	2a458d31a945cf11ce465b563582e6ab29292ae692bd3d2acd74bf4e8b5c2c4a	42
NEW_RUN	T2	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T2__L1_MSHR_UB/wall_seconds.txt	445a9db557098f49580edc10c0379814596ba7247cb4058258e5741200b6380f	11
