logical_target	run_id	static_index	function_occurrence	address_context_artifact	address_context_sha256	schema	binding	prohibition
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	523	24	mref_523.ADDRESS_CONTEXT.json	3469400133b4cfa9300f15329565755b94ed0e694c99f8ace872b56657c363a5	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	533	24	mref_533.ADDRESS_CONTEXT.json	452aca2804dac9fa7cf6edf951e212c84d28dd8cb22cb7da49cf96e97195a85c	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	541	24	mref_541.ADDRESS_CONTEXT.json	c24cfe19e5d8898a62e8ed61d2dd586ca39b294952f36b6e576d3dd6f09fab3f	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	547	24	mref_547.ADDRESS_CONTEXT.json	3db9f25a14d9d2c3e3104b948f1217122ee37f70ffc05a46d7a104791bbd2ebc	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	556	24	mref_556.ADDRESS_CONTEXT.json	aec0797e1eb90bfc584d5cc3ed870c0c51d0a06da9e2ffc56cf864db63a73fc8	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	565	24	mref_565.ADDRESS_CONTEXT.json	7bbcc8a3a9773379101a1bff0c8185866c8a8c25c33b5c789b4cdd8621676664	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	575	24	mref_575.ADDRESS_CONTEXT.json	acce0edc5472d349f1756d2d39c4238b41ec46a63d82c927e7df19eb8b492ec5	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	598	24	mref_598.ADDRESS_CONTEXT.json	ed8fde9d8c498c71ad1fab4a4de3d2bac8ee6f671cf914690215956c49f0f415	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	607	24	mref_607.ADDRESS_CONTEXT.json	62a2dac9e2beaa745df5e68e416be0da10c39b87167a3c9c7f9d2fb02bee4af4	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	614	24	mref_614.ADDRESS_CONTEXT.json	0434027a1a2f00b99796a5a8cb69fb8e7719504829282200ce007aceb239a457	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	622	24	mref_622.ADDRESS_CONTEXT.json	7a044cd88d2198cb40a25850bf3e91c1267eb397fa357ee134b7365208ac6a96	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	634	24	mref_634.ADDRESS_CONTEXT.json	78e7845b8c507976e0f022dc1832998a49e3b9139d9ac46f6982e51dc5a49191	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	646	24	mref_646.ADDRESS_CONTEXT.json	f2974d245fbf8421b4e108a647621cd9ff4740cb90c6e4f006bae8e55239ba8e	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	655	24	mref_655.ADDRESS_CONTEXT.json	afce77b6eb8689029acb0d0deac5bc1f751fcf3a9f9d6589095b9e474d6e3bfa	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	672	24	mref_672.ADDRESS_CONTEXT.json	2247eac13ccd4908e2d0bfd2aaef45c106d88d404e6a518e1427a4b738218108	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	684	24	mref_684.ADDRESS_CONTEXT.json	e34bce3b239a4207907ea073f78eaf4bfc54c9e3a6a975d7d8ec5805f4a9e8c9	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	695	24	mref_695.ADDRESS_CONTEXT.json	a25d9eaf3a1fa0081acaab7bbfd7d18bff9a406a6e5cba4d636a8becdd0cd65e	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	733	24	mref_733.ADDRESS_CONTEXT.json	906eaeafc8fce485ddec446aa1cb4fa739cc64e1c0cd373c4c90350c3c9a57d3	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	748	24	mref_748.ADDRESS_CONTEXT.json	7005d82e53be3282a527e884095014501835cd598b92f96ffc30e6ce0e439a2d	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	756	24	mref_756.ADDRESS_CONTEXT.json	ccf8fb1800c79ec6a2356b5b51a9a43e48d13dd09aa4a0425d5ef06aeca37ccc	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	765	24	mref_765.ADDRESS_CONTEXT.json	a2866a174aefb6d0d446942f887a8a7e2711a64f20a6aee0e7e1a7f1f3d9a3b8	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	774	24	mref_774.ADDRESS_CONTEXT.json	b6bf68b07a52145a91e27a188c55b6ae3eac8fc4ade3f130cbf25342f52f4b22	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	781	24	mref_781.ADDRESS_CONTEXT.json	5e2e9842a8a235fcc6741b2c7f9facf28e688d0c9eaafd32d96570baac3ad832	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1331	767	mref_1331.ADDRESS_CONTEXT.json	2db3d156390b80bc2a809d2a8912cc2d4fd145efcd987ab691a79a74d39b0174	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1334	767	mref_1334.ADDRESS_CONTEXT.json	d79d164fdfb96c5cffc8ca7d1d2fd87ffd13ef31cf6624a0a77f72a95d20b3a3	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1337	767	mref_1337.ADDRESS_CONTEXT.json	cd522b19bc53f3ea72067c11499a43ca47572f67474d12c3a8cc725cf386aff4	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1340	767	mref_1340.ADDRESS_CONTEXT.json	dac171d24c7d195d093dc4337c8169891c0564e4222bf2c0725977e5ff8cc74d	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1343	767	mref_1343.ADDRESS_CONTEXT.json	a9f30a8c44a29fcf328bc7f454a6ab4d6a04a9796d5ed4cdc9c0b322aa7fadc0	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1346	767	mref_1346.ADDRESS_CONTEXT.json	876b773a1e4b8f0681f3780470dc72b73cb96b644cc4098bc0e6151f05feecca	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1349	767	mref_1349.ADDRESS_CONTEXT.json	c4fafa8f2b890df589ad8a2b6b4ffa1ad213d6635fc6754ac2c9521cf72ee578	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1351	767	mref_1351.ADDRESS_CONTEXT.json	0ee4beb9cbfc2fa927a2fd22f376ed6a74c11143e89f0126aabd11596879618d	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1354	767	mref_1354.ADDRESS_CONTEXT.json	f091ed6be46f7161bbe7e04cf7f3fe0361a2f4730b473ffad7c1d4b03d6c5795	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1357	767	mref_1357.ADDRESS_CONTEXT.json	ba3260da7dd593010744ad6c7c9342bdf6e8b8ec2c4b4489b64020b2f4a0f9a0	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1360	767	mref_1360.ADDRESS_CONTEXT.json	41c640fb07f33302afafb92c7572f7b48e076b446728917bdd5378e3a8e15d8e	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1363	767	mref_1363.ADDRESS_CONTEXT.json	3dd1e3a9d1d8513ef7c70e556cef9d487b02339b38ea763683d44b75ab7c4f07	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1366	767	mref_1366.ADDRESS_CONTEXT.json	4e449ed80c6592f6de57cc0cc103ab9caa1af67038c9fdca567692d429f9a1d4	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1369	767	mref_1369.ADDRESS_CONTEXT.json	8be1946cec43f069b34041a5885ab80b14085360b999be3e99e79a67a9e0fbeb	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1371	767	mref_1371.ADDRESS_CONTEXT.json	eb47bbb247d46e0132a25ef30a0b5e1782c80afec4d09d106206cf35e9c82607	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	1372	767	mref_1372.ADDRESS_CONTEXT.json	792ef92a87ce28e15a127060b9a563b8e302cbef51eecc2183615e7c60c43fab	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2758	767	mref_2758.ADDRESS_CONTEXT.json	29bcee01f9659e7f3f151edbb1f126167e462d62fe1eccb2bcb4a68f8f92a147	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2760	767	mref_2760.ADDRESS_CONTEXT.json	98964412f098b92d7929a784aad907ead3982c33cb3a999b891ab093c7bc1df4	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2762	767	mref_2762.ADDRESS_CONTEXT.json	e81c31b47e19d84ba35a8dc442bde2119669b15e18dfcc704ad8cfc9ecc24c88	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2765	767	mref_2765.ADDRESS_CONTEXT.json	ffd7cf149ff65f217ff1e3a66511d0025981cd6ffabc75b1f22316f69d433bd8	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2768	767	mref_2768.ADDRESS_CONTEXT.json	a0307a31344aff1913a8338d34b4a18ffc70dfbc68938955b10fe9ffd9c2de8f	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2771	767	mref_2771.ADDRESS_CONTEXT.json	8bc53d122b0798264941dd2ad89862ba783fb667d45fea7f5a676fac96de4da6	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2774	767	mref_2774.ADDRESS_CONTEXT.json	c9a3a99c36864f2a805178be171a3116d0644c8be45dd6dac68eae913493a803	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2777	767	mref_2777.ADDRESS_CONTEXT.json	b8c4c2e498397c8d58fe740314c6bf1c59beca07b370fdcea291063f3f8a67ce	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2780	767	mref_2780.ADDRESS_CONTEXT.json	8590e614a29dbdc127953629b9d2b4caea5834a726e9dee960e9c9e2ab2b9a5b	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2783	767	mref_2783.ADDRESS_CONTEXT.json	e36359e6989adb7fd45e719442d0161fe39b2291f16f6470b9ff391a06132707	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2786	767	mref_2786.ADDRESS_CONTEXT.json	09a8aca727bb774cb950924b9f819dc4313df9f05720bf66f5f938f1fd26a525	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2789	767	mref_2789.ADDRESS_CONTEXT.json	5fcc185b924a16182f5157736a79e45156a7866b9e786fa36ea98ad19714eecf	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2792	767	mref_2792.ADDRESS_CONTEXT.json	b39cd27c3cc9393980c3c1bbe553ff9915f781f9a8dbc62a64a37197e5672b4f	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2795	767	mref_2795.ADDRESS_CONTEXT.json	17da28a5cde996fd18c136d833d6d791a556a44424bda94f4ede393753235c51	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2798	767	mref_2798.ADDRESS_CONTEXT.json	160a4de8f6ada408727567a587975e01832d2bcab74a37a42013c403e660a3be	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	2801	767	mref_2801.ADDRESS_CONTEXT.json	0e655dc0d88ef3a818d443d8ffc19d844c8c5c5fdca07fda8d9917db8bb78d27	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	3076	767	mref_3076.ADDRESS_CONTEXT.json	ee6277603d3a4c0dc6ff019cfab10d6ecfd600f6fcc045a0cbbc39d072301382	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	3079	767	mref_3079.ADDRESS_CONTEXT.json	d928724e9c435c5370e6712082fc9b2ec8d0c1c17811803605e34b9a9521ce31	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	3082	767	mref_3082.ADDRESS_CONTEXT.json	4f04df6c9e8e042e4688495770e693a587e8056ee37140d03903b0c6a51c8594	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	3085	767	mref_3085.ADDRESS_CONTEXT.json	512d5d7f83b137d109c34d074f6a8d47a0f557871572d8e27f6f9049072e83e0	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	3088	767	mref_3088.ADDRESS_CONTEXT.json	18abe4d66b7d63f7cf7bf499fce960a81b121290f95c1a3e2460e96e9f1b5a9e	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	3091	767	mref_3091.ADDRESS_CONTEXT.json	09d973f59bca9c4500fc685bf069a927a563d4d5fe5f8224d27c58569c5a186b	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	3094	767	mref_3094.ADDRESS_CONTEXT.json	673bb6f3e5beea8d877eb6f2989dc9e12b8f13095ae0c63c048cc7233c6c2040	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	3097	767	mref_3097.ADDRESS_CONTEXT.json	ab6c94967f61af9646cbd5910bfbcadff8c30a6367a1516aedd81feb450f69db	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	3100	767	mref_3100.ADDRESS_CONTEXT.json	7bff5520cb40c7541ec050dcbfd7bc94e0ecacd9faa2af59011cbcfb75194a19	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
