roi	comparison	operator_class	metric	baseline_value	candidate_value	delta_abs	delta_rel	claim_scope
decode1	F8-L10_vs_F0	ATTENTION_CORE	gpu_sim_cycle	505269	504777	-492	-0.000973738741146	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	ATTENTION_PROJECTION	gpu_sim_cycle	3824007	3797533	-26474	-0.00692310448176	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	EMBEDDING_OUTPUT	gpu_sim_cycle	3781703	3733950	-47753	-0.012627379781	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	FFN_MLP	gpu_sim_cycle	21665136	21630472	-34664	-0.00159998995621	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	NORM	gpu_sim_cycle	301294	284078	-17216	-0.057140201929	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	OTHER_COMPUTE	gpu_sim_cycle	4481119	4475156	-5963	-0.00133069440914	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	UNRESOLVED	gpu_sim_cycle	6098	6093	-5	-0.000819940964251	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	ATTENTION_CORE	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	ATTENTION_PROJECTION	vm_weight_segment_hits	0	665482	665482	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	EMBEDDING_OUTPUT	vm_weight_segment_hits	0	4226182	4226182	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	FFN_MLP	vm_weight_segment_hits	0	3145728	3145728	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	NORM	vm_weight_segment_hits	0	16384	16384	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	OTHER_COMPUTE	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	UNRESOLVED	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	ATTENTION_CORE	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	0	665482	665482	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	0	4226182	4226182	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	FFN_MLP	vm_weight_segment_l2_suppressed	0	3145728	3145728	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	NORM	vm_weight_segment_l2_suppressed	0	16384	16384	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	UNRESOLVED	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F0	FULL_ROI	gpu_tot_sim_cycle	34564626	34432059	-132567	-0.00383533731856	FULL_ROI_ONLY
decode1	F8-L20_vs_F0	ATTENTION_CORE	gpu_sim_cycle	505269	507273	2004	0.00396620414076	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	ATTENTION_PROJECTION	gpu_sim_cycle	3824007	3852559	28552	0.00746651352887	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	EMBEDDING_OUTPUT	gpu_sim_cycle	3781703	4376481	594778	0.157277819014	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	FFN_MLP	gpu_sim_cycle	21665136	22535896	870760	0.0401917624704	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	NORM	gpu_sim_cycle	301294	284166	-17128	-0.0568481284061	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	OTHER_COMPUTE	gpu_sim_cycle	4481119	4473258	-7861	-0.00175424932924	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	UNRESOLVED	gpu_sim_cycle	6098	6098	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	ATTENTION_CORE	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	ATTENTION_PROJECTION	vm_weight_segment_hits	0	655421	655421	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	EMBEDDING_OUTPUT	vm_weight_segment_hits	0	4104764	4104764	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	FFN_MLP	vm_weight_segment_hits	0	3145728	3145728	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	NORM	vm_weight_segment_hits	0	16384	16384	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	OTHER_COMPUTE	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	UNRESOLVED	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	ATTENTION_CORE	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	0	655421	655421	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	0	4104764	4104764	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	FFN_MLP	vm_weight_segment_l2_suppressed	0	3145728	3145728	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	NORM	vm_weight_segment_l2_suppressed	0	16384	16384	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	UNRESOLVED	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F0	FULL_ROI	gpu_tot_sim_cycle	34564626	36035731	1471105	0.0425609986348	FULL_ROI_ONLY
decode1	F8-L5_vs_F7-L5	ATTENTION_CORE	gpu_sim_cycle	505056	505056	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	ATTENTION_PROJECTION	gpu_sim_cycle	3774110	3774110	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	EMBEDDING_OUTPUT	gpu_sim_cycle	3748422	3748422	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	FFN_MLP	gpu_sim_cycle	21171979	21171979	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	NORM	gpu_sim_cycle	285151	285151	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	OTHER_COMPUTE	gpu_sim_cycle	4468218	4468218	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	UNRESOLVED	gpu_sim_cycle	6093	6093	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	ATTENTION_CORE	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	ATTENTION_PROJECTION	vm_weight_segment_hits	707985	707985	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	EMBEDDING_OUTPUT	vm_weight_segment_hits	4560114	4560114	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	FFN_MLP	vm_weight_segment_hits	3145728	3145728	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	NORM	vm_weight_segment_hits	16384	16384	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	OTHER_COMPUTE	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	UNRESOLVED	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	ATTENTION_CORE	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	707985	707985	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	4560114	4560114	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	FFN_MLP	vm_weight_segment_l2_suppressed	3145728	3145728	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	NORM	vm_weight_segment_l2_suppressed	16384	16384	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	UNRESOLVED	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L5_vs_F7-L5	FULL_ROI	gpu_tot_sim_cycle	33959029	33959029	0	0	FULL_ROI_ONLY
decode1	F8-L10_vs_F7-L10	ATTENTION_CORE	gpu_sim_cycle	504777	504777	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	ATTENTION_PROJECTION	gpu_sim_cycle	3797533	3797533	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	EMBEDDING_OUTPUT	gpu_sim_cycle	3733950	3733950	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	FFN_MLP	gpu_sim_cycle	21630472	21630472	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	NORM	gpu_sim_cycle	284078	284078	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	OTHER_COMPUTE	gpu_sim_cycle	4475156	4475156	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	UNRESOLVED	gpu_sim_cycle	6093	6093	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	ATTENTION_CORE	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	ATTENTION_PROJECTION	vm_weight_segment_hits	665482	665482	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	EMBEDDING_OUTPUT	vm_weight_segment_hits	4226182	4226182	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	FFN_MLP	vm_weight_segment_hits	3145728	3145728	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	NORM	vm_weight_segment_hits	16384	16384	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	OTHER_COMPUTE	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	UNRESOLVED	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	ATTENTION_CORE	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	665482	665482	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	4226182	4226182	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	FFN_MLP	vm_weight_segment_l2_suppressed	3145728	3145728	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	NORM	vm_weight_segment_l2_suppressed	16384	16384	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	UNRESOLVED	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F7-L10	FULL_ROI	gpu_tot_sim_cycle	34432059	34432059	0	0	FULL_ROI_ONLY
decode1	F8-L20_vs_F7-L20	ATTENTION_CORE	gpu_sim_cycle	507273	507273	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	ATTENTION_PROJECTION	gpu_sim_cycle	3852559	3852559	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	EMBEDDING_OUTPUT	gpu_sim_cycle	4376481	4376481	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	FFN_MLP	gpu_sim_cycle	22535896	22535896	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	NORM	gpu_sim_cycle	284166	284166	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	OTHER_COMPUTE	gpu_sim_cycle	4473258	4473258	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	UNRESOLVED	gpu_sim_cycle	6098	6098	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	ATTENTION_CORE	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	ATTENTION_PROJECTION	vm_weight_segment_hits	655421	655421	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	EMBEDDING_OUTPUT	vm_weight_segment_hits	4104764	4104764	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	FFN_MLP	vm_weight_segment_hits	3145728	3145728	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	NORM	vm_weight_segment_hits	16384	16384	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	OTHER_COMPUTE	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	UNRESOLVED	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	ATTENTION_CORE	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	655421	655421	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	4104764	4104764	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	FFN_MLP	vm_weight_segment_l2_suppressed	3145728	3145728	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	NORM	vm_weight_segment_l2_suppressed	16384	16384	0	0	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	UNRESOLVED	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L20_vs_F7-L20	FULL_ROI	gpu_tot_sim_cycle	36035731	36035731	0	0	FULL_ROI_ONLY
decode1	F8-L10_vs_F9	ATTENTION_CORE	gpu_sim_cycle	505269	504777	-492	-0.000973738741146	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	ATTENTION_PROJECTION	gpu_sim_cycle	3824007	3797533	-26474	-0.00692310448176	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	EMBEDDING_OUTPUT	gpu_sim_cycle	3781703	3733950	-47753	-0.012627379781	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	FFN_MLP	gpu_sim_cycle	21665136	21630472	-34664	-0.00159998995621	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	NORM	gpu_sim_cycle	301294	284078	-17216	-0.057140201929	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	OTHER_COMPUTE	gpu_sim_cycle	4481119	4475156	-5963	-0.00133069440914	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	UNRESOLVED	gpu_sim_cycle	6098	6093	-5	-0.000819940964251	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	ATTENTION_CORE	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	ATTENTION_PROJECTION	vm_weight_segment_hits	0	665482	665482	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	EMBEDDING_OUTPUT	vm_weight_segment_hits	0	4226182	4226182	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	FFN_MLP	vm_weight_segment_hits	0	3145728	3145728	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	NORM	vm_weight_segment_hits	0	16384	16384	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	OTHER_COMPUTE	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	UNRESOLVED	vm_weight_segment_hits	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	ATTENTION_CORE	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	0	665482	665482	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	0	4226182	4226182	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	FFN_MLP	vm_weight_segment_l2_suppressed	0	3145728	3145728	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	NORM	vm_weight_segment_l2_suppressed	0	16384	16384	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	UNRESOLVED	vm_weight_segment_l2_suppressed	0	0	0	NA	MEASURED_OPERATOR_FACT
decode1	F8-L10_vs_F9	FULL_ROI	gpu_tot_sim_cycle	34564626	34432059	-132567	-0.00383533731856	FULL_ROI_ONLY
