roi	operator_class	cache_level	object_class	outcome	metric_scope	unit	value	source
decode1	ATTENTION_CORE	L2	DATA_KV_CACHE	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	DATA_UNKNOWN	HIT	EXACT_PER_KERNEL	cache_transactions	504993	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	DATA_UNKNOWN	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	DATA_UNKNOWN	MISS	EXACT_PER_KERNEL	cache_transactions	249671	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	DATA_UNKNOWN	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	DATA_UNKNOWN	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	DATA_UNKNOWN	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	DATA_WEIGHT	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	DATA_WEIGHT	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	DATA_WEIGHT	MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	DATA_WEIGHT	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	DATA_WEIGHT	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	DATA_WEIGHT	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	OTHER	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	OTHER	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	OTHER	MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	OTHER	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	OTHER	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	OTHER	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L0	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L0	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L0	MISS	EXACT_PER_KERNEL	cache_transactions	1	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L0	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L0	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L0	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L1	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L1	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L1	MISS	EXACT_PER_KERNEL	cache_transactions	1	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L1	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L1	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L1	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L2	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L2	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L2	MISS	EXACT_PER_KERNEL	cache_transactions	1	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L2	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L2	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L2	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L3	HIT	EXACT_PER_KERNEL	cache_transactions	8	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L3	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L3	MISS	EXACT_PER_KERNEL	cache_transactions	3	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L3	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L3	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_CORE	L2	PTE_L3	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_KV_CACHE	HIT	EXACT_PER_KERNEL	cache_transactions	1029	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_KV_CACHE	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_KV_CACHE	MISS	EXACT_PER_KERNEL	cache_transactions	6651	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_KV_CACHE	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_KV_CACHE	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_KV_CACHE	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_UNKNOWN	HIT	EXACT_PER_KERNEL	cache_transactions	10455085	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_UNKNOWN	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_UNKNOWN	MISS	EXACT_PER_KERNEL	cache_transactions	4561363	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_UNKNOWN	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_UNKNOWN	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	1539692	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_UNKNOWN	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_WEIGHT	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_WEIGHT	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_WEIGHT	MISS	EXACT_PER_KERNEL	cache_transactions	393216	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_WEIGHT	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_WEIGHT	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	1002396	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	DATA_WEIGHT	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	OTHER	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	OTHER	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	OTHER	MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	OTHER	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	OTHER	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	OTHER	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L0	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L0	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L0	MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L0	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L0	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L0	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L1	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L1	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L1	MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L1	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L1	RESERVATION_FAIL	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L1	SECTOR_MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L2	HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L2	HIT_RESERVED	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L2	MISS	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
decode1	ATTENTION_PROJECTION	L1D	PTE_L2	MSHR_HIT	EXACT_PER_KERNEL	cache_transactions	0	/workspace/vm-m4b-speculative/c5-results/C11_AUTHORIZED_NOT_RUN/decode1/f0/run.log sha256=96097ee02fff4b31219339bf673e53af826d8b9c98cb3dd1d3657767b8e0025d; scope=KERNEL only
