roi	arm	lseg	operator_class	metric	metric_scope	unit	value	source_raw_log_sha256
decode1	F9	NONE	OTHER_COMPUTE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	4481119	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	UNRESOLVED	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6098	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	ATTENTION_CORE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	ATTENTION_PROJECTION	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	EMBEDDING_OUTPUT	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	FFN_MLP	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	NORM	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	OTHER_COMPUTE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	UNRESOLVED	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	ATTENTION_CORE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	FFN_MLP	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	NORM	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	UNRESOLVED	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	FULL_ROI	gpu_tot_sim_cycle	FULL_ROI_ONLY	cycles	34564626	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
decode1	F9	NONE	FULL_ROI	speedup_vs_f0	FULL_ROI_ONLY	ratio	1.000000000	b8628dae1c47866a0d739f07c921d89d64722f62e5eefbe0d45b4ffadd253d8c
prefill	F0	NONE	ATTENTION_CORE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	623662	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	ATTENTION_PROJECTION	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6676148	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	EMBEDDING_OUTPUT	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	17652323	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	FFN_MLP	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	20573515	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	NORM	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	1458060	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	OTHER_COMPUTE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	15500080	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	UNRESOLVED	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6450	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	ATTENTION_CORE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	ATTENTION_PROJECTION	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	EMBEDDING_OUTPUT	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	FFN_MLP	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	NORM	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	OTHER_COMPUTE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	UNRESOLVED	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	ATTENTION_CORE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	FFN_MLP	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	NORM	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	UNRESOLVED	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	FULL_ROI	gpu_tot_sim_cycle	FULL_ROI_ONLY	cycles	62490238	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F0	NONE	FULL_ROI	speedup_vs_f0	FULL_ROI_ONLY	ratio	1.000000000	8f7bbc5a0e1263ca264c2b4f892d4bc4e02faf570cfd7df327b98a27ac326db7
prefill	F1	NONE	ATTENTION_CORE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	620785	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	ATTENTION_PROJECTION	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6680062	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	EMBEDDING_OUTPUT	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	18925962	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	FFN_MLP	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	20582508	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	NORM	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	1457544	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	OTHER_COMPUTE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	15485190	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	UNRESOLVED	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6450	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	ATTENTION_CORE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	ATTENTION_PROJECTION	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	EMBEDDING_OUTPUT	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	FFN_MLP	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	NORM	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	OTHER_COMPUTE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	UNRESOLVED	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	ATTENTION_CORE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	FFN_MLP	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	NORM	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	UNRESOLVED	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	ATTENTION_CORE	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	8081	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	ATTENTION_PROJECTION	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	22208	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	EMBEDDING_OUTPUT	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	177177	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	FFN_MLP	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	87893	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	NORM	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	65231	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	OTHER_COMPUTE	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	610888	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	UNRESOLVED	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	ATTENTION_CORE	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	47	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	ATTENTION_PROJECTION	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	3136	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	EMBEDDING_OUTPUT	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	100327	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	FFN_MLP	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	10115	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	NORM	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	35	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	OTHER_COMPUTE	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	2725	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	UNRESOLVED	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	0	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	FULL_ROI	gpu_tot_sim_cycle	FULL_ROI_ONLY	cycles	63758501	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F1	NONE	FULL_ROI	speedup_vs_f0	FULL_ROI_ONLY	ratio	0.980108331	ea91c8f3da99416aacf4062e61c5818b9e858dc4275130aca148219961e23954
prefill	F2	NONE	ATTENTION_CORE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	629886	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	ATTENTION_PROJECTION	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6688998	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	EMBEDDING_OUTPUT	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	18441999	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	FFN_MLP	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	20573136	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	NORM	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	1457652	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	OTHER_COMPUTE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	15504765	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	UNRESOLVED	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6450	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	ATTENTION_CORE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	ATTENTION_PROJECTION	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	EMBEDDING_OUTPUT	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	FFN_MLP	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	NORM	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	OTHER_COMPUTE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	UNRESOLVED	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	ATTENTION_CORE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	FFN_MLP	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	NORM	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	UNRESOLVED	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	FULL_ROI	gpu_tot_sim_cycle	FULL_ROI_ONLY	cycles	63302886	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F2	NONE	FULL_ROI	speedup_vs_f0	FULL_ROI_ONLY	ratio	0.987162544	e4fc67d645c01f9588898f9cad6e021db4dde4619558edcac24d3575a881b914
prefill	F5	NONE	ATTENTION_CORE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	629945	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	ATTENTION_PROJECTION	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6674888	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	EMBEDDING_OUTPUT	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	18352576	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	FFN_MLP	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	20574339	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	NORM	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	1458754	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	OTHER_COMPUTE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	15526361	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	UNRESOLVED	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6450	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	ATTENTION_CORE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	ATTENTION_PROJECTION	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	EMBEDDING_OUTPUT	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	FFN_MLP	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	NORM	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	OTHER_COMPUTE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	UNRESOLVED	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	ATTENTION_CORE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	FFN_MLP	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	NORM	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	UNRESOLVED	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	FULL_ROI	gpu_tot_sim_cycle	FULL_ROI_ONLY	cycles	63223313	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F5	NONE	FULL_ROI	speedup_vs_f0	FULL_ROI_ONLY	ratio	0.988404989	9881d28fd3570cd6333bfac0d07f3435b8f96fa68f39ce9235fe564cc3237b8a
prefill	F7	10	ATTENTION_CORE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	622301	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	ATTENTION_PROJECTION	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6601177	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	EMBEDDING_OUTPUT	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	18754068	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	FFN_MLP	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	20478345	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	NORM	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	1441714	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	OTHER_COMPUTE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	15466833	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	UNRESOLVED	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6450	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	ATTENTION_CORE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	ATTENTION_PROJECTION	vm_weight_segment_hits	EXACT_PER_KERNEL	events	5310451	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	EMBEDDING_OUTPUT	vm_weight_segment_hits	EXACT_PER_KERNEL	events	16455481	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	FFN_MLP	vm_weight_segment_hits	EXACT_PER_KERNEL	events	25278226	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	NORM	vm_weight_segment_hits	EXACT_PER_KERNEL	events	1048576	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	OTHER_COMPUTE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	UNRESOLVED	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	ATTENTION_CORE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	5310451	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	16455481	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	FFN_MLP	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	25278226	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	NORM	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	1048576	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	UNRESOLVED	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
