target_id	static_index	opcode	memory_space	has_mref	classification	sass	static_map_sha256
Q05_PREFILL_ATTN	2119	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	LDGSTS.E.BYPASS.LTC128B.128 [R212+0x7800], [R210.64] ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	2120	LDGDEPBAR	NONE	0	SPECIAL_GLOBAL_PATH_PRESENT	LDGDEPBAR ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	2147	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	LDGSTS.E.BYPASS.LTC128B.128 [R5+0x8000], [R68.64] ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	2152	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	LDGSTS.E.BYPASS.LTC128B.128 [R5+0x8800], [R66.64] ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	2157	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	LDGSTS.E.BYPASS.LTC128B.128 [R5+0x9000], [R72.64] ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	2161	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	LDGSTS.E.BYPASS.LTC128B.128 [R5+0x9800], [R70.64] ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	2162	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	LDGSTS.E.BYPASS.LTC128B.128 [R5+0xa000], [R64.64] ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	2163	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	LDGSTS.E.BYPASS.LTC128B.128 [R5+0xa800], [R74.64] ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	2164	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	LDGSTS.E.BYPASS.LTC128B.128 [R5+0xb000], [R76.64] ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	2165	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	LDGSTS.E.BYPASS.LTC128B.128 [R5+0xb800], [R78.64] ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	2170	LDGDEPBAR	NONE	0	SPECIAL_GLOBAL_PATH_PRESENT	LDGDEPBAR ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4110	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P5 STG.E [R42.64], R36 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4112	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P4 STG.E [R42.64+0x20], R37 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4113	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P3 STG.E [R42.64+0x100], R38 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4114	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P2 STG.E [R2.64], R39 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4125	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R36.64], R32 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4128	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R44.64], R28 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4131	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R42.64], R24 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4134	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R40.64], R20 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4137	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R38.64], R16 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4140	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R2.64], R12 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4143	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R46.64], R8 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4145	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R48.64], R4 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4192	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R6.64], RZ ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4195	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R4.64], RZ ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4199	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R12.64], RZ ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4203	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R16.64], RZ ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4207	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R14.64], RZ ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4211	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R20.64], RZ ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4217	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R22.64], RZ ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4226	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E.128 [R18.64], RZ ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4230	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P4 STG.E [R10.64+0x80], R17 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4232	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P5 STG.E [R10.64+0x40], R27 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4234	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P3 STG.E [R10.64+0xc0], R13 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4236	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P1 STG.E [R10.64+0x140], R7 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4237	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P0 STG.E [R10.64], R25 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4241	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P2 STG.E [R10.64+0x100], R9 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4243	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P0 STG.E [R10.64+0x180], R5 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	4246	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E [R10.64+0x1c0], R3 ;	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_PREFILL_ATTN	SUMMARY	direct=29;global_no_mref=0;special=54	NA	NA	GLOBAL_PATH_COVERAGE_UNRESOLVED	exact full-function NVBit map audited	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c
Q05_DECODE_EARLY_HEAVY	7	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@P0 LDG.E R5, [R6.64] ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	8	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@P0 LDG.E R4, [R8.64] ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	32	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	LDG.E R8, [R8.64] ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	44	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	LDG.E R8, [R8.64] ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	75	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P0 STG.E [R10.64], R9 ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	90	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E [R10.64], R13 ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	108	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E [R10.64], R13 ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	120	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E [R4.64], R7 ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	132	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	LDG.E R15, [R14.64] ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	138	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E [R10.64], R9 ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	152	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	LDG.E R13, [R12.64] ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	166	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E [R14.64], R9 ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	178	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	LDG.E R13, [R12.64] ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	192	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E [R14.64], R9 ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	203	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	LDG.E R11, [R10.64] ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	211	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E [R8.64], R5 ;	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_EARLY_HEAVY	SUMMARY	direct=16;global_no_mref=0;special=0	NA	NA	ALL_DETECTED_GLOBAL_PATHS_COVERED	exact full-function NVBit map audited	a761d1e0c0d5dada059e00b76552e9247663178342b667a4afd63fc4cc1505d7
Q05_DECODE_KV_ATTN	30	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@P1 LDG.E R3, [R20.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	31	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@P1 LDG.E R0, [R20.64+0x4] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	35	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P0 LDG.E R9, [R18.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	45	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@P2 LDG.E R0, [R18.64+0x4] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	47	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P2 LDG.E R13, [R18.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	53	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@P2 LDG.E R193, [R18.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	129	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P5 STG.E.128 [R4.64+0x800], RZ ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	132	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P0 STG.E.128 [R4.64+0x1800], RZ ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	135	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P2 STG.E.128 [R4.64], RZ ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	137	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P1 STG.E.128 [R4.64+0x1000], RZ ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	139	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P4 STG.E.128 [R4.64+0x2000], RZ ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	142	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P3 STG.E.128 [R4.64+0x2800], RZ ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	145	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P2 STG.E.128 [R4.64+0x3000], RZ ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	149	STG.E.128	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P1 STG.E.128 [R4.64+0x3800], RZ ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	153	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P5 STG.E [R16.64+0x20], R3 ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	157	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P4 STG.E [R16.64+0x40], R19 ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	159	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P3 STG.E [R16.64+0x60], R15 ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	162	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P2 STG.E [R16.64+0x80], R13 ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	163	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P1 STG.E [R16.64+0xa0], R11 ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	165	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P0 STG.E [R16.64+0xc0], R9 ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	166	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@!P5 STG.E [R16.64], R5 ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	169	STG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	STG.E [R16.64+0xe0], R3 ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	181	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	@P0 LDG.E R7, [R18.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	217	LDG.E	GLOBAL	1	DIRECT_GLOBAL_MREF_CAPTURED	LDG.E R18, [R18.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	408	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P2 LDGSTS.E.BYPASS.LTC128B.128 [R241], [R12.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	412	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P5 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x800], [R8.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	417	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P3 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x1000], [R10.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	442	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P4 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x1800], [R12.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	447	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P2 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x2000], [R20.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	452	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P5 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x2800], [R18.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	459	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P3 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x3000], [R16.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	466	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P6 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x3800], [R14.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	478	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P4 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x4000], [R12.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	488	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P1 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x4800], [R10.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	497	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P5 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x5000], [R42.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	506	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P2 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x5800], [R40.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	516	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P6 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x6000], [R38.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	523	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P4 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x6800], [R48.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	533	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P3 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x7000], [R46.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	541	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P5 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x7800], [R42.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	547	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P1 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x8000], [R40.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	556	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P6 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x8800], [R38.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	565	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P4 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x9000], [R44.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	575	LDGSTS.E.BYPASS.LTC128B.128	GLOBAL_TO_SHARED	1	SPECIAL_GLOBAL_PATH_PRESENT	@!P2 LDGSTS.E.BYPASS.LTC128B.128 [R241+0x9800], [R30.64] ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
Q05_DECODE_KV_ATTN	578	LDGDEPBAR	NONE	0	SPECIAL_GLOBAL_PATH_PRESENT	LDGDEPBAR ;	5e0254ebbb9c82e806f78227d9e6b68db2a62f6fa681b6f80bb22464e6169d86
