target	run_id	static_index	occurrence	execution_status	warp_records	active_lane_address_events	access_kind	width_classification	start_unique_exact_va	start_unique_4k_pages	start_unique_128b_lines	width_exact_event_count	width_unknown_event_count	exact_width_subset_touched_4k_pages	exact_width_subset_touched_128b_lines	object_attribution	footprint_semantics
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3456	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3569	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3573	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3581	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3582	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3590	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3594	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3707	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3711	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3719	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3720	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3727	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3729	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3818	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3844	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3851	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3854	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3927	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3928	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3932	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3933	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3991	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3994	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4002	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4003	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4080	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4084	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4090	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4091	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4150	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4154	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4160	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4161	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4238	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4242	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4248	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4249	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4308	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4312	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4318	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4319	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4396	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4400	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4406	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4407	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4450	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4467	0	EXECUTED_SHARD	2432	77824	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	77824	608	9728	77824	0	608	9728	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4474	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4477	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
