target	run_id	static_index	execution_status	active_lane_address_events	static_map_sha256	static_row_sha256	opcode	sass	width_classification	width_bytes	evidence
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3017	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	7864985ccd92b0c24709792f1a1048097ce321e5397b40493beab204d2842d9d	STG.E.128	@P0 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3021	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	c35fd0fc3fbbc54f748145635245517615c4676941a7434878a23879b739bd49	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3029	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	d97044362ad1330973537b9671ebf235fdf1357159eb3817d201ad38d93cdf8b	STG.E.U8	@P3 STG.E.U8 [R18], R17 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3030	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	8ddb2777d3646f6173700fa7b139951b9e73f7014520369b88db588dfaa0dc65	STG.E.U8	@P6 STG.E.U8 [R4+0x10], R22 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3038	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	d1c678b9dc7a377f92293d017cd79dbe007815bf19e6d04b6bead785e4540e78	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R136, [R20] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3042	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	e20f08d081c8ecfbb85d1d8ef0dbdb09ec7d27653736e91977070a7d04dd6343	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R132, [R4+0x100] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3155	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	f1a15aaa5c8ab0874831073b816a78ba5e6fbcc462bbb3e27e094ebcf5d0c55f	STG.E.128	@P0 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3159	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	9ee32f72c07c9a80640fc34940672e12b6f13b7a7787e38f2a7f77368d1b94cf	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3167	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	dee4f998b27a8d1154b71a9da3024415e503d0d08224a48bead73062acc20e67	STG.E.U8	@P3 STG.E.U8 [R18], R17 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3168	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	203287963ee6f06358c86a238ba62c207f1b2ed24fbd487d4165a9d1c16fb9f7	STG.E.U8	@P6 STG.E.U8 [R4+0x10], R22 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3176	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	108dcefbf28b97e6fb1523f5bb146a17df2dcf839e4d4ce00c76dca910536bba	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R136, [R20] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3180	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	861e5b0302e4f4aeb263b81334024f7abf7caf0c4a3ba53a49ac97fe668a2a86	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R132, [R4+0x100] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3293	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	dae3cb4786f8accebad8bb006cfb641f8135c6d530c0bcaa51410909105b2434	STG.E.128	@P0 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3297	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	fedcb4ee1a1560f16503f037a5938938279040f2f389404301969c257114b4f0	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3305	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	08377fdd238c07c36fa10c389d512b2ea3a7955c8ccbcab3ba7bb097e53760e3	STG.E.U8	@P3 STG.E.U8 [R18], R17 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3306	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	650b995e11c8f5e306aa9689f79da9b53a1d4cf4018f9c866f927ee118a449c6	STG.E.U8	@P6 STG.E.U8 [R4+0x10], R22 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3314	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	47fee7493db4d25c76c60ea43a30073c6db3e793acc9ef35b3139640985d5af9	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R136, [R20] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3318	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	cb3b1d240c2a9ac8fd34e5ff65ecda821409aaf654217e0113148bd17e300407	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R132, [R4+0x100] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3431	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	952a62265c352d41a811d39ba86cd41156db54dab662c024e9b00b87965cc017	STG.E.128	@P0 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3435	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	77878e02bd8e43d2be40e570c25cf5ae9843666a5b2f703fdcafaac53c684a94	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3443	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	b6363704c96e4223a63d6035040e025d459898adb413ab71f2e03a4ca90e81ba	STG.E.U8	@P3 STG.E.U8 [R18], R17 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3444	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	f0e12f0f7c2a4708a269828e5d63eda255f1d5edb9032af8f43c8b19bd79a779	STG.E.U8	@P6 STG.E.U8 [R4+0x10], R22 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3452	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	d4521fa9464d65ba85a84e6af67744c38007a5db04fffde1474398d5ad872fc9	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R136, [R20] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3456	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	cf3b3cf7f4147bd6f62acf977fc1e9acaac45b7f4a0d8b0a61b7713830769ad9	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R132, [R4+0x100] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3569	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	9ab5e9e05a1c425babb6bd1973d00b546e13266f33a1196d9267496b79610a16	STG.E.128	@P0 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3573	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	120cf2e99e15ecedd682287edbdc4db05700ad4b895d25636da083e0078b5570	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3581	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	2086b81de922d612868b6f8f83a73a45482f0de37738e7d90dcb04a1de9c8d1a	STG.E.U8	@P3 STG.E.U8 [R22], R17 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3582	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	f830b2affd7af02d9d03adde73c98160f2320db7307b33b1c821644973a187e1	STG.E.U8	@P6 STG.E.U8 [R4+0x10], R24 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3590	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	1514d990156b8d81d5651a21ead49cfd9e9e140c3f54e73549d9c6fb9e2204cc	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R136, [R18] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3594	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	39b5807a61d37de7f9ac92a0bd88b79426627c4521a999a22a6c8a410548f99f	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R132, [R4+0x100] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3707	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	d61e4f90d65de288c3fb389eb1f3fd587143d5ad5f676ea4bfc02f44a94afd5a	STG.E.128	@P0 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3711	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	985507e6b7dc9b66643fa6f76ea80486131ab9e7b7502aa90ab6e29822b8ee2d	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3719	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	18cf44b0bf66424707d2e8a893973d347de3b361d30a5a6140bb7857bb513a12	STG.E.U8	@P3 STG.E.U8 [R12], R17 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3720	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	610d161101c69db755600cd1ebea3ea194903d26468743a04fb046f80079ba83	STG.E.U8	@P6 STG.E.U8 [R4+0x10], R20 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3727	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	9bff932997f80398767c8a12dcea9a4e58b416c574a98ed2bff7b9aae2d9ece2	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R136, [R18.64+UR4] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3729	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	8f97b2b590223e8f3b6f265f06e53b3f4e1dc2db24a337dc6f3b5e570a2a064d	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R132, [R18.64+UR4+0x100] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3818	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	5cdda8c29dbc8d57f8a64c7480d6fe707610b0dbad45a6e569c8197f1ee36758	STG.E.128	@P1 STG.E.128 [R14.64+UR4], R16 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3844	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	f48ea7585fdc6c9dee0b887b67143db2aa1994579c3185a8dd449a9234a09254	STG.E.128	@P5 STG.E.128 [R14.64+UR4+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3851	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	189ca7c02378c7142ac2c74658f8b4dfafaf0adcf930d1efe8ec1a1d4674c63b	STG.E.U8	@P5 STG.E.U8 [R2.64+UR4], R9 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3854	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	c41dae244d127d109340abd202f1027d4fbd10bf5280cf03c03c24a6dd20ded4	STG.E.U8	STG.E.U8 [R12.64+UR4+0x10], R0 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3927	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	9d98ef082960fa457e481d32640ab79ec84c15400fb8e1cfe21a7dffb8e6132f	STG.E.128	@P1 STG.E.128 [R184], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3928	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	9ee736152e6dce6c367f6893a7a849d58bc748c4acff51e6ff787c736e0148b1	STG.E.128	@P0 STG.E.128 [R184+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3932	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	103747431b49dd401ae9bcc31368f6eff36c909d9311b13a7da6cb35f701b132	STG.E.U8	@P6 STG.E.U8 [R182+0x10], R17 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3933	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	8d268dcbf1d29e69255e11083bd010a15816909e2471601069f79693cfae2415	STG.E.U8	@P3 STG.E.U8 [R182], R15 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3991	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	fc26b0c8f5414c000c1d192685ca1bfca34eb27b85b1373b5c773a85b66d8dfd	STG.E.128	@P2 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3994	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	67e0b3ed5e318dfc97f501e29238e921af2170a1c8d918b1f5b4e10abd9f0f67	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4002	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	fdd5ef0f66abcad471b5a555f0e3678bc1c5fb8184f35217f85e4cdcf15dbd0b	STG.E.U8	@P3 STG.E.U8 [R16], R19 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4003	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	a2d2b77ba1410f9569d9da2469826e329690fb6b0ac9925350455983ce60d4aa	STG.E.U8	@P6 STG.E.U8 [R4+0x10], R18 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4080	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	bd4a1c181190b7e9993b8833f3c2ce6d24887057df65de53c91cb60b18b7867f	STG.E.128	@P2 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
