state	replicate	stride_bytes	locations	bytes	warps	steps	samples	policy	warmup_batches	thrash_bytes	cycles_per_load	overhead_cycles
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	324	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	449	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	356	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1024	268435456	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	646	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	346	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	317	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	311	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	424	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	303	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	303	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	1536	402653184	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	537	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	340	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	497	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	362	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	408	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	353	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	308	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	2048	536870912	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	304	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	256	536870912	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	512	1073741824	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	346	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	768	1610612736	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	309	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	304	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	304	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	304	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	304	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	304	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	304	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1024	2147483648	1	512	50	cg	2	0	302	0
CG_TARGETED	0	2097152	1536	3221225472	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1536	3221225472	1	512	50	cg	2	0	303	0
CG_TARGETED	0	2097152	1536	3221225472	1	512	50	cg	2	0	585	0
