phase	launch_ordinal	semantic_range	semantic_class	start_ns	end_ns	duration_ns	stream	correlation_id	demangled_name	mangled_name	grid_x	grid_y	grid_z	block_x	block_y	block_z	static_smem	dynamic_smem
prefill	787	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233396091	7233397723	1632	7	21164	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	788	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233398299	7233399483	1184	7	21169	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	789	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233416475	7233417307	832	7	21200	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	790	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233418587	7233420571	1984	7	21207	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	791	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233421179	7233423227	2048	7	21213	void at::native::<unnamed>::write_indices<int>(long *, at::native::<unnamed>::TensorDims<T1>, int, T1)	117	1	1	1	256	1	1	0	0
prefill	792	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233431227	7233434267	3040	7	21224	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	12	1	1	128	1	1	0	0
prefill	793	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7233451483	7233459163	7680	7	21254	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)	119	8	6	8	32	1	1	0	16896
prefill	794	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7233459707	7233460987	1280	7	21255	void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)	130	24	1	1	32	16	1	0	0
prefill	795	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7233461531	7233462683	1152	7	21265	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	120	5	1	1	128	1	1	0	0
prefill	796	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7233472604	7233480540	7936	7	21293	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)	119	8	6	8	32	1	1	0	16896
prefill	797	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7233481180	7233482364	1184	7	21294	void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)	130	24	1	1	32	16	1	0	0
prefill	798	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7233482940	7233483932	992	7	21304	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	121	5	1	1	128	1	1	0	0
prefill	799	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233491036	7233498652	7616	7	21332	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)	119	8	16	1	32	1	1	0	16896
prefill	800	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233503356	7233505084	1728	7	21342	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	1	1	1	128	1	1	0	0
prefill	801	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233508860	7233510684	1824	7	21354	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	68	12	1	1	128	1	1	0	0
prefill	802	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233515100	7233519228	4128	7	21361	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	122	16	1	1	128	1	1	0	0
prefill	803	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233526524	7233528188	1664	7	21382	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	804	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233532988	7233534588	1600	7	21415	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	805	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233535196	7233536412	1216	7	21420	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	806	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233547004	7233547836	832	7	21451	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	807	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233550620	7233552636	2016	7	21458	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	808	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233553212	7233555484	2272	7	21464	void at::native::<unnamed>::write_indices<int>(long *, at::native::<unnamed>::TensorDims<T1>, int, T1)	117	2	1	1	256	1	1	0	0
prefill	809	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233563100	7233571484	8384	7	21475	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	1836	1	1	128	1	1	0	0
prefill	810	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7233591644	7233622301	30657	7	21501	ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn	187	6	8	1	128	1	1	49152	24576
prefill	811	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7233622909	7233624605	1696	7	21511	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	120	689	1	1	128	1	1	0	0
prefill	812	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233625245	7233655101	29856	7	21534	ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn	187	6	8	1	128	1	1	49152	24576
prefill	813	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233655773	7233657373	1600	7	21544	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	121	689	1	1	128	1	1	0	0
prefill	814	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233657917	7233682589	24672	7	21568	ampere_bf16_s1688gemm_bf16_128x128_ldg8_f2f_stages_32x1_tn	84	16	4	1	128	1	1	32768	0
prefill	815	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233683165	7233687293	4128	7	21579	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	1	1	1	128	1	1	0	0
prefill	816	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233687837	7233692093	4256	7	21591	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	68	1836	1	1	128	1	1	0	0
prefill	817	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233692637	7233710141	17504	7	21598	void at::native::indexFuncLargeIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, (bool)1, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, T3, long, long, const T8 &, T1)	125	608	1	1	128	1	1	0	0
prefill	818	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233710685	7233712349	1664	7	21619	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	819	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233712925	7233714557	1632	7	21652	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	820	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233715133	7233716317	1184	7	21657	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	821	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233730142	7233730974	832	7	21684	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	822	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233732286	7233734334	2048	7	21691	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	823	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233786846	7233787646	800	7	21764	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	122	16	1	1	128	1	1	0	0
prefill	824	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233797950	7233801374	3424	7	21785	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	825	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233804382	7233805950	1568	7	21818	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	826	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233806494	7233807582	1088	7	21823	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	827	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233818366	7233819198	832	7	21854	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	828	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233820094	7233821950	1856	7	21861	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	829	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233822590	7233824798	2208	7	21867	void at::native::<unnamed>::write_indices<int>(long *, at::native::<unnamed>::TensorDims<T1>, int, T1)	117	1	1	1	256	1	1	0	0
prefill	830	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233832190	7233835902	3712	7	21878	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	48	1	1	128	1	1	0	0
prefill	831	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7233858463	7233871391	12928	7	21908	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)	119	8	6	1	32	1	1	0	16896
prefill	832	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7233871967	7233873119	1152	7	21917	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	120	18	1	1	128	1	1	0	0
prefill	833	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7233877471	7233890591	13120	7	21945	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)	119	8	6	1	32	1	1	0	16896
prefill	834	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7233891263	7233892255	992	7	21954	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	121	18	1	1	128	1	1	0	0
prefill	835	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233899135	7233906911	7776	7	21982	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)	119	8	16	1	32	1	1	0	16896
prefill	836	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233909119	7233911071	1952	7	21992	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	1	1	1	128	1	1	0	0
prefill	837	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233914591	7233916447	1856	7	22004	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	68	48	1	1	128	1	1	0	0
prefill	838	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233920831	7233933023	12192	7	22011	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	122	16	1	1	128	1	1	0	0
prefill	839	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233933663	7233935263	1600	7	22032	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	840	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233938783	7233940415	1632	7	22065	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	841	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233940959	7233942079	1120	7	22070	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	842	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233952959	7233953791	832	7	22101	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	843	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233955295	7233957279	1984	7	22108	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	844	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233957919	7233960223	2304	7	22114	void at::native::<unnamed>::write_indices<int>(long *, at::native::<unnamed>::TensorDims<T1>, int, T1)	117	2	1	1	256	1	1	0	0
prefill	845	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7233967615	7233976832	9217	7	22125	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	2044	1	1	128	1	1	0	0
prefill	846	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7233994176	7234024672	30496	7	22151	ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn	187	6	8	1	128	1	1	49152	24576
prefill	847	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7234025248	7234027008	1760	7	22161	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	120	767	1	1	128	1	1	0	0
prefill	848	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7234027616	7234057632	30016	7	22184	ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_32x6_tn	187	6	8	1	128	1	1	49152	24576
prefill	849	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7234058176	7234059840	1664	7	22194	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	121	767	1	1	128	1	1	0	0
prefill	850	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7234060480	7234084608	24128	7	22218	ampere_bf16_s1688gemm_bf16_128x128_ldg8_f2f_stages_32x1_tn	84	16	4	1	128	1	1	32768	0
prefill	851	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7234085184	7234089536	4352	7	22229	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	1	1	1	128	1	1	0	0
