target	run_id	static_index	classification	object_class	object_name	active_lane_events	exact_bytes	binding
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	157	EXECUTED_SHARD	KV_CACHE	past_key_values[9][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	166	EXECUTED_SHARD	KV_CACHE		114688	1835008	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	166	EXECUTED_SHARD	KV_CACHE	past_key_values[10][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	166	EXECUTED_SHARD	KV_CACHE	past_key_values[10][1]	17152	274432	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	166	EXECUTED_SHARD	KV_CACHE	past_key_values[11][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	166	EXECUTED_SHARD	KV_CACHE	past_key_values[7][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	166	EXECUTED_SHARD	KV_CACHE	past_key_values[8][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	166	EXECUTED_SHARD	KV_CACHE	past_key_values[9][0]	16896	270336	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	166	EXECUTED_SHARD	KV_CACHE	past_key_values[9][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	168	EXECUTED_SHARD	KV_CACHE		114688	1835008	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	168	EXECUTED_SHARD	KV_CACHE	past_key_values[10][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	168	EXECUTED_SHARD	KV_CACHE	past_key_values[10][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	168	EXECUTED_SHARD	KV_CACHE	past_key_values[11][1]	16640	266240	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	168	EXECUTED_SHARD	KV_CACHE	past_key_values[7][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	168	EXECUTED_SHARD	KV_CACHE	past_key_values[8][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	168	EXECUTED_SHARD	KV_CACHE	past_key_values[9][0]	17408	278528	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	168	EXECUTED_SHARD	KV_CACHE	past_key_values[9][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	169	EXECUTED_SHARD	KV_CACHE		114688	1835008	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	169	EXECUTED_SHARD	KV_CACHE	past_key_values[10][0]	16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	169	EXECUTED_SHARD	KV_CACHE	past_key_values[10][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	169	EXECUTED_SHARD	KV_CACHE	past_key_values[11][1]	17664	282624	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	169	EXECUTED_SHARD	KV_CACHE	past_key_values[7][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	169	EXECUTED_SHARD	KV_CACHE	past_key_values[8][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	169	EXECUTED_SHARD	KV_CACHE	past_key_values[9][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	169	EXECUTED_SHARD	KV_CACHE	past_key_values[9][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	183	EXECUTED_SHARD	KV_CACHE		114688	1835008	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	183	EXECUTED_SHARD	KV_CACHE	past_key_values[10][0]	17920	286720	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	183	EXECUTED_SHARD	KV_CACHE	past_key_values[10][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	183	EXECUTED_SHARD	KV_CACHE	past_key_values[11][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	183	EXECUTED_SHARD	KV_CACHE	past_key_values[7][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	183	EXECUTED_SHARD	KV_CACHE	past_key_values[8][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	183	EXECUTED_SHARD	KV_CACHE	past_key_values[9][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	183	EXECUTED_SHARD	KV_CACHE	past_key_values[9][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	186	EXECUTED_SHARD	AMBIGUOUS_RUNTIME_RANGE		98112	1569792	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	186	EXECUTED_SHARD	KV_CACHE		16576	265216	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	186	EXECUTED_SHARD	KV_CACHE	past_key_values[11][0]	128	2048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	186	EXECUTED_SHARD	KV_CACHE	past_key_values[12][1]	16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	186	EXECUTED_SHARD	KV_CACHE	past_key_values[17][1]	16	256	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	186	EXECUTED_SHARD	KV_CACHE	past_key_values[18][0]	16	256	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	186	EXECUTED_SHARD	KV_CACHE	past_key_values[18][1]	16	256	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	186	EXECUTED_SHARD	KV_CACHE	past_key_values[19][0]	16	256	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	188	EXECUTED_SHARD	AMBIGUOUS_RUNTIME_RANGE		98176	1570816	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	188	EXECUTED_SHARD	KV_CACHE		16512	264192	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	188	EXECUTED_SHARD	KV_CACHE	past_key_values[11][0]	128	2048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	188	EXECUTED_SHARD	KV_CACHE	past_key_values[12][1]	16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	192	EXECUTED_SHARD	AMBIGUOUS_RUNTIME_RANGE		98304	1572864	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	192	EXECUTED_SHARD	KV_CACHE		16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	192	EXECUTED_SHARD	KV_CACHE	past_key_values[12][1]	16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	196	EXECUTED_SHARD	AMBIGUOUS_RUNTIME_RANGE		98304	1572864	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	196	EXECUTED_SHARD	KV_CACHE		16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	196	EXECUTED_SHARD	KV_CACHE	past_key_values[12][1]	16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	200	EXECUTED_SHARD	AMBIGUOUS_RUNTIME_RANGE		98304	1572864	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	200	EXECUTED_SHARD	KV_CACHE		16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	200	EXECUTED_SHARD	KV_CACHE	past_key_values[12][1]	16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	203	EXECUTED_SHARD	AMBIGUOUS_RUNTIME_RANGE		98304	1572864	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	203	EXECUTED_SHARD	KV_CACHE		16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	203	EXECUTED_SHARD	KV_CACHE	past_key_values[12][1]	16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	207	EXECUTED_SHARD	AMBIGUOUS_RUNTIME_RANGE		98304	1572864	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	207	EXECUTED_SHARD	KV_CACHE		16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	207	EXECUTED_SHARD	KV_CACHE	past_key_values[12][1]	16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	210	EXECUTED_SHARD	AMBIGUOUS_RUNTIME_RANGE		98304	1572864	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	210	EXECUTED_SHARD	KV_CACHE		16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	210	EXECUTED_SHARD	KV_CACHE	past_key_values[12][1]	16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	245	EXECUTED_SHARD	AMBIGUOUS_RUNTIME_RANGE		65744	1051904	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	245	EXECUTED_SHARD	KV_CACHE		32672	522752	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	245	EXECUTED_SHARD	UNKNOWN_RUNTIME		16272	260352	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	245	EXECUTED_SHARD	KV_CACHE	past_key_values[10][0]	16	256	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	245	EXECUTED_SHARD	KV_CACHE	past_key_values[10][1]	16	256	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	245	EXECUTED_SHARD	KV_CACHE	past_key_values[1][1]	16240	259840	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	245	EXECUTED_SHARD	KV_CACHE	past_key_values[8][1]	16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	245	EXECUTED_SHARD	KV_CACHE	past_key_values[9][1]	16	256	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	247	EXECUTED_SHARD	AMBIGUOUS_RUNTIME_RANGE		65792	1052672	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	247	EXECUTED_SHARD	KV_CACHE		32512	520192	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	247	EXECUTED_SHARD	UNKNOWN_RUNTIME		16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	247	EXECUTED_SHARD	KV_CACHE	past_key_values[1][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	247	EXECUTED_SHARD	KV_CACHE	past_key_values[8][1]	16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	249	EXECUTED_SHARD	AMBIGUOUS_RUNTIME_RANGE		65664	1050624	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	249	EXECUTED_SHARD	KV_CACHE		32640	522240	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	249	EXECUTED_SHARD	UNKNOWN_RUNTIME		16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	249	EXECUTED_SHARD	KV_CACHE	past_key_values[1][1]	16256	260096	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	249	EXECUTED_SHARD	KV_CACHE	past_key_values[8][1]	16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	250	EXECUTED_SHARD	AMBIGUOUS_RUNTIME_RANGE		65664	1050624	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	250	EXECUTED_SHARD	KV_CACHE		32640	522240	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	250	EXECUTED_SHARD	UNKNOWN_RUNTIME		16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	250	EXECUTED_SHARD	KV_CACHE	past_key_values[1][1]	16256	260096	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	250	EXECUTED_SHARD	KV_CACHE	past_key_values[8][1]	16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	251	EXECUTED_SHARD	AMBIGUOUS_RUNTIME_RANGE		65664	1050624	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	251	EXECUTED_SHARD	KV_CACHE		32640	522240	SAME_PROCESS_ADDRESS_CONTEXT
