relative_path	size_bytes	sha256
source/transformers-main/src/transformers/convert_slow_tokenizers_checkpoints_to_fast.py	5790	72543ac345bcbdf2ff0ab443a4f04ee02197031006e0027da5bf182f930f8690
source/transformers-main/src/transformers/core_model_loading.py	84952	c5b6bcdb6401a3cfdf825bc979d41ac3e7e075e09459021363dce5e68c54de22
source/transformers-main/src/transformers/data/__init__.py	1490	32e5d27214f3452694b540c2d6e49e0e41e249b8edad0660e08a0a78a1e81fa0
source/transformers-main/src/transformers/data/data_collator.py	71161	2438edda2caf1d37b85eb9eac800853a3cbff096c1ede6d4238a05030d7b7bb9
source/transformers-main/src/transformers/data/datasets/__init__.py	724	fca1afab413ab8eda24f42b397f1c3248bb3f7191099e3c681faa4454e21bd2f
source/transformers-main/src/transformers/data/datasets/glue.py	6086	e0b64982d1a6dbbadeedfa1ce8a399dab0190773e8092d7426c43eb1bba6201a
source/transformers-main/src/transformers/data/datasets/squad.py	9145	55a64d6764b2c996e038583e86a9e4788d1ab6b80d210c395c160f7985e9e0c2
source/transformers-main/src/transformers/data/metrics/__init__.py	3640	926f7283e86de706c962569e06426c9336a98dfa62bfdc0f02b0cfff99380d0c
source/transformers-main/src/transformers/data/metrics/squad_metrics.py	29793	0f7ce9b9464f8f9e0c981d660886511289fb397e9a803f80df0b0850a645c796
source/transformers-main/src/transformers/data/processors/__init__.py	1014	96f3799a9f6676baf9bfa42f653e9572867bf33654bd78ae9939ba19dbe582fa
source/transformers-main/src/transformers/data/processors/glue.py	21368	7be4db488405276f568719d2d6b9fe35eeb54dfdf6d8487d1f32b2651d9cf795
source/transformers-main/src/transformers/data/processors/squad.py	28895	b7b0671f3e9e3ecdd361f50903831e911f387d08f0ee8711e876c25724322c11
source/transformers-main/src/transformers/data/processors/utils.py	12829	2048866f8bb9cfcd2638568552745592493b953fa5d7d525953d39154601c55a
source/transformers-main/src/transformers/data/processors/xnli.py	3466	e84fa1bdb78cd869ff70a0aac01e5eab5cc75c3462b434e06a6ea9ae77c2f8a1
source/transformers-main/src/transformers/debug_utils.py	12964	072df38b3c2a64589845cf21098dddd1bb7ca8e6c28c812b56e24ad712441aba
source/transformers-main/src/transformers/dependency_versions_check.py	2099	523dcce519f7f0c0e32e0e6af43033d931a739dbe4743a70ad2af11a356e9103
source/transformers-main/src/transformers/dependency_versions_table.py	3180	20dc301702d534778ac840620eda15ce86cf3186c74dbd19a53edb81c1274c72
source/transformers-main/src/transformers/distributed/__init__.py	1747	240549701c69a7e899458a2c9760624e6fc5d2821d80c9c83490dc1fb13e67cd
source/transformers-main/src/transformers/distributed/configuration_utils.py	4385	c25e297b1373f1060de7668d1ee3b2bd1e136298373b4e9315041d1b588aa5c4
source/transformers-main/src/transformers/distributed/fsdp.py	10784	38539d5d2e87ff7b3bdbe81d5de590f3a0d3f93b2b73efb1439d9d9fef604146
source/transformers-main/src/transformers/distributed/mixin.py	11617	06bfa915876e9d39febab6d7df1e9f740b468a2e3df7c35e46d4323bed75f3b6
source/transformers-main/src/transformers/distributed/pipeline_parallel.py	12421	b02dbf05a01067747ccb011a55e604e4a687f7cc1262f22e97e1a2fde7bfe395
source/transformers-main/src/transformers/distributed/sharding_utils.py	17021	e11e817cdb65fb5fd281353172fa4dba5f920ec70d49a44b025d3ced91d8cee5
source/transformers-main/src/transformers/distributed/tensor_parallel.py	38102	486f169684a975a22ba422aeb1e6975ddcfc57901b2611a85b0036705c961c31
source/transformers-main/src/transformers/distributed/utils.py	14265	9f1fa8ea2fd400a3f18517b60c53a72ea9437b7780a92e86a5be1a5d001f2bae
source/transformers-main/src/transformers/dynamic_module_utils.py	36558	befd9149d1ead0801b4ea1152280b0c60ab3fd52cf222b15b37dac84e61d67af
source/transformers-main/src/transformers/exporters/__init__.py	1134	db395d58b5147200da180001354bf4f68f7648e2a22806f2b8fdb58d78128749
source/transformers-main/src/transformers/exporters/auto.py	8089	dfaf8ad0439db7c953640a5da7482365a74997261c502040d98a2340a8089b89
source/transformers-main/src/transformers/exporters/base.py	9768	8bd04c044e96b21938486db3b7b962a1ec4fca7091db457c145ce562e2047915
source/transformers-main/src/transformers/exporters/configs.py	9358	d364d992b07165ec0aeaac84384820640ef717984c0b157010cb26b1160c7bd6
source/transformers-main/src/transformers/exporters/exporter_dynamo.py	34736	105ff4516d2a8b07100335c02d972db2179155f98a975669c438d72a80d27142
source/transformers-main/src/transformers/exporters/exporter_executorch.py	68910	92551ed4aeb4f922a6403e097f3e922b92956573725b01836973f53735836657
source/transformers-main/src/transformers/exporters/exporter_onnx.py	53348	f98f01f8065758d8d4e5898caf2a1a94ce8f716358eadf72a93f4558bb879a33
source/transformers-main/src/transformers/exporters/exporter_openvino.py	111394	89f4f36b9165fe86b5ae16dc0ae7b6bda72cf401aaab301df7d561e7c4755c4f
source/transformers-main/src/transformers/exporters/utils.py	62213	ad8963052f1bca1ba8f7cc959e167b85a79283f7ebaf26dd2d102da5d4efbb6d
source/transformers-main/src/transformers/feature_extraction_sequence_utils.py	19434	db6b08c4847ba853194066ae00d438bed672acbefcad6011a424824dca04e12d
source/transformers-main/src/transformers/feature_extraction_utils.py	30765	fe1c820fd074041f73dfdbdf88b3a46c04a40eeebf9bb6351d10af183ac0cfe7
source/transformers-main/src/transformers/file_utils.py	2936	c09daff2364df06d1d384740fef5bc78afa343f22e616b7a3cb244b6736b96c3
source/transformers-main/src/transformers/fusion_mapping.py	10582	9a05ab8ccc0ab4756526bcb76c05099a8ec3f1b634c617c620305d1a81cc2f0c
source/transformers-main/src/transformers/generation/__init__.py	7420	06a9b6b388ad584faef09359b42118e5f1fb40c7b41ad8e9d9fac79f8e20553c
source/transformers-main/src/transformers/generation/candidate_generator.py	92002	611a73a231f978833f5b108d4ee99e61efad6a61fc0c62fa7caa9b5d847d630a
source/transformers-main/src/transformers/generation/configuration_utils.py	103018	dc0f4d9936c49f415abe13dc3c365f0059b1c6cc58e83e9c0a3203eadcd6b6fb
source/transformers-main/src/transformers/generation/continuous_batching/__init__.py	1027	5f76e8f2fc0b6771e050bd33e4a027a3210541bd5584bc1fd27280c95afe456b
source/transformers-main/src/transformers/generation/continuous_batching/cache.py	39581	5875dd136a7761d3462eb1f4a819a7d5c9c6ba57c765c4f1f2b420a829876516
source/transformers-main/src/transformers/generation/continuous_batching/cache_allocators/__init__.py	418	c30795e5be9ff98f0f8ecc0604418e80c8834081219e037563f5fab96f5ef4dd
source/transformers-main/src/transformers/generation/continuous_batching/cache_allocators/cache_allocator.py	19664	ace88c3c8325dde23ba30179924ef48c68a3c32d87199d8e5ff9213f537f0021
source/transformers-main/src/transformers/generation/continuous_batching/cache_allocators/cache_pool.py	6199	fb6f01aeed485e0befbb43f816a82babbf5367ecfb76105888a243933a88c2f2
source/transformers-main/src/transformers/generation/continuous_batching/cache_allocators/full_attention.py	12889	cb4793407733aafd6d91fb95218631848442c5f38971e00e6dfb5085e2dcb34d
source/transformers-main/src/transformers/generation/continuous_batching/cache_allocators/sliding_attention.py	10395	b8aebf9af94ef5efbbc2086d864dbe5646d9c2a7de7f6b460adc1a69bf2144b6
source/transformers-main/src/transformers/generation/continuous_batching/cb_logits_processors.py	17211	b2ac7befd693635db2ea38a68aa18c639c0885d0bdda1e3d7e3467e3fd9a800f
source/transformers-main/src/transformers/generation/continuous_batching/continuous_api.py	74322	5be1f84a4bddffed3b17672429c125bf82b77feadb34bc03ce5d9cd44d858a1f
source/transformers-main/src/transformers/generation/continuous_batching/distributed.py	10414	c705533fd485e1d2ac54b75043f633dc9e8a79358fdef45fcafe30e8f6049ca4
source/transformers-main/src/transformers/generation/continuous_batching/initialization.py	17048	ecb663c2d7d19e9429f226063ead32a4a32cf94f38241b81deb275ca4bf50fd3
source/transformers-main/src/transformers/generation/continuous_batching/input_outputs.py	46295	d038b5618e316a2ee0d55ac85d434beed3736cf9fce45fec798ef276377c9d5c
source/transformers-main/src/transformers/generation/continuous_batching/model_runner.py	16969	882febc247e303b385457ad8a23ab3fde2f0f71c2f9159c53ae15a5d35f85510
source/transformers-main/src/transformers/generation/continuous_batching/offloading_manager.py	21554	2aee9abc688defdb58bff1eb035fd6dd6995aa85452eba5e08d802e432a7376b
source/transformers-main/src/transformers/generation/continuous_batching/requests.py	18187	a9e929ff7d91b67e72b07eb4757f16373b44f7ff383011045e3dfb8167e2c09c
source/transformers-main/src/transformers/generation/continuous_batching/scheduler.py	21654	50c243e775020d22fd23e62d463133ca48a38c36fa23a509709905aefacf190a
source/transformers-main/src/transformers/generation/continuous_batching/utils.py	10119	c3992de308d8d94093f7381db405f30da6d387a1c59f7dca61860e04cdb27ddd
source/transformers-main/src/transformers/generation/logits_process.py	151644	74401e23ae7c4124e1efd085153c0d555e78b99dd87e5afd087b5b2a94e4d369
source/transformers-main/src/transformers/generation/stopping_criteria.py	34389	8fb0cbc67043fe1190091f7db2287fd7e8262cc62e215c98ed51841e43e73bad
source/transformers-main/src/transformers/generation/streamers.py	16609	988d42eeb1968b8d0fbc5f1dc1f0fd2bab87e9e0740141024c6c1475f7cc51c1
source/transformers-main/src/transformers/generation/utils.py	233244	f186a9ea084274567d00ed74f69677cffcf403c72897659640427ee2fdbfda34
source/transformers-main/src/transformers/generation/watermarking.py	24583	700338c8bf212b4b49f64909193b2bd4344fa2fabeae4d962bea12b1e94cefc1
source/transformers-main/src/transformers/hf_argparser.py	19765	0471bd5e0d56f148d32a67da37120f7f1a1f27a876938fb3d0fdef1ec06a639d
source/transformers-main/src/transformers/hyperparameter_search.py	3684	91f30407e9d84c14f6b2d0b33167803efb25791ede23b4892a2209bb78f1d605
source/transformers-main/src/transformers/image_processing_backends.py	26094	539d3001944fa7d51e43336a86e800f2e3c5dd6512709f26e2d39884a052f18a
source/transformers-main/src/transformers/image_processing_base.py	23764	cef213845f00f02d98ecf8d273111e2e20404a2883a11a6afbac0414feeb9b20
source/transformers-main/src/transformers/image_processing_outputs.py	1503	841d2b5aab482e6dc9345107c438bc89e93d4613054792cef6b676b6c4277d7e
source/transformers-main/src/transformers/image_processing_utils.py	29826	fabba739ecd47b594a52f34f0349552e0304b03fbc3133e89f191ea774cdb75c
source/transformers-main/src/transformers/image_transforms.py	47203	012f40cecdc58207d346596a565fea648b4d3680041be7e55d13c2332d37dbef
source/transformers-main/src/transformers/image_utils.py	41789	61dfb55f493761bc2770884ecc59d11dc49e0af626b545deacbb94adb49f779b
source/transformers-main/src/transformers/initialization.py	12803	a2392653161633d4f8aefb473e776113ec5df8844acdba892569407ca56c2d6a
source/transformers-main/src/transformers/integrations/__init__.py	10039	84fcc8cf8cca484fe6ffb9c9e85c24d9a6121e6dee35588daac5fe9755652c96
source/transformers-main/src/transformers/integrations/accelerate.py	46592	863ddc3c52c533b2666d11cb66a3a00e90e26c2c0b2f8f065561aa62a9dd2623
source/transformers-main/src/transformers/integrations/aqlm.py	3013	10310a62842fc3a745ebce6b53af0bb42aafe94bb373274feeb9370e4ee76486
source/transformers-main/src/transformers/integrations/awq.py	4891	60936ce99269134bbc95cef4b6f5190990dcc3af2ef3798a62e3c4e62af2eb5f
source/transformers-main/src/transformers/integrations/bitnet.py	14814	1cc3e1b65d768c7056210fe972267132426d73d94646c78355d993871c7afbf8
source/transformers-main/src/transformers/integrations/bitsandbytes.py	14708	8e0498f945e0af7361ec3ee22507a65677deec19298c8b74b206d6b987674322
source/transformers-main/src/transformers/integrations/compressed_tensors.py	17283	973f2a9b7496bcaf768bd7a9e4585620f05944dabfc8a88c9fc522c3ffb84212
source/transformers-main/src/transformers/integrations/deepgemm.py	44073	c2e95104950452ea428d1713bc1b05ed9317f540df4e4aceffea30f433026c3f
source/transformers-main/src/transformers/integrations/deepspeed.py	33933	b1a40761ceaba180df509197e8b01039e3ffbe6a8add58eec1fcf6fb9cd466bd
source/transformers-main/src/transformers/integrations/eager_paged.py	3835	3b4724ac91f68b43b0025ca31591205e6b72ccc09ac5284d157fa0c9540bdda5
source/transformers-main/src/transformers/integrations/eetq.py	4860	4795a30e3ce3225eb162e5e46acc0c258e289a10321ab1ba46c5ba0cf47499ae
source/transformers-main/src/transformers/integrations/executorch.py	49431	e7466be2825a6f4888c1faace981bedf5e947a9a48635bafac9f34b5cd9014ac
source/transformers-main/src/transformers/integrations/fbgemm_fp8.py	14115	b3320de5ff58dc5fc2f1f6c1ed848664effdb3c0bdc28141ed1f012495f0429a
source/transformers-main/src/transformers/integrations/finegrained_fp8.py	52981	e86cb993a148ba7e1baffb2f8c892fa5afb31504e81992a27da75a505c914624
source/transformers-main/src/transformers/integrations/flash_attention.py	3936	a58018813c0aff5c29aa983bc0a82ce5b4b573d7665b8e9a4fb8fca0c157e98c
source/transformers-main/src/transformers/integrations/flash_paged.py	7820	81cc1ed791fb666e3cee4486f398447711eadc89fa273a4f83340d092df78168
source/transformers-main/src/transformers/integrations/flex_attention.py	14821	46655f4b8b528a75cdaa418e2fc6690fa4c2dd5e0180fe78900f4db0a7c83650
source/transformers-main/src/transformers/integrations/fouroversix.py	2966	522d4078fdc3da60a873a315807f32c9a5a3bb0e50cc4d26cf97b46c7142a5d3
source/transformers-main/src/transformers/integrations/fp_quant.py	5806	0f0e93d6b04797671cf72b188dc81cdfeda9ed4a7fb7442751ec02cd36459991
source/transformers-main/src/transformers/integrations/fsdp.py	935	4bcb8b7a2f05af12762699e0f07494fb5e21ace445ef215d82089625b8beb022
source/transformers-main/src/transformers/integrations/gemma_quant.py	11075	9bf6d109dfc3540a46953f5b183af766edcf6a044529c12d7751db47ee71cc17
source/transformers-main/src/transformers/integrations/ggml.py	15542	aaeca11c32c3b686110262979597a21e96dcf174f0a27f63cc967a0141d5d427
source/transformers-main/src/transformers/integrations/gguf/__init__.py	1775	97e1957420037aba34d3a1dfcc400ec428a6de568d677d1192001f3a71bf9c6a
source/transformers-main/src/transformers/integrations/gguf/dequant.py	39765	c4495bc30e89b06d748aaabe63a2e521b13a40227e0530ba44fb1d6460f1b786
source/transformers-main/src/transformers/integrations/gguf/gguf_config_mapping.py	5245	5e4920f3c5e798635a8218bfaec487101682bf1a589a3867ec5b4b88a6fd0bad
source/transformers-main/src/transformers/integrations/gguf/gguf_conversion_mapping.py	17701	46f2b16fc7a4b22190117374e63713c6bd3fc920621e079beec8c1a3d0f0a172
source/transformers-main/src/transformers/integrations/gguf/gguf_tokenizer_mapping.py	11911	1638422b2c9d305a359fb1e2ed498078820cd1df8e57480b0ef877d59aa53751
source/transformers-main/src/transformers/integrations/gguf/kernels.py	6949	726a97f37b2742b66be5489b10e0f7df10468f29c534dc0a9fd7580472e2607a
source/transformers-main/src/transformers/integrations/gguf/reader.py	10315	0e0657b2332da771e4f14e36a89141f356a51263e54a530f4ef382068f45019a
source/transformers-main/src/transformers/integrations/gguf/utils.py	14559	326455b13e5f92541ab99bb10c4897aebbaf5105f7eef504d8a8f06e80fa5772
source/transformers-main/src/transformers/integrations/heterogeneity/__init__.py	865	1d951a1605db7976dd8e2bc383b1aeacc2e7d92bdde24de965e5a465c6cf6974
source/transformers-main/src/transformers/integrations/heterogeneity/configuration_utils.py	16590	219b6bdda0fa44b28ad3ef4c77d271367996bc84b03365e467974a82fce4c5dd
source/transformers-main/src/transformers/integrations/higgs.py	30612	b02b975c4a25a6c91000cab6e9c7deb7c8e2bc3d31a38ada6ee9c6bb1ee35435
source/transformers-main/src/transformers/integrations/hqq.py	5075	19e4e88064aa3f2ae04ef4c7cf1c2de53661a5cd6f463fe56f60dd5b2e412a42
source/transformers-main/src/transformers/integrations/hub_kernels.py	51311	db7ca52ffac8d70607eb08c9799c8cb3f8155c36f04feefcd8006d355298866c
source/transformers-main/src/transformers/integrations/integration_utils.py	117924	4d5776362c0a3e85b1999c1ab294a67c727b10662d548e536780015b89b4d073
source/transformers-main/src/transformers/integrations/liger.py	2012	cc33099869d81d4719c652c880a39f8e0ed16af17f9d208ceaabc9c43edc64c9
source/transformers-main/src/transformers/integrations/metal_quantization.py	10521	c5fd333c5118cbd33d5aa2fa6b4cc1ea1018cd722a63b465a9c83e6f5eb0caaa
source/transformers-main/src/transformers/integrations/mistral/__init__.py	1197	b515cdc3ea94f1320d286b5580286596904aa25f67b24a2a78dc1e6b791a0a9b
source/transformers-main/src/transformers/integrations/mistral/constants.py	1480	8ab241d154ab2b62905ecd6f5419fd36e6b18bea067a383eb915b4ffd6e0bdc8
source/transformers-main/src/transformers/integrations/mistral/tokenizer.py	23558	666a0adbdbbbc3ae1b75abbaaf60614c482a831483b0b2dfc3af1cf1761b4ace
source/transformers-main/src/transformers/integrations/moe.py	27977	a4cdb41cd6c4e40a3e602644b5781a5dc53ac4ef227249db2ed40c7347990556
source/transformers-main/src/transformers/integrations/msa_attention.py	11257	f6999241e7402776a91a0db73ae0d7dcf4e75055d383019353cc2b9f639aa5d8
source/transformers-main/src/transformers/integrations/mxfp4.py	23546	88bc10abbbff45362e4ac6bbcafef947c8f4bfdabea4efd4203bc4cf2df99eef
source/transformers-main/src/transformers/integrations/neftune.py	4352	d58c8809b83a56c210127cdd05c8f7b4b517a339a306e7d51dfd340ec2c4a064
source/transformers-main/src/transformers/integrations/npu_flash_attention.py	4407	28dc6163f3a4a2308ff1c40abcf5283a5ea957621e32fed573f0b7fb1c29ce5e
source/transformers-main/src/transformers/integrations/nvfp4.py	6502	2cf237d181b70755d5c9f4ec4fbc98c32e99e01aa17843ff198693c01bb4d781
source/transformers-main/src/transformers/integrations/peft.py	33916	867e2d7c02ada69074bdd01e27ff29aec143002fe39d773d50df461538b8ac9b
source/transformers-main/src/transformers/integrations/quanto.py	4878	ea14c47a979fb66ad5e8cf6d9a4729eba099c4b814368f0073480206a83e5c2b
source/transformers-main/src/transformers/integrations/quark.py	1173	7dc1de70c95cffef7c02893fef4c9e96e26e4f5dc2a0b65c0563d1895330c0c1
source/transformers-main/src/transformers/integrations/sdpa_attention.py	8846	53c7229daca9ade4c5df874194448938c1edc925abbc71809f9750dd66381e6f
source/transformers-main/src/transformers/integrations/sdpa_paged.py	2920	cc91b686af409bbda959fc9d113f06b2db49f4e51a098d9bf68fb347845dfb90
source/transformers-main/src/transformers/integrations/sinq.py	5581	407661bf23335fed843e95caee2adc60c1b40547752d009f0e0bdf752ad1f0ba
source/transformers-main/src/transformers/integrations/sonicmoe.py	9305	42767b70d3f24d801096898ab5b6160e6ec12bc2c1da75e0868b6d013deb4bed
source/transformers-main/src/transformers/integrations/spqr.py	3306	83c1cd74b3d524b77e1860358317188a7e03d1798e2d82f7f9ac0e9bf1b55820
source/transformers-main/src/transformers/integrations/tensor_parallel.py	2940	2d6597d0860e29a940a77de1b5ef47688e794c23a4e4057421b5c7f3dc1c0d90
source/transformers-main/src/transformers/integrations/tiktoken.py	1993	1b7b5502c00d5f45b2bc3c7868d29aacf07b97d44d849d6086f23b8b9729dea4
source/transformers-main/src/transformers/integrations/torchao.py	10714	22422e03f110c1e9fb23b57691f8ad684cde1348527ed7fe3c787b493b9eacdd
source/transformers-main/src/transformers/integrations/tpu.py	9736	f662ff912895d614a3e91302ce59483b5b08e7813e1bda265aac424ce5dd3fe0
source/transformers-main/src/transformers/integrations/vptq.py	3623	e559e04e3e62a7a25d5801607d763861d16c6a84697a01b365df12e731e17956
source/transformers-main/src/transformers/loss/__init__.py	606	a844eca82c1acaee989a3fc9e3f03f7a2c2268c4474349e858a337e6769a9f37
source/transformers-main/src/transformers/loss/loss_d_fine.py	15435	141cf57f8eef98d104d39455462ca1c3ab5a3ef45df4f5cd2e9811282c8e9341
source/transformers-main/src/transformers/loss/loss_deformable_detr.py	8533	4bfc1499b608c7cc83153c1709d58758d98fb83bd3f8628ec58716ef19781df0
source/transformers-main/src/transformers/loss/loss_deimv2.py	12204	03cdcbabee6def20d215b3022d5ef03821f29850341a26d6d97b99bae6052d87
source/transformers-main/src/transformers/loss/loss_for_object_detection.py	25217	226bd9e804e466ddb2c4249f8581dab51cb874e8ac84b8e03cef15345b471160
source/transformers-main/src/transformers/loss/loss_grounding_dino.py	12402	63e0470725cae728ed8fecb944f5737a01e34b61348ab3f44be6ff4a027c42a6
source/transformers-main/src/transformers/loss/loss_lw_detr.py	15904	501c0ed591391e8dbe47a65c3cc6172732d3c829449768002d8e361ebdc4cba9
source/transformers-main/src/transformers/loss/loss_rf_detr.py	20157	826d3440296a2f27963b15ca15fa2ea87ae06d91895eed2bfca2ab52ce4b9e73
source/transformers-main/src/transformers/loss/loss_rnnt.py	4003	6bab2e36b37c22a7f9e4073c78836970d5904a1665979253c1dff03a83f27013
source/transformers-main/src/transformers/loss/loss_rt_detr.py	22566	ffc1bccd31e4c0868cbefb13428cf03f0cbcc38a40f67cda179e59ffe29e7b8f
source/transformers-main/src/transformers/loss/loss_tdt.py	7372	a800f7704b1103de66ad55ff18a11064eb6fc104e039f52a430258fadbec1b83
source/transformers-main/src/transformers/loss/loss_utils.py	8540	83db16b24ce5c3a0642097624aa9a0ae7eb72445c41d8b4d5059a129862fdbbe
source/transformers-main/src/transformers/masking_utils.py	80803	a212d486f32a55e182ae27a426edbd2f083b8e6f227ee1869e7487e0affa42a1
source/transformers-main/src/transformers/model_debugging_utils.py	17001	0b55a78163546b2583fb0e9bd6af990dbc29fc35f0a3489435f25bebf65d7b9f
source/transformers-main/src/transformers/modelcard.py	22233	35ff153574007321f8fbdd338b2579279131ef8eef7f60382087a0b6cb18aad5
source/transformers-main/src/transformers/modeling_attn_mask_utils.py	21843	79b15556230bc6ef3ebfa50c53e8ddf91c1587202dd965f49c79519a7306d05f
source/transformers-main/src/transformers/modeling_flash_attention_utils.py	38780	e70af75aa0b99d93b507e7ed398d4bf1b0686015eed5214ef59a1bf660eb0c6f
source/transformers-main/src/transformers/modeling_gguf_pytorch_utils.py	36026	edf06c7f3f183170fe47b7f8a2ed9759b14170bcfc464f66575010faf141c04f
source/transformers-main/src/transformers/modeling_layers.py	31417	ee84c7229582bc2f47bac19327ac2d96530bf94a182b5366d72d10330da99df4
source/transformers-main/src/transformers/modeling_outputs.py	105688	fef3993ec5b06b4aa488c50472fa0fe4013fb84e34a10595533a251afd6914c0
source/transformers-main/src/transformers/modeling_rope_utils.py	62715	ca1038b2f550a72a90ade70585b2e1f033a1440ba1ef7f2d627665ea3c064a7f
source/transformers-main/src/transformers/modeling_utils.py	270294	9eff6e18e13f7eba646a6e11c27b15312cfcbe253b1dcd86dd4eaa34e2918412
source/transformers-main/src/transformers/models/__init__.py	16777	172724997f9d93003a906d0c816b7a7f4eb3cb4a862019da4a22c1a2c83a97cb
source/transformers-main/src/transformers/models/afmoe/__init__.py	1009	e8906331130f1b5afd22f837c1b1c828368474129faa684f60b24e2f3d990b3d
source/transformers-main/src/transformers/models/afmoe/configuration_afmoe.py	4186	891140982ff6ab7befe3c1a803e7b604782ca4fdf052c8084e2a437da1f4f0fd
source/transformers-main/src/transformers/models/afmoe/modeling_afmoe.py	29053	d71d1bd4b37f4057a4f2b3993594a55f5acc03f3fdc4c13e09c55e2be1ebc8b3
source/transformers-main/src/transformers/models/afmoe/modular_afmoe.py	17446	255e2de11e6dff96a6fa965ca3cb97e6cec6a8107fa629144b0053705d055e69
source/transformers-main/src/transformers/models/aimv2/__init__.py	991	703962d7d413fd8001b67e033cb61fa161ed9263906068a90203ca1ae4637b87
source/transformers-main/src/transformers/models/aimv2/configuration_aimv2.py	6537	24314cc191dad5ea8b6f199bb97274369f53a8a969dc377180bb3b81ba421e18
source/transformers-main/src/transformers/models/aimv2/convert_aimv2_original_pytorch_to_hf.py	10096	fc0a6b7d77cb61c18d916778624ff00d5d792ab7074d4c7df69f76c3bc38ee54
source/transformers-main/src/transformers/models/aimv2/modeling_aimv2.py	30408	9193a88896dc9e9ca38554cef41a01ad4738bf984ca468e594d0ae2a96592178
source/transformers-main/src/transformers/models/aimv2/modular_aimv2.py	20036	bfaeeb9c561a98dc3bc95c2fb38df5d8e9473f20e886fe687feab785873e6e89
source/transformers-main/src/transformers/models/albert/__init__.py	1032	871be91136c371dac8d3750f65be294e955b0035884a5be956fa0cc3ec7aee66
source/transformers-main/src/transformers/models/albert/configuration_albert.py	2676	e385627abd6ef17720d1b96da3aaed6b5f5b0b2e5e8d2238499e13d6611bb428
source/transformers-main/src/transformers/models/albert/convert_albert_original_tf_checkpoint_to_pytorch.py	2146	15ef8860d7925e1f22751840f56fea86b9035b0a5b2008ec2ec11f0602dab0f8
source/transformers-main/src/transformers/models/albert/modeling_albert.py	36373	bc7854cbc546b6219fb41e202023e5ea73974124ec5c586448430a15bea8feb6
source/transformers-main/src/transformers/models/albert/tokenization_albert.py	7817	ff789d9cbf6a466f581830bf7cad7a28f4ae9767c4b02caf91ef1c17811d198d
source/transformers-main/src/transformers/models/align/__init__.py	1027	42a4ca93e678072958e849014a562f2975614f6b5efa6d8097adba394033fabe
source/transformers-main/src/transformers/models/align/configuration_align.py	8459	8daf116fc7ea6c384ee9c0dfcbfaaec3653a8a2b7832e66f34da784309e5e436
source/transformers-main/src/transformers/models/align/convert_align_tf_to_hf.py	15583	f9df6a592a7fe3a073db88101b9edc08dc5c5629ee9a7baaabaea77e891adab3
source/transformers-main/src/transformers/models/align/modeling_align.py	43777	00b8256fbf2136cee82f02bf3eb16e07ea145fac7350c2d8e01028b066c328ee
source/transformers-main/src/transformers/models/align/processing_align.py	1237	a140db2b0a86fadb3ce95576579b58d0f6c87c6216d61881c27914d63f258cf8
source/transformers-main/src/transformers/models/altclip/__init__.py	1033	e34e488a350262bd441af3aa835c7376cfc61ce9710a5d070ac7f5ac8d30b4f6
source/transformers-main/src/transformers/models/altclip/configuration_altclip.py	10975	1abf568ac33c4d397c7cbe6e1c464852a6f050a80b235da0290df1edfe64a431
source/transformers-main/src/transformers/models/altclip/modeling_altclip.py	43818	30ebd1eef400f20dca53c7fadc5cb89b2178094c0b975a2165857a5b3456d8a9
source/transformers-main/src/transformers/models/altclip/modular_altclip.py	20113	47af46172bf2c43e4f8badb276798cb96a8976d71f77db093043132967a96728
source/transformers-main/src/transformers/models/altclip/processing_altclip.py	1000	b72a1da39a6d4b6b20830ac584024c5a39626bbaab60f3430de25ce32e669da6
source/transformers-main/src/transformers/models/apertus/__init__.py	1256	1ad84e766b16c7b974e09674b9cac9b67e9ac99cda1d182e8ce30651b19db6f6
source/transformers-main/src/transformers/models/apertus/configuration_apertus.py	4153	34f82efeb521440f0f9fb128c7d8fdeeadf431328c97c2a012a4afad9b9a0c2e
source/transformers-main/src/transformers/models/apertus/modeling_apertus.py	21176	d30d6b571442be12a5d9ae05ae2a5597dcad2600617dd8c034e90cd69f46ce38
source/transformers-main/src/transformers/models/apertus/modular_apertus.py	9198	4524c58e05ed5416411aa994f4fcd973bef3cd8e1dc0d2d6482069c1bbc4e61d
source/transformers-main/src/transformers/models/arcee/__init__.py	1009	6f2b08ba66046b56756c22c169a3ff4824ffea9a21f3314b831b7fe086fe0e2c
source/transformers-main/src/transformers/models/arcee/configuration_arcee.py	4180	a43b2363e103422100e9f744bb37ba3a74e7657fdd8a3b94e5577ee1bbab9751
source/transformers-main/src/transformers/models/arcee/modeling_arcee.py	21426	f5a106ff4363e1eb89a519a00ca41829240d67a8411ae7c18915472356bd4c71
source/transformers-main/src/transformers/models/arcee/modular_arcee.py	3443	818e8a3dbc2ad10aa7c3fc8379218f91a81e15c2557b49e4c34da175de0a08b4
source/transformers-main/src/transformers/models/aria/__init__.py	1111	eab53aa3aa38fe16f1ea10b510e7c5dead7d7943aaa29b48ea62397ce5f90e66
source/transformers-main/src/transformers/models/aria/configuration_aria.py	6423	d42df3a9d86b1a489d64f10ab7508cb1c8d58ab01cce6679b745ae3e63368769
source/transformers-main/src/transformers/models/aria/convert_aria_weights_to_hf.py	5755	3e08da8724989d69c132387601ca162395e4ce0a25b77bad5672ab6ca854649e
