model_label	model_id	exact_revision	tensor_name	static_role	decoder_layer_id	source_shard	dtype	shape	exact_tensor_bytes
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.45.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.45.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.46.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.46.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.46.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.47.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.47.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.47.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.48.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.48.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.48.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.49.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.49.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.49.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.5.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.5.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.5.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.50.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.50.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.50.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.51.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.51.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.51.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.52.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.52.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.52.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.53.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.53.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.53.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.54.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.54.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.54.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.55.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.55.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.55.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.56.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.56.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.56.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.57.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.57.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.57.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.58.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.58.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.58.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.59.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.59.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.59.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.6.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.6.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.6.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.60.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.60.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.60.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.61.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.61.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.61.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.62.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.62.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.62.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.63.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.63.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.63.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.7.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.7.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.7.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.8.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.8.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.8.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.9.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.9.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.experts.9.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.gate.weight	ROUTER_WEIGHT	23	model-00004-of-000004.safetensors	BF16	64x2048	262144
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.shared_experts.down_proj.weight	MOE_SHARED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x2816	11534336
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.shared_experts.gate_proj.weight	MOE_SHARED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2816x2048	11534336
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.mlp.shared_experts.up_proj.weight	MOE_SHARED_EXPERT_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2816x2048	11534336
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.post_attention_layernorm.weight	NORM_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048	4096
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.self_attn.kv_a_layernorm.weight	ATTENTION_WEIGHT	23	model-00004-of-000004.safetensors	BF16	512	1024
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.self_attn.kv_a_proj_with_mqa.weight	ATTENTION_WEIGHT	23	model-00004-of-000004.safetensors	BF16	576x2048	2359296
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.self_attn.kv_b_proj.weight	ATTENTION_WEIGHT	23	model-00004-of-000004.safetensors	BF16	4096x512	4194304
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.self_attn.o_proj.weight	ATTENTION_WEIGHT	23	model-00004-of-000004.safetensors	BF16	2048x2048	8388608
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.23.self_attn.q_proj.weight	ATTENTION_WEIGHT	23	model-00004-of-000004.safetensors	BF16	3072x2048	12582912
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.input_layernorm.weight	NORM_WEIGHT	24	model-00004-of-000004.safetensors	BF16	2048	4096
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.0.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.0.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.0.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.1.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.1.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.1.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.10.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.10.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.10.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.11.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.11.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.11.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.12.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.12.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.12.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.13.down_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	2048x1408	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.13.gate_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
DeepSeek-V2-Lite	deepseek-ai/DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.24.mlp.experts.13.up_proj.weight	MOE_ROUTED_EXPERT_WEIGHT	24	model-00004-of-000004.safetensors	BF16	1408x2048	5767168
